elapsed_time,start_time,end_time,date.time.weather,time,date,temp.K,methanol_corrected,H2S_corrected,X4.Methylphenol_corrected,acetic_acid_corrected,butanoic_acid_corrected,pentanoic_acid_corrected,propanoic_acid_corrected,acetladheyde_corrected,formic_acid_corrected,methanthiol_corrected,acetone_corrected,trimethylamine_corrected,dimethyl_sulfide_corrected,isopren_corrected,butanone_corrected,phenol_corrected,X4_ethyl_phenol_corrected,methyl_indole_corrected,butandion_corrected,methanol_flux_mg,H2S_flux_mg,X4.Methylphenol_flux_mg,acetic_acid_flux_mg,butanoic_acid_flux_mg,pentanoic_acid_flux_mg,propanoic_acid_flux_mg,acetladheyde_flux_mg,formic_acid_flux_mg,methanthiol_flux_mg,acetone_flux_mg,trimethylamine_flux_mg,dimethyl_sulfide_flux_mg,isopren_flux_mg,butanone_flux_mg,phenol_flux_mg,X4_ethyl_phenol_flux_mg,methyl_indole_flux_mg,butandion_flux_mg,group,treatment,valve
79,2024-09-21T19:48:51.000Z,2024-09-21T19:49:17.000Z,2024-09-21 20:00:00,20,2024-09-21T00:00:00.000Z,287.15,0,0,0.0557262538371335,0,0.345763272041002,0,0,0,0,0,0,0.3849899809225,0.00485134274727872,0,0,0.0367436289085077,0.0213105535457973,0.0262586945958107,0,0,0,0.0012802786335505245,0,0.006547112755674935,0,0,0,0,0,0,0.004835393958091483,6.397001480023032e-5,0,0,7.346714691977179e-4,5.531014451525102e-4,7.317753257613159e-4,0,No acid,0-DFC,6
81,2024-09-21T22:20:46.000Z,2024-09-21T22:21:12.000Z,2024-09-21 22:00:00,22,2024-09-21T00:00:00.000Z,285.95,0,0,0,0,0.361247452178367,0,0,0,0,0.00839752271707635,0,0.322059669307113,0.109955021610368,0,0,0,0,0,0,0,0,0,0,0.006869015139892855,0,0,0,0,8.606600395833886e-5,0,0.004061977359545411,0.0014559561008005652,0,0,0,0,0,0,No acid,0-DFC,6
84,2024-09-22T00:52:41.000Z,2024-09-22T00:53:07.000Z,2024-09-22 01:00:00,1,2024-09-22T00:00:00.000Z,284.15,0,0,0.0671396330720788,0,0,0,0,0,0,0,0,0.285041238511056,0,0,0,0,0.0123771388849082,5.5335080576822e-4,0,0,0,0.0015587798117188804,0,0,0,0,0,0,0,0,0.0036178561316932653,0,0,0,0,3.246321192554098e-4,1.558354776656914e-5,0,No acid,0-DFC,6
86,2024-09-22T03:24:35.000Z,2024-09-22T03:25:02.000Z,2024-09-22 03:00:00,3,2024-09-22T00:00:00.000Z,284.04999999999995,0,0,0,0,0,0,0,0,0,0.034162177229703,0,0,0,0,0,0,0.131356270799316,0,0,0,0,0,0,0,0,0,0,0,3.524693036206836e-4,0,0,0,0,0,0,0.0034464731528853643,0,0,No acid,0-DFC,6
89,2024-09-22T05:56:30.000Z,2024-09-22T05:56:57.000Z,2024-09-22 06:00:00,6,2024-09-22T00:00:00.000Z,282.54999999999995,0,0,0.149336687422635,0,0.292640533670486,0.0897834512740933,0,0,0,0,0,0.306367247415864,0.0298147670256966,0.0121367556714782,0,0.013850323872135,0,0,0,0,0,0.0034867810047877782,0,0.0056314333728402725,0.0019801111455810144,0,0,0,0,0,0.003910553930700932,3.995392239002765e-4,1.784902042522332e-4,0,2.814391860436849e-4,0,0,0,No acid,0-DFC,6
91,2024-09-22T08:28:25.000Z,2024-09-22T08:28:52.000Z,2024-09-22 08:00:00,8,2024-09-22T00:00:00.000Z,285.04999999999995,0,0,0,0,0,0,0,0,0,0,0,0.147876434216082,0,0,0,0.0339355877197107,0.0854399459996013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018709801550100865,0,0,0,6.835248030697368e-4,0.002233874666208169,0,0,No acid,0-DFC,6
94,2024-09-22T11:00:20.000Z,2024-09-22T11:00:47.000Z,2024-09-22 11:00:00,11,2024-09-22T00:00:00.000Z,288.75,0,0,0,0,0.182118444301534,0.0387131918809089,0,0,0,0.0171012118237872,0,0.0990875923285988,0,0.0281822129578278,0,0.0535057955468208,0.0562535226189065,0,0,0,0,0,0,0.003429349282093742,8.354598266193103e-4,0,0,0,1.735703128136321e-4,0,0.0012376234785312914,0,4.055647383697819e-4,0,0.0010638950336973815,0.0014519331249266522,0,0,No acid,0-DFC,6
96,2024-09-22T13:32:15.000Z,2024-09-22T13:32:42.000Z,2024-09-22 14:00:00,14,2024-09-22T00:00:00.000Z,292.65,0,2.29956802815212,0.0228242734484214,0,0,0,0,0,0,0.0328570271810257,0,0.00327486749859229,0,0,0,0.0299197116187209,0,0,0,0,0.016304897142026813,5.145195756072366e-4,0,0,0,0,0,0,3.2904120825007953e-4,0,4.0358634264199534e-5,0,0,0,5.869874602883008e-4,0,0,0,No acid,0-DFC,6
99,2024-09-22T16:04:10.000Z,2024-09-22T16:04:37.000Z,2024-09-22 16:00:00,16,2024-09-22T00:00:00.000Z,291.75,0,0.976891306068046,0.111246333641789,0,0.0291703875893798,0.172057052765302,0,0,0,0,0,0.203084345851618,0.0855857067241567,0.178356846232933,0,0,0.0637916953861576,0,0,0,0.006947934409248385,0.0025155231097819222,0,5.436396405736159e-4,0.003674939544434382,0,0,0,0,0,0.0025104804304589114,0.001110743267869565,0.00254030585220447,0,0,0.0016295667808206077,0,0,No acid,0-DFC,6
101,2024-09-22T18:36:05.000Z,2024-09-22T18:36:32.000Z,2024-09-22 19:00:00,19,2024-09-22T00:00:00.000Z,287.04999999999995,0,1.42685476666667,0,0,0.314032222222222,0.0720773666666668,0,0,0,0,0,0.243177666666667,0,0,0.0627865999999999,0,0,0.0254854222222222,0,0,0.010314366266197132,0,0,0.005948349021309309,0.001564695899674094,0,0,0,0,0,0.003055324850827331,0,0,9.756996931411345e-4,0,0,7.104732517621951e-4,0,No acid,0-DFC,6
104,2024-09-22T21:08:00.000Z,2024-09-22T21:08:27.000Z,2024-09-22 21:00:00,21,2024-09-22T00:00:00.000Z,284.95,0,0.0900853777777777,0,0,0.187126555555555,6.5864444444452e-4,0,0.0731678888888894,0,0,0,0,0,0,0,0.0573737688888889,0.0288234333333333,0.0141478555555556,0,0,6.560032226365602e-4,0,0,0.003570643931225068,1.4403596809986995e-5,0,6.938753364324595e-4,0,0,0,0,0,0,0,0.0011560181882784215,7.538690829673662e-4,3.9731540675989755e-4,0,No acid,0-DFC,6
106,2024-09-22T23:39:55.000Z,2024-09-22T23:40:22.000Z,2024-09-23 00:00:00,0,2024-09-23T00:00:00.000Z,283.65,0,0,0,0,0,0.210552233333333,0,0,0,0,0,0.0666739999999999,0.0140392333333333,0,0,0.0181285333333334,0,0,0,0,0,0,0,0,0.004625574165656635,0,0,0,0,0,8.477444973006571e-4,1.8740618393381386e-4,0,0,3.669440333773636e-4,0,0,0,No acid,0-DFC,6
109,2024-09-23T02:11:50.000Z,2024-09-23T02:12:17.000Z,2024-09-23 02:00:00,2,2024-09-23T00:00:00.000Z,282.25,0,0.0905367111111111,0,0,0.142223,0,0,0,0,0,0,0,0,0,0,0,0.0226138011111111,0,0,0,6.655965979224631e-4,0,0,0.0027397798442414176,0,0,0,0,0,0,0,0,0,0,0,5.971157143464705e-4,0,0,No acid,0-DFC,6
112,2024-09-23T04:43:45.000Z,2024-09-23T04:44:12.000Z,2024-09-23 05:00:00,5,2024-09-23T00:00:00.000Z,281.25,0,0.3590379,0.1860826,0,0,0.165618688888889,0,0,0,0,0.021757,0.0269572222222221,0,0.0329672222222222,0,0.0098280377777778,0,0.136250666666667,0,0,0.0026489154354568966,0.0043648236702220075,0,0,0.0036694873546930995,0,0,0,0,2.741237441774921e-4,3.4567969036563607e-4,0,4.8707620483946106e-4,0,2.0062924315519384e-4,0,0.0038766764412277994,0,No acid,0-DFC,6
114,2024-09-23T07:15:40.000Z,2024-09-23T07:16:07.000Z,2024-09-23 07:00:00,7,2024-09-23T00:00:00.000Z,284.45,0,0,0.0590394,0,0.325889666666667,0.0753470777777778,0,0,0,0.0484832044444444,0,0.120434866666667,0,0,0,0,0,0,0,0,0,0.001369271177413575,0,0.006229374398299153,0.0016506274368854365,0,0,0,4.995235075139163e-4,0,0.0015269947880097651,0,0,0,0,0,0,0,No acid,0-DFC,6
117,2024-09-23T09:47:35.000Z,2024-09-23T09:48:02.000Z,2024-09-23 10:00:00,10,2024-09-23T00:00:00.000Z,285.84999999999997,0,0,0,0,0.112346444444444,0,0,0,0.0323643333333332,0.0133659077777778,0,0.143379111111111,0,0,0,0,0,0,0,0,0,0,0,0.002136982263018981,0,0,0,3.180070718113662e-4,1.3703478298535902e-4,0,0.0018090015697592335,0,0,0,0,0,0,0,No acid,0-DFC,6
119,2024-09-23T12:19:30.000Z,2024-09-23T12:19:57.000Z,2024-09-23 12:00:00,12,2024-09-23T00:00:00.000Z,288.34999999999997,0,0,0,0,0,0,0,0,0,0,0,0.348805444444444,0,0,0,0,0.0816279922222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004362692025746306,0,0,0,0,0.0021097842298560773,0,0,No acid,0-DFC,6
122,2024-09-23T14:50:58.000Z,2024-09-23T14:51:25.000Z,2024-09-23 15:00:00,15,2024-09-23T00:00:00.000Z,291.45,0,1.341649,0,0,1.19384033333333,0.0216099000000001,0,0,0,0.0183854166666667,0,0.234078133333333,0.138491133333333,0.1067698,0.1569211,0.139787966666667,0,0,0,0,0.009552019088847414,0,0,0.022272141099419683,4.620375601380166e-4,0,0,0,1.848757588749201e-4,0,0.0028965967728449443,0.0017992073759808358,0.0015222691936152921,0.002401729198035892,0.0027537573978474042,0,0,0,No acid,0-DFC,6
0,2024-09-18T13:26:58.000Z,2024-09-18T13:27:25.000Z,2024-09-18 13:00:00,13,2024-09-18T00:00:00.000Z,292.84999999999997,0,22.4845519219958,13.8561729565556,608.934077800799,107.216503954425,39.8513099794246,101.225147412527,0,5.4075253211092,0.0245592366579411,18.8629962254463,1.96945885524048,1.58316597113958,0.552654686949879,10.7458401929147,4.89911730445091,1.9866523644992,0.0488920503569623,5.59302137641186,0,0.1593159798417412,0.31214151702201703,7.6195189779359564,1.9906558994049568,0.8479806805537548,1.5623897564342135,0,0.051863478575317166,2.4577640552219765e-4,0.2282472869123172,0.024254534308268537,0.020469372594651213,0.007841799214509003,0.16368236936112768,0.09604893610884593,0.05055865746874213,0.0013360000434073937,0.1003191985258343,High acid,10.5-DFC,7
3,2024-09-18T15:59:07.000Z,2024-09-18T15:59:33.000Z,2024-09-18 16:00:00,16,2024-09-18T00:00:00.000Z,292.75,42.1126739913912,3.86804573147419,1.6835616917346,120.037440452006,15.7229188115747,6.22157926762469,37.6338590453035,37.8907833248279,2.0841253227453,0.0649962270117321,39.0337328563295,0.876186444866801,3.54402388067349,0.380155758919986,4.0535100961128,0.66050885756592,0.443653970078828,0,2.80443865716826,0.2812677116581963,0.02741669030626092,0.0379389756499514,1.5025271455356473,0.2920223219493627,0.1324318113769702,0.581069451051325,0.349756881140703,0.019995636615380792,6.506715166691253e-4,0.47247992017316987,0.010794210498226096,0.04583772440156707,0.005395997741444445,0.06176480988805143,0.012953934328114607,0.01129448288180305,0,0.05031898174696115,High acid,10.5-DFC,7
5,2024-09-18T18:30:48.000Z,2024-09-18T18:31:15.000Z,2024-09-18 19:00:00,19,2024-09-18T00:00:00.000Z,288.45,0,0.481700464464546,0.790104851248852,63.7746636057571,10.1144099740629,3.62109262901894,7.27343024240435,0,1.09194923882189,0.03573963828272,0,0.411338386359226,0,0.202176681729779,2.30228118872307,0.305768277552399,0.105988096204386,0.14531934941889,0.456794102524648,0,0.003465188399486133,0.01807039535785222,0.8101774245687906,0.19065569903079538,0.07822718012253227,0.1139763980606547,0,0.010632618106885946,3.6311999362605873e-4,0,0.005143040607893463,0,0.002912511239857064,0.035603654290610603,0.006086138514929923,0.0027384538796883058,0.004031497100844503,0.008318264926103295,High acid,10.5-DFC,7
8,2024-09-18T21:02:44.000Z,2024-09-18T21:03:10.000Z,2024-09-18 21:00:00,21,2024-09-18T00:00:00.000Z,286.65,0,0,0.333003950380285,33.4486526867923,4.39806365872456,2.0246706599181,1.93047001411681,0,0.412215197239414,0.0282227707411683,0,0.221177679622327,0,0,0,0.184554422598436,0.110041897341685,0,0.0851616293436916,0,0,0.007663919048997727,0.42759162193847505,0.08342368060747604,0.04401401910297686,0.030440887312228507,0,0.004039060531759488,2.885481235964445e-4,0,0.00278279111527815,0,0,0,0.0036965148872563055,0.0028610470961133723,0,0.001560539690102455,High acid,10.5-DFC,7
10,2024-09-18T23:34:39.000Z,2024-09-18T23:35:05.000Z,2024-09-19 00:00:00,0,2024-09-19T00:00:00.000Z,285.34999999999997,0,2.17040502544501,0.0611619013149234,18.6472820917633,2.86366719810453,1.13914582751138,0,0,0,0.00356534534623945,0,0.14082706056219,0,0,0.15144036794859,0,0,0,0,0,0.015782770430776957,0.0014140233145486679,0.23946396443770476,0.05456629288245322,0.02487654318510709,0,0,0,3.66179711864593e-5,0,0.0017799159476478818,0,0,0.0023673939474597476,0,0,0,0,High acid,10.5-DFC,7
13,2024-09-19T02:06:34.000Z,2024-09-19T02:07:00.000Z,2024-09-19 02:00:00,2,2024-09-19T00:00:00.000Z,283.34999999999997,0,0,0.232960623326586,13.8427049770205,2.0855933898436,1.16973293214185,0.486771278626133,0,0,0.00590153134957606,0,0,0,0,0.300018200109079,0.14269424276009,0.0395285065541052,0.0408229184599393,0,0,0,0.005423913715611297,0.1790194631379041,0.04002084060845554,0.025724804581789124,0.0077651155315526165,0,0,6.10396527342107e-5,0,0,0,0,0.0047231434711002595,0.0028913667532495272,0.0010396952802088164,0.0011529070177819655,0,High acid,10.5-DFC,7
15,2024-09-19T04:38:29.000Z,2024-09-19T04:38:55.000Z,2024-09-19 05:00:00,5,2024-09-19T00:00:00.000Z,283.15,0,0.105465819085786,0.336144065922634,11.9203306135142,1.54666199750834,0.72355659119106,1.12499702686585,0,0,0.0204823020909681,6.01505587649782,0.00250950009090456,0,0,1.21650694948365,0.031429131266011,0.0976313394295768,0,0,0,7.728860950194621e-4,0.007831813776524055,0.1542674281018053,0.029700149165622528,0.015923719632222385,0.017958952513641727,0,0,2.119984833197968e-4,0.07527716841703117,3.196405773490034e-5,0,0,0.019164821648194066,6.372880275307957e-4,0.0025697540823710094,0,0,High acid,10.5-DFC,7
18,2024-09-19T07:10:37.000Z,2024-09-19T07:11:04.000Z,2024-09-19 07:00:00,7,2024-09-19T00:00:00.000Z,284.25,4.34564889623989,0,0.146817509615937,12.8137543494977,1.81138919528602,0.496739151461512,1.40126711569006,2.00588457877992,0.215108886066941,0,9.13031483296763,0.142229548171856,0.353794071567829,0,0.521347803340682,0.23358664325016,0.0675974144721251,0,0.187639055504855,0.029892217033599996,0,0.0034074606494438305,0.16518797331418247,0.03464903001756404,0.010889714705916875,0.0222826403319592,0.019069313291319872,0.0021255248505589455,0,0.11382180130237314,0.0018045985899297393,0.004712739029439774,0,0.008181516834575043,0.004718103689436005,0.0017723459397796246,0,0.00346741295805256,High acid,10.5-DFC,7
20,2024-09-19T09:42:19.000Z,2024-09-19T09:42:45.000Z,2024-09-19 10:00:00,10,2024-09-19T00:00:00.000Z,289.84999999999997,0,0,0.240555113496211,20.489883681746,2.29118401151032,1.07192581543353,1.001589480186,0,0,0.0134947147257179,0,0.180213878743426,0,0,0,0.165349576626447,0,5.2746792065711e-4,0,0,0,0.005475134065246498,0.2590411101027024,0.04298000355003974,0.02304517497035209,0.015619338720589182,0,0,1.3644604634531455e-4,0,0.002242364379999194,0,0,0,0.0032752897894662,0,1.4562508689915839e-5,0,High acid,10.5-DFC,7
23,2024-09-19T12:14:27.000Z,2024-09-19T12:14:54.000Z,2024-09-19 12:00:00,12,2024-09-19T00:00:00.000Z,292.95,0,0,0.353944396823898,31.4133687028518,6.01267255660768,2.05892998628154,18.380359916552,4.10446535372288,0.399883962687999,0.0341107487432543,48.6180769757217,1.14324816695824,2.06561423289634,0.269917526365245,4.26203930625741,0.123509101496951,0.0325330815569293,0.123170080457435,1.81710134618435,0,0,0.007970673297678173,0.3929375325315543,0.11159733734281158,0.043796223227240236,0.2836003107197307,0.03786105221080094,0.0038339707366754077,3.412465762413549e-4,0.5880908861267999,0.014074671523718737,0.02669801841354003,0.003828641230219635,0.06489790867924598,0.0024206132642152632,8.276573623787642e-4,0.00336453594920804,0.03258130315230838,High acid,10.5-DFC,7
25,2024-09-19T14:46:22.000Z,2024-09-19T14:46:49.000Z,2024-09-19 15:00:00,15,2024-09-19T00:00:00.000Z,294.25,0,0,0.455458938610449,43.8935586810571,8.92898509618358,2.8909907308868,5.04217920241265,0.930459385512874,0.014134121427622,0.103587605941455,32.1171305524431,1.05431271605184,1.56721648190976,0.0285728283986983,4.14906997131191,0.328183489242518,0.0271649671593748,0.0253949293780087,1.8630515949059,0,0,0.01021142207759863,0.5466216459792665,0.16499295785122606,0.061223592827027655,0.07745473966936936,0.008544969897957515,1.349151297876787e-4,0.0010317200657974307,0.3867768214513899,0.012922431231974741,0.020166746169164352,4.035002893130434e-4,0.06289860900067096,0.0064035411599218895,6.880366868475784e-4,6.906276918593357e-4,0.03325762359953124,High acid,10.5-DFC,7
28,2024-09-19T17:18:17.000Z,2024-09-19T17:18:44.000Z,2024-09-19 17:00:00,17,2024-09-19T00:00:00.000Z,292.04999999999995,0,0,0.427921073287738,58.7190968472826,9.48578122537251,3.55499735124999,9.5954427705196,1.59509946922054,0.636206780795575,0.0717221294714062,3.22456309844554,0.0558058134831891,0.016949042702328,0,0.719419594383571,0.0996924231312672,6.9090945926819e-4,0,1.33401871615288,0,0,0.00966629250738724,0.7367576616270128,0.17660202343998765,0.07585263205163693,0.14850942012919507,0.01475910925487932,0.006118562377592884,7.197248827400462e-4,0.03912495432471137,6.891495696957541e-4,2.1974109103971325e-4,0,0.010988332827434355,0.0019598592829508884,1.763123813201854e-5,0,0.023993163590978007,High acid,10.5-DFC,7
31,2024-09-19T19:50:12.000Z,2024-09-19T19:50:39.000Z,2024-09-19 20:00:00,20,2024-09-19T00:00:00.000Z,286.75,0,1.09614905451715,0.0021873300974502,32.3014634527723,5.24084228946851,2.01559799208836,4.85724122769184,0.482931785358835,0.697753553196869,0.0176361631182404,2.08254774760204,0,0.0723870580032118,0,0.182217020441871,0.0361472542529558,0,0,0.737081779283876,0,0.007932069614698183,5.032275064837502e-5,0.412782499678343,0.0993750696371114,0.04380150922045088,0.07656537948857352,0.004551053612567886,0.006834503009957072,1.8024832311611607e-4,0.02573544696700078,0,9.55830342152625e-4,0,0.0028346031670800366,7.23755431667528e-4,0,0,0.01350190512450189,High acid,10.5-DFC,7
33,2024-09-19T22:22:07.000Z,2024-09-19T22:22:34.000Z,2024-09-19 22:00:00,22,2024-09-19T00:00:00.000Z,285.65,0,0,0.0510978364451854,16.1940317899909,2.78586020913179,1.17005882166538,2.23997961703107,0,0,0.00801375241053491,0,0,0,0.0211769032946866,0,0,0,0.0275225395687677,0,0,0,0.0011801079957021825,0.20774150011975492,0.05302795433521726,0.02552478256622199,0.03544508575504633,0,0,8.221901031506738e-5,0,0,0,3.0806000209188556e-4,0,0,0,7.710236979441709e-4,0,High acid,10.5-DFC,7
36,2024-09-20T00:54:02.000Z,2024-09-20T00:54:29.000Z,2024-09-20 01:00:00,1,2024-09-20T00:00:00.000Z,285.15,0,0,0,15.0465164000125,2.0974214231831,0.914500343436093,2.20101713933053,1.44431693852342,0,0,7.14584021191463,0.407165205611347,0,0.19537149211716,1.25174380516061,0.0275128956541262,0.0375488689428059,0,1.25928277887755,0,0,0,0.19335931158489844,0.039993747963276205,0.01998476663403973,0.03488962020174265,0.013687329311533433,0,0,0.08880145859313561,0.005149778371412913,0,0.0028470487686653952,0.019581629473966564,5.539656982703246e-4,9.81391668559779e-4,0,0.023197046407937273,High acid,10.5-DFC,7
38,2024-09-20T03:25:57.000Z,2024-09-20T03:26:24.000Z,2024-09-20 03:00:00,3,2024-09-20T00:00:00.000Z,284.45,0,0.775137645228737,0.12876817124996,8.76342401671264,1.40860397174514,0.7118037323728,1.2360177360458,0,0,0,0,0.291485090418719,0.169847591187053,0,0,0,0,0.0427635169943181,0,0,0.0056544871471182895,0.0029864555781533284,0.11289387799015531,0.02692543647880316,0.015593474955952749,0.019641061608661036,0,0,0,0,0.003695742156495693,0.002260876121899606,0,0,0,0,0.0012030423830160439,0,High acid,10.5-DFC,7
41,2024-09-20T05:57:52.000Z,2024-09-20T05:58:19.000Z,2024-09-20 06:00:00,6,2024-09-20T00:00:00.000Z,285.54999999999995,0,0,0,10.345685222831,1.86073053184906,0.691040115431717,0.801500487190214,0.71513811540111,0.0932197633776308,0,0.438313615079259,0,0.00778168429707515,0,0.0459930337716242,0,0.0349312068937487,0,0,0,0,0,0.1327637773272955,0.035430811630528004,0.015080289506026096,0.012687259403821354,0.006767641561646016,9.169256897833696e-4,0,0.005439299479553555,0,1.0318456941221769e-4,0,7.184832476204329e-4,0,9.116965462949531e-4,0,0,High acid,10.5-DFC,7
43,2024-09-20T08:29:47.000Z,2024-09-20T08:30:14.000Z,2024-09-20 09:00:00,9,2024-09-20T00:00:00.000Z,286.34999999999997,0,0.344585201794402,0.0381639872588403,9.25754422679904,1.2185975771322901,0.736140100317844,1.82382731445712,0.721707336542977,0.225559300534871,0.0367916470103064,1.04814386365891,0.586851294168649,0.144202438375942,0,0.298563434099655,0,0,0.0682570488896,0.145043344144323,0,0.0024970070316943033,8.792452365685998e-4,0.11846801518685707,0.023138910410268717,0.016019607564346172,0.02878940713901666,0.006810727752051709,0.0022124418284702485,3.765499506802678e-4,0.012970713992202773,0.007391322226391187,0.0019067718417509739,0,0.0046509983305445795,0,0,0.00190749659017982,0.00266062348304107,High acid,10.5-DFC,7
46,2024-09-20T11:01:42.000Z,2024-09-20T11:02:09.000Z,2024-09-20 11:00:00,11,2024-09-20T00:00:00.000Z,287.25,0,0,0,13.0902539154251,2.09554189133281,1.01631536174327,1.56708314204985,0.27746844588802,0.828763097299363,0.0213318976159226,2.81605944066632,0.209932644014638,0.00377053011950401,0,0.686005753977207,2.449410748101e-4,0.104355646574078,0,0.249278046866612,0,0,0,0.166990028060208,0.03966578846261267,0.022047382512472166,0.024659155241238424,0.002610256296250777,0.00810361269995667,2.176406457913529e-4,0.034739371313429177,0.0026357923602065756,4.9701064455652e-5,0,0.010653062494821681,4.895775905589492e-6,0.002707539485971536,0,0.004558340875504427,High acid,10.5-DFC,7
48,2024-09-20T13:33:37.000Z,2024-09-20T13:34:04.000Z,2024-09-20 14:00:00,14,2024-09-20T00:00:00.000Z,291.95,0,1.53760007700849,0.0445200714723444,22.7997642556635,2.16936040522813,0.719075361514233,2.33503636255787,0,0,0,2.06751802223332,0.328559437583179,0,0,0.0796615861939307,0,0,0,0.121838095734669,0,0.010928366278811571,0.0010060066295120129,0.2861701829882615,0.040402013680310093,0.01534809621269587,0.03615191954609581,0,0,0,0.025094641675272394,0.004058791325259809,0,0,0.0012171587451285121,0,0,0,0.002192085180196972,High acid,10.5-DFC,7
51,2024-09-20T16:05:33.000Z,2024-09-20T16:05:59.000Z,2024-09-20 16:00:00,16,2024-09-20T00:00:00.000Z,292.65,0,0.272090441169024,0,33.6004479519094,5.3679165149196,1.16649131258635,4.55897064833703,0.454780902472207,0,0.016389936201435,2.01815041010489,0.11912197471703,0.0271220993291871,0.102846332627201,0.579424672172641,5.2245722314386e-4,0.0103140980984602,0,0.41253760730459,0,0.0019292347963954903,0,0.4207257014318356,0.09973256898708026,0.02483828263365717,0.07041488284470387,0.004199361655873585,0,1.6413427730845427e-4,0.02443684738381036,0.001468028924071095,3.5091189256622663e-4,0.0014603177716699168,0.008831921676139982,1.0249959706516822e-5,2.6266464028999807e-4,0,0.0074045355047639705,High acid,10.5-DFC,7
53,2024-09-20T18:37:28.000Z,2024-09-20T18:37:54.000Z,2024-09-20 19:00:00,19,2024-09-20T00:00:00.000Z,287.84999999999997,0,0,0.0794801037587483,24.6624755681573,3.52372123547427,1.2728574096882,3.55047762345932,1.2572437007043,0,0.00904878359522968,0.408999802153255,0.375949009172341,0,0.00766655923989346,0.286446175846279,0.0151408984992338,0.0213362162784124,4.5487644881032e-4,0.746686265151429,0,0,0.0018215691438444829,0.31395900100312374,0.06656027254968147,0.027555107240132097,0.05575280721513423,0.011802739509772927,0,9.212861045820473e-5,0.005034971754945653,0.004710358558341556,0,1.1067291554974069e-4,0.004438983682107949,3.019989013629408e-4,5.524208404797155e-4,1.2645635756255957e-5,0.01362557165622526,High acid,10.5-DFC,7
56,2024-09-20T21:09:23.000Z,2024-09-20T21:09:49.000Z,2024-09-20 21:00:00,21,2024-09-20T00:00:00.000Z,286.65,0,0,0.00908544511125864,11.9056920950915,1.62627800176015,0.662235141798639,1.28698980594113,0,0,0.0139225933636143,0.168044763702463,0.164318500908148,0.0183676850673332,0,0.297819132256833,0.0615006170744786,0.0591504092517017,0,0.365292965798163,0,0,2.0909696649929204e-4,0.1521966890836958,0.030847688238588956,0.014396232809027291,0.020294079352775805,0,0,1.4234386224904423e-4,0.002077366925104685,0.0020674060112386666,2.4261954920319504e-4,0,0.0046345481812258196,0.0012318206380018014,0.0015378879382461524,0,0.006693791277086445,High acid,10.5-DFC,7
58,2024-09-20T23:41:18.000Z,2024-09-20T23:41:44.000Z,2024-09-21 00:00:00,0,2024-09-21T00:00:00.000Z,284.84999999999997,0,0.65350885607167,0.00334810449478029,8.29842968022792,1.36645845887838,0.474829605604949,1.71595744582243,1.43988546329294,0.238841734109056,0.0397615079924594,1.37286228269356,0.169505572803169,0.0519980859179825,0.0762286575555039,0.343697910969504,0.0368280774140103,0,0,0.663323465614488,0,0.004760533039006179,7.754186630257816e-5,0.10675351869438021,0.026083147142027134,0.010387478786596781,0.02722930039531127,0.013659704712072134,0.002355061760834787,4.0908841036025765e-4,0.017078547198334872,0.002146144767688081,6.911852261804938e-4,0.0011120111370376872,0.005382294069084851,7.423056606038399e-4,0,0,0.012231844187728397,High acid,10.5-DFC,7
61,2024-09-21T02:13:13.000Z,2024-09-21T02:13:39.000Z,2024-09-21 02:00:00,2,2024-09-21T00:00:00.000Z,284.54999999999995,0,0,0.0678639612424871,7.3701480287638,0.527390188871339,0.457737252147359,0.850081158969934,1.18431821924379,0,0.00316939448024516,0.448835776194612,0.115266328666983,0.0531205736435837,0.0839661398453556,0.328288477992395,0,0.0403458159351501,0,0.469908072445196,0,0,0.0015733816668349512,0.09491178146531529,0.01007751000633075,0.01002411989626688,0.013503551158194639,0.011247070259610097,0,3.264286432540941e-5,0.005589449687498006,0.0014609492419868303,7.06850353534095e-4,0.0012261756488085316,0.00514640315006037,0,0.0010567172476343653,0,0.008674353541865626,High acid,10.5-DFC,7
63,2024-09-21T04:45:08.000Z,2024-09-21T04:45:34.000Z,2024-09-21 05:00:00,5,2024-09-21T00:00:00.000Z,284.25,0,0.824818283094471,0.149766285442786,7.18645629012522,1.35682013648501,0.447262673522431,1.22315002134679,1.4328673535531,0,0.034616147331882,2.57465655015148,0,0,0.0930246044464479,0.358316077573166,0,0.0390444901977427,0,0.963241285981723,0,0.0060211318264332325,0.0034758982467052433,0.09264389791609187,0.02595383794926586,0.00980507153288539,0.01945026161859004,0.013621818901677862,0,3.569018588757034e-4,0.03209659816056359,0,0,0.0013598920901225567,0.005623058161900568,0,0.0010237128773803992,0,0.017799894098581306,High acid,10.5-DFC,7
