"elapsed.time","NH3.bg","valve","NH3.DFC","date.time","days","treatment","group","NH3_corr","date.time.weather","date","time","temp","air.temp.K","air.flow","dfc.area","n","NH3.flux","cum.treat"
101,41.9963138923333,1,78.106861072,2024-09-22 11:00:00,4.20833333333333,"Mp","Machine plot",36.1105471796667,2024-09-22 16:00:00,2024-09-22,11,15.6,288.75,2280,0.38465,1.52403398768302e-09,0.126531771818635,1625.85650556599
101,41.9963138923333,8,49.712299547,2024-09-22 12:00:00,4.20833333333333,"Mp","Machine plot",7.71598565466667,2024-09-22 17:00:00,2024-09-22,12,18.5,291.65,2280,0.38465,3.22412600669023e-10,0.0267680628837724,1152.65931006843
101,41.9963138923333,12,72.316369876,2024-09-22 13:00:00,4.20833333333333,"Mp","Machine plot",30.3200559836667,2024-09-22 18:00:00,2024-09-22,13,19.4,292.55,2280,0.38465,1.26302652803938e-09,0.104861824433275,1054.09005255931
101,41.9963138923333,18,61.906202482,2024-09-22 14:00:00,4.20833333333333,"Mp","Machine plot",19.9098885896667,2024-09-22 19:00:00,2024-09-22,14,19.5,292.65,2280,0.38465,8.29092291609944e-10,0.0688347618927234,1221.06131111517
104,29.8830649266667,1,34.094881982,2024-09-22 14:00:00,4.33333333333333,"Mp","Machine plot",4.21181705533333,2024-09-22 19:00:00,2024-09-22,14,19.5,292.65,2280,0.38465,1.75389482393212e-10,0.0145615794299347,1638.55490717836
104,29.8830649266667,8,29.683336151,2024-09-22 15:00:00,4.33333333333333,"Mp","Machine plot",-0.199728775666667,2024-09-22 20:00:00,2024-09-22,15,19.4,292.55,2280,0.38465,-8.31999592005108e-12,-0.00069076138314235,1155.00626720349
104,29.8830649266667,12,48.422510603,2024-09-22 15:00:00,4.33333333333333,"Mp","Machine plot",18.5394456763333,2024-09-22 20:00:00,2024-09-22,15,19.4,292.55,2280,0.38465,7.7228787826012e-10,0.064118618337947,1069.29829240872
104,29.8830649266667,18,49.522614374,2024-09-22 16:00:00,4.33333333333333,"Mp","Machine plot",19.6395494473333,2024-09-22 21:00:00,2024-09-22,16,18.6,291.75,2280,0.38465,8.20357648672939e-10,0.0681095747538836,1233.38630141336
106,33.614621523,1,28.104672277,2024-09-22 16:00:00,4.41666666666667,"Mp","Machine plot",-5.509949246,2024-09-22 21:00:00,2024-09-22,16,18.6,291.75,2280,0.38465,-2.30154414686409e-10,-0.0191083966089404,1638.28209814762
106,33.614621523,8,33.260948099,2024-09-22 17:00:00,4.41666666666667,"Mp","Machine plot",-0.353673424,2024-09-22 22:00:00,2024-09-22,17,17.3,290.45,2280,0.38465,-1.48393070810972e-11,-0.00123202227293278,1154.89090018413
106,33.614621523,12,47.560041248,2024-09-22 18:00:00,4.41666666666667,"Mp","Machine plot",13.945419725,2024-09-22 23:00:00,2024-09-22,18,15.5,288.65,2280,0.38465,5.88765839675351e-10,0.0488818395668896,1076.07831988301
106,33.614621523,18,53.028736483,2024-09-22 19:00:00,4.41666666666667,"Mp","Machine plot",19.41411496,2024-09-23,2024-09-22,19,13.9,287.05,2280,0.38465,8.24219000014318e-10,0.068430160535295,1241.57868553071
109,28.9605600923333,1,33.137880173,2024-09-22 19:00:00,4.54166666666667,"Mp","Machine plot",4.17732008066666,2024-09-23,2024-09-22,19,13.9,287.05,2280,0.38465,1.77346563916031e-10,0.014724064646588,1637.88750827101
109,28.9605600923333,8,40.97771995,2024-09-22 20:00:00,4.54166666666667,"Mp","Machine plot",12.0171598576667,2024-09-23 01:00:00,2024-09-22,20,12.7,285.85,2280,0.38465,5.12325789301932e-10,0.0425354620649292,1158.60820976541
109,28.9605600923333,12,47.660415798,2024-09-22 20:00:00,4.54166666666667,"Mp","Machine plot",18.6998557056667,2024-09-23 01:00:00,2024-09-22,20,12.7,285.85,2280,0.38465,7.97228167696032e-10,0.066189267048868,1086.43471947843
109,28.9605600923333,18,50.931528347,2024-09-22 21:00:00,4.54166666666667,"Mp","Machine plot",21.9709682546667,2024-09-23 02:00:00,2024-09-22,21,11.8,284.95,2280,0.38465,9.39643494327522e-10,0.0780131920783929,1254.75858726594
111,26.4689973303333,1,31.773946056,2024-09-22 22:00:00,4.625,"Mp","Machine plot",5.30494872566667,2024-09-23 03:00:00,2024-09-22,22,11.8,284.95,2280,0.38465,2.26879421063065e-10,0.0188364927346138,1639.90114171388
111,26.4689973303333,8,37.978373805,2024-09-22 22:00:00,4.625,"Mp","Machine plot",11.5093764746667,2024-09-23 03:00:00,2024-09-22,22,11.8,284.95,2280,0.38465,4.92227315739246e-10,0.0408668014633354,1163.6123455771
111,26.4689973303333,12,43.701080145,2024-09-22 23:00:00,4.625,"Mp","Machine plot",17.2320828146667,2024-09-23 04:00:00,2024-09-22,23,11.2,284.35,2280,0.38465,7.38528256804542e-10,0.0613157512410034,1094.08502057582
111,26.4689973303333,18,47.261464009,2024-09-23,4.625,"Mp","Machine plot",20.7924666786667,2024-09-23 05:00:00,2024-09-23,0,10.5,283.65,2280,0.38465,8.93317418509248e-10,0.0741670045904078,1263.88939906607
114,27.6906209786667,1,31.992571943,2024-09-23,4.75,"Mp","Machine plot",4.30195096433333,2024-09-23 05:00:00,2024-09-23,0,10.5,283.65,2280,0.38465,1.84826927434954e-10,0.0153451161831983,1642.97748651648
114,27.6906209786667,8,38.853967673,2024-09-23 01:00:00,4.75,"Mp","Machine plot",11.1633466943333,2024-09-23 06:00:00,2024-09-23,1,9.6,282.75,2280,0.38465,4.81143225146837e-10,0.0399465532057569,1170.88554749732
114,27.6906209786667,12,50.736538983,2024-09-23 02:00:00,4.75,"Mp","Machine plot",23.0459180043333,2024-09-23 07:00:00,2024-09-23,2,9.1,282.25,2280,0.38465,9.95044807489343e-10,0.0826128442988146,1107.0385941744
114,27.6906209786667,18,59.538276169,2024-09-23 02:00:00,4.75,"Mp","Machine plot",31.8476551903333,2024-09-23 07:00:00,2024-09-23,2,9.1,282.25,2280,0.38465,1.37507405527927e-09,0.11416448583331,1280.83923320421
116,35.8954669886667,1,45.981791672,2024-09-23 03:00:00,4.83333333333333,"Mp","Machine plot",10.0863246833333,2024-09-23 08:00:00,2024-09-23,3,8.1,281.25,2280,0.38465,4.37041812920655e-10,0.0362850667338138,1646.0752974915
116,35.8954669886667,8,54.186587628,2024-09-23 04:00:00,4.83333333333333,"Mp","Machine plot",18.2911206393333,2024-09-23 09:00:00,2024-09-23,4,7.5,280.65,2280,0.38465,7.94251133988002e-10,0.0659421010716751,1177.23886675397
116,35.8954669886667,12,69.841255106,2024-09-23 04:00:00,4.83333333333333,"Mp","Machine plot",33.9457881173333,2024-09-23 09:00:00,2024-09-23,4,7.5,280.65,2280,0.38465,1.4740201673773e-09,0.122379412127285,1119.33812955997
116,35.8954669886667,18,88.33529785,2024-09-23 05:00:00,4.83333333333333,"Mp","Machine plot",52.4398308613333,2024-09-23 10:00:00,2024-09-23,5,8.1,281.25,2280,0.38465,2.27222496483383e-09,0.188649763125071,1299.00808814171
119,60.2984746513333,1,64.464445068,2024-09-23 05:00:00,4.95833333333333,"Mp","Machine plot",4.16597041666667,2024-09-23 10:00:00,2024-09-23,5,8.1,281.25,2280,0.38465,1.80512061691049e-10,0.014986877710731,1650.68977249151
119,60.2984746513333,8,89.900709622,2024-09-23 06:00:00,4.95833333333333,"Mp","Machine plot",29.6022349706667,2024-09-23 11:00:00,2024-09-23,6,9.6,282.75,2280,0.38465,1.27586423635584e-09,0.105927665479144,1192.70714574354
119,60.2984746513333,12,110.83450662,2024-09-23 07:00:00,4.95833333333333,"Mp","Machine plot",50.5360319686667,2024-09-23 12:00:00,2024-09-23,7,11.3,284.45,2280,0.38465,2.16509908502861e-09,0.179755717789513,1146.53029125248
119,60.2984746513333,18,107.97766379,2024-09-23 07:00:00,4.95833333333333,"Mp","Machine plot",47.6791891386667,2024-09-23 12:00:00,2024-09-23,7,11.3,284.45,2280,0.38465,2.04270427965215e-09,0.16959398143006,1331.25002515167
