"elapsed.time","NH3.bg","valve","NH3.DFC","date.time","days","treatment","group","NH3_corr"
38,33.8509197063333,11,42.003876206,2024-09-20 02:27:28.941,1.58333333333333,"2.9","Medium acid",8.15295649966667
38,33.8509197063333,12,53.441707011,2024-09-20 02:35:28.447,1.58333333333333,"Mp","Machine plot",19.5907873046667
38,33.8509197063333,13,47.123482475,2024-09-20 02:43:27.885,1.58333333333333,"5.7","High acid",13.2725627686667
38,33.8509197063333,14,45.88363453,2024-09-20 02:51:28.23,1.58333333333333,"0-bp","No acid",12.0327148236667
38,33.8509197063333,15,46.238092559,2024-09-20 02:59:27.782,1.58333333333333,"1.5","Low acid",12.3871728526667
38,33.8509197063333,17,51.86580868,2024-09-20 03:15:26.729,1.58333333333333,"2.9","Medium acid",18.0148889736667
38,33.8509197063333,18,56.252932084,2024-09-20 03:23:26.99,1.58333333333333,"Mp","Machine plot",22.4020123776667
38,33.8509197063333,19,48.314576776,2024-09-20 03:31:26.466,1.58333333333333,"5.7","High acid",14.4636570696667
41,33.2533985476667,1,43.515697661,2024-09-20 03:39:26.184,1.70833333333333,"Mp","Machine plot",10.2622991133333
41,33.2533985476667,2,24.86548211,2024-09-20 03:47:25.161,1.70833333333333,"0-bp","No acid",-8.38791643766666
41,33.2533985476667,3,29.113858207,2024-09-20 03:55:25.095,1.70833333333333,"1.5","Low acid",-4.13954034066666
41,33.2533985476667,4,21.175645959,2024-09-20 04:03:25.658,1.70833333333333,"2.9","Medium acid",-12.0777525886667
41,33.2533985476667,6,32.234131516,2024-09-20 04:19:24.821,1.70833333333333,"0-bp","No acid",-1.01926703166666
41,33.2533985476667,7,21.939831103,2024-09-20 04:27:24.489,1.70833333333333,"5.7","High acid",-11.3135674446667
41,33.2533985476667,8,49.089348756,2024-09-20 04:35:24.446,1.70833333333333,"Mp","Machine plot",15.8359502083333
41,33.2533985476667,10,50.534990457,2024-09-20 04:51:22.944,1.70833333333333,"1.5","Low acid",17.2815919093333
41,33.2533985476667,11,45.668735791,2024-09-20 04:59:22.641,1.70833333333333,"2.9","Medium acid",12.4153372433333
41,33.2533985476667,12,59.678623582,2024-09-20 05:07:23.088,1.70833333333333,"Mp","Machine plot",26.4252250343333
41,33.2533985476667,13,50.838007393,2024-09-20 05:15:22.726,1.70833333333333,"5.7","High acid",17.5846088453333
41,33.2533985476667,14,50.750848637,2024-09-20 05:23:22.332,1.70833333333333,"0-bp","No acid",17.4974500893333
41,33.2533985476667,15,50.302041573,2024-09-20 05:31:22.799,1.70833333333333,"1.5","Low acid",17.0486430253333
41,33.2533985476667,17,55.597783329,2024-09-20 05:47:22.013,1.70833333333333,"2.9","Medium acid",22.3443847813333
41,33.2533985476667,18,68.103987738,2024-09-20 05:55:22.535,1.70833333333333,"Mp","Machine plot",34.8505891903333
41,33.2533985476667,19,51.368521938,2024-09-20 06:03:21.207,1.70833333333333,"5.7","High acid",18.1151233903333
43,36.9494635696667,1,51.124222241,2024-09-20 06:11:21.944,1.79166666666667,"Mp","Machine plot",14.1747586713333
43,36.9494635696667,2,28.646383654,2024-09-20 06:19:21.812,1.79166666666667,"0-bp","No acid",-8.30307991566666
43,36.9494635696667,3,32.402397057,2024-09-20 06:27:21.145,1.79166666666667,"1.5","Low acid",-4.54706651266666
43,36.9494635696667,4,24.367032897,2024-09-20 06:35:20.655,1.79166666666667,"2.9","Medium acid",-12.5824306726667
43,36.9494635696667,6,38.505041353,2024-09-20 06:51:20.151,1.79166666666667,"0-bp","No acid",1.55557778333334
43,36.9494635696667,7,23.815825963,2024-09-20 06:59:20.016,1.79166666666667,"5.7","High acid",-13.1336376066667
43,36.9494635696667,8,54.339390619,2024-09-20 07:07:20.007,1.79166666666667,"Mp","Machine plot",17.3899270493333
43,36.9494635696667,10,54.770255683,2024-09-20 07:23:19.654,1.79166666666667,"1.5","Low acid",17.8207921133333
43,36.9494635696667,11,50.524949172,2024-09-20 07:31:19.267,1.79166666666667,"2.9","Medium acid",13.5754856023333
43,36.9494635696667,12,66.868285846,2024-09-20 07:39:18.012,1.79166666666667,"Mp","Machine plot",29.9188222763333
43,36.9494635696667,13,59.130627765,2024-09-20 07:47:17.549,1.79166666666667,"5.7","High acid",22.1811641953333
43,36.9494635696667,14,60.11393743,2024-09-20 07:55:18.289,1.79166666666667,"0-bp","No acid",23.1644738603333
43,36.9494635696667,15,59.766683965,2024-09-20 08:03:17.042,1.79166666666667,"1.5","Low acid",22.8172203953333
43,36.9494635696667,17,63.706187107,2024-09-20 08:19:17.164,1.79166666666667,"2.9","Medium acid",26.7567235373333
43,36.9494635696667,18,79.763112617,2024-09-20 08:27:16.775,1.79166666666667,"Mp","Machine plot",42.8136490473333
43,36.9494635696667,19,60.945046863,2024-09-20 08:35:17.263,1.79166666666667,"5.7","High acid",23.9955832933333
46,49.5548368516667,1,62.491226103,2024-09-20 08:43:17.022,1.91666666666667,"Mp","Machine plot",12.9363892513333
46,49.5548368516667,2,35.186061377,2024-09-20 08:51:17.038,1.91666666666667,"0-bp","No acid",-14.3687754746667
46,49.5548368516667,3,40.548494843,2024-09-20 08:59:15.384,1.91666666666667,"1.5","Low acid",-9.00634200866666
46,49.5548368516667,4,33.736999251,2024-09-20 09:07:15.099,1.91666666666667,"2.9","Medium acid",-15.8178376006667
46,49.5548368516667,6,55.415482607,2024-09-20 09:23:15.592,1.91666666666667,"0-bp","No acid",5.86064575533334
46,49.5548368516667,7,34.324078216,2024-09-20 09:31:15.388,1.91666666666667,"5.7","High acid",-15.2307586356667
46,49.5548368516667,8,92.387606466,2024-09-20 09:39:15.256,1.91666666666667,"Mp","Machine plot",42.8327696143333
46,49.5548368516667,10,79.913008337,2024-09-20 09:55:15.171,1.91666666666667,"1.5","Low acid",30.3581714853333
46,49.5548368516667,11,68.776310347,2024-09-20 10:03:14.088,1.91666666666667,"2.9","Medium acid",19.2214734953333
46,49.5548368516667,12,101.95335381,2024-09-20 10:11:14.617,1.91666666666667,"Mp","Machine plot",52.3985169583333
46,49.5548368516667,13,77.686738445,2024-09-20 10:19:14.253,1.91666666666667,"5.7","High acid",28.1319015933333
46,49.5548368516667,14,85.343032492,2024-09-20 10:27:13.062,1.91666666666667,"0-bp","No acid",35.7881956403333
46,49.5548368516667,15,76.708099441,2024-09-20 10:35:12.684,1.91666666666667,"1.5","Low acid",27.1532625893333
46,49.5548368516667,17,83.825636899,2024-09-20 10:51:12.838,1.91666666666667,"2.9","Medium acid",34.2708000473333
46,49.5548368516667,18,117.37207752,2024-09-20 10:59:12.568,1.91666666666667,"Mp","Machine plot",67.8172406683333
46,49.5548368516667,19,80.782595161,2024-09-20 11:07:12.332,1.91666666666667,"5.7","High acid",31.2277583093333
48,83.5793547073333,1,99.070812696,2024-09-20 11:15:12.065,2,"Mp","Machine plot",15.4914579886667
48,83.5793547073333,2,62.873928442,2024-09-20 11:23:12.007,2,"0-bp","No acid",-20.7054262653333
48,83.5793547073333,3,75.338382779,2024-09-20 11:31:11.967,2,"1.5","Low acid",-8.24097192833334
48,83.5793547073333,4,69.403257339,2024-09-20 11:39:10.805,2,"2.9","Medium acid",-14.1760973683333
48,83.5793547073333,6,87.486060013,2024-09-20 11:55:10.973,2,"0-bp","No acid",3.90670530566666
48,83.5793547073333,7,88.682194639,2024-09-20 12:03:10.749,2,"5.7","High acid",5.10283993166667
48,83.5793547073333,8,171.07064069,2024-09-20 12:11:10.529,2,"Mp","Machine plot",87.4912859826667
48,83.5793547073333,10,122.8349697,2024-09-20 12:27:10.947,2,"1.5","Low acid",39.2556149926667
48,83.5793547073333,11,109.89072066,2024-09-20 12:35:09.505,2,"2.9","Medium acid",26.3113659526667
48,83.5793547073333,12,169.05810983,2024-09-20 12:43:09.79,2,"Mp","Machine plot",85.4787551226667
48,83.5793547073333,13,139.19679447,2024-09-20 12:51:10.145,2,"5.7","High acid",55.6174397626666
48,83.5793547073333,14,139.05331308,2024-09-20 12:59:09.625,2,"0-bp","No acid",55.4739583726667
48,83.5793547073333,15,148.49045503,2024-09-20 13:07:09.125,2,"1.5","Low acid",64.9111003226667
48,83.5793547073333,17,154.62529549,2024-09-20 13:23:09.055,2,"2.9","Medium acid",71.0459407826667
48,83.5793547073333,18,198.66056405,2024-09-20 13:31:08.661,2,"Mp","Machine plot",115.081209342667
48,83.5793547073333,19,151.40331523,2024-09-20 13:39:08.221,2,"5.7","High acid",67.8239605226667
51,99.014606523,1,160.63608776,2024-09-20 13:47:08.009,2.125,"Mp","Machine plot",61.621481237
51,99.014606523,2,88.621644095,2024-09-20 13:55:07.163,2.125,"0-bp","No acid",-10.392962428
51,99.014606523,3,91.423452245,2024-09-20 14:03:08.045,2.125,"1.5","Low acid",-7.591154278
51,99.014606523,4,84.767163477,2024-09-20 14:11:07.828,2.125,"2.9","Medium acid",-14.247443046
51,99.014606523,6,103.03921842,2024-09-20 14:27:07.13,2.125,"0-bp","No acid",4.024611897
51,99.014606523,7,99.644248024,2024-09-20 14:35:07.171,2.125,"5.7","High acid",0.629641501000009
51,99.014606523,8,173.37771798,2024-09-20 14:43:06.931,2.125,"Mp","Machine plot",74.363111457
51,99.014606523,10,166.6127387,2024-09-20 14:59:07.436,2.125,"1.5","Low acid",67.598132177
51,99.014606523,11,140.30749623,2024-09-20 15:07:07.088,2.125,"2.9","Medium acid",41.292889707
51,99.014606523,12,189.3816848,2024-09-20 15:15:06.762,2.125,"Mp","Machine plot",90.367078277
51,99.014606523,13,152.75889371,2024-09-20 15:23:07.131,2.125,"5.7","High acid",53.744287187
51,99.014606523,14,143.94335271,2024-09-20 15:31:06.786,2.125,"0-bp","No acid",44.928746187
51,99.014606523,15,147.85335392,2024-09-20 15:39:06.403,2.125,"1.5","Low acid",48.838747397
51,99.014606523,17,151.33325994,2024-09-20 15:55:06.674,2.125,"2.9","Medium acid",52.318653417
51,99.014606523,18,188.14688511,2024-09-20 16:03:06.226,2.125,"Mp","Machine plot",89.132278587
51,99.014606523,19,136.0945791,2024-09-20 16:11:05.714,2.125,"5.7","High acid",37.079972577
53,56.0737788303333,1,149.61759839,2024-09-20 16:19:06.342,2.20833333333333,"Mp","Machine plot",93.5438195596667
53,56.0737788303333,2,76.48379713,2024-09-20 16:27:05.43,2.20833333333333,"0-bp","No acid",20.4100182996667
53,56.0737788303333,3,70.271606102,2024-09-20 16:35:05.305,2.20833333333333,"1.5","Low acid",14.1978272716667
53,56.0737788303333,4,57.713008574,2024-09-20 16:43:04.871,2.20833333333333,"2.9","Medium acid",1.63922974366667
53,56.0737788303333,6,64.400759224,2024-09-20 16:59:05.009,2.20833333333333,"0-bp","No acid",8.32698039366667
53,56.0737788303333,7,53.545721121,2024-09-20 17:07:03.941,2.20833333333333,"5.7","High acid",-2.52805770933333
53,56.0737788303333,8,103.94001111,2024-09-20 17:15:03.621,2.20833333333333,"Mp","Machine plot",47.8662322796667
53,56.0737788303333,10,98.104530581,2024-09-20 17:31:03.206,2.20833333333333,"1.5","Low acid",42.0307517506667
53,56.0737788303333,11,83.010262941,2024-09-20 17:39:02.737,2.20833333333333,"2.9","Medium acid",26.9364841106667
53,56.0737788303333,12,101.14604173,2024-09-20 17:47:02.371,2.20833333333333,"Mp","Machine plot",45.0722628996667
53,56.0737788303333,13,87.067384839,2024-09-20 17:55:02.868,2.20833333333333,"5.7","High acid",30.9936060086667
53,56.0737788303333,14,82.021356367,2024-09-20 18:03:02.44,2.20833333333333,"0-bp","No acid",25.9475775366667
53,56.0737788303333,15,80.13447707,2024-09-20 18:11:01.894,2.20833333333333,"1.5","Low acid",24.0606982396667
53,56.0737788303333,17,79.878248942,2024-09-20 18:27:01.677,2.20833333333333,"2.9","Medium acid",23.8044701116667
53,56.0737788303333,18,87.935203815,2024-09-20 18:35:01.111,2.20833333333333,"Mp","Machine plot",31.8614249846667
53,56.0737788303333,19,69.926828057,2024-09-20 18:43:01.286,2.20833333333333,"5.7","High acid",13.8530492266667
56,38.7826867666667,1,63.037311359,2024-09-20 18:51:00.829,2.33333333333333,"Mp","Machine plot",24.2546245923333
56,38.7826867666667,2,32.632702181,2024-09-20 18:59:00.467,2.33333333333333,"0-bp","No acid",-6.14998458566667
56,38.7826867666667,3,34.511105266,2024-09-20 19:06:59.365,2.33333333333333,"1.5","Low acid",-4.27158150066666
56,38.7826867666667,4,26.082926588,2024-09-20 19:14:59.944,2.33333333333333,"2.9","Medium acid",-12.6997601786667
56,38.7826867666667,6,34.478229855,2024-09-20 19:30:59.063,2.33333333333333,"0-bp","No acid",-4.30445691166666
56,38.7826867666667,7,25.511203243,2024-09-20 19:38:58.97,2.33333333333333,"5.7","High acid",-13.2714835236667
56,38.7826867666667,8,58.001653794,2024-09-20 19:46:58.898,2.33333333333333,"Mp","Machine plot",19.2189670273333
56,38.7826867666667,10,57.793549392,2024-09-20 20:02:58.401,2.33333333333333,"1.5","Low acid",19.0108626253333
56,38.7826867666667,11,53.277341468,2024-09-20 20:10:58.848,2.33333333333333,"2.9","Medium acid",14.4946547013333
56,38.7826867666667,12,64.847987204,2024-09-20 20:18:58.355,2.33333333333333,"Mp","Machine plot",26.0653004373333
56,38.7826867666667,13,58.430382875,2024-09-20 20:26:58.671,2.33333333333333,"5.7","High acid",19.6476961083333
56,38.7826867666667,14,56.913173994,2024-09-20 20:34:57.296,2.33333333333333,"0-bp","No acid",18.1304872273333
56,38.7826867666667,15,58.238312625,2024-09-20 20:42:57.671,2.33333333333333,"1.5","Low acid",19.4556258583333
56,38.7826867666667,17,61.874056242,2024-09-20 20:58:56.742,2.33333333333333,"2.9","Medium acid",23.0913694753333
56,38.7826867666667,18,80.814460237,2024-09-20 21:06:57.151,2.33333333333333,"Mp","Machine plot",42.0317734703333
56,38.7826867666667,19,57.669921069,2024-09-20 21:14:56.841,2.33333333333333,"5.7","High acid",18.8872343023333
58,34.8682600576667,1,72.233469207,2024-09-20 21:22:55.68,2.41666666666667,"Mp","Machine plot",37.3652091493333
58,34.8682600576667,2,29.6438794,2024-09-20 21:30:55.677,2.41666666666667,"0-bp","No acid",-5.22438065766667
58,34.8682600576667,3,31.363724138,2024-09-20 21:38:55.612,2.41666666666667,"1.5","Low acid",-3.50453591966667
58,34.8682600576667,4,23.065807917,2024-09-20 21:46:55.309,2.41666666666667,"2.9","Medium acid",-11.8024521406667
58,34.8682600576667,6,36.602991249,2024-09-20 22:02:55.362,2.41666666666667,"0-bp","No acid",1.73473119133333
58,34.8682600576667,7,22.993891478,2024-09-20 22:10:54.342,2.41666666666667,"5.7","High acid",-11.8743685796667
58,34.8682600576667,8,71.474736962,2024-09-20 22:18:53.526,2.41666666666667,"Mp","Machine plot",36.6064769043333
58,34.8682600576667,10,55.044336514,2024-09-20 22:34:53.914,2.41666666666667,"1.5","Low acid",20.1760764563333
58,34.8682600576667,11,49.177138713,2024-09-20 22:42:53.477,2.41666666666667,"2.9","Medium acid",14.3088786553333
58,34.8682600576667,12,67.02255393,2024-09-20 22:50:53.144,2.41666666666667,"Mp","Machine plot",32.1542938723333
58,34.8682600576667,13,54.094915126,2024-09-20 22:58:52.701,2.41666666666667,"5.7","High acid",19.2266550683333
58,34.8682600576667,14,54.875266014,2024-09-20 23:06:53.286,2.41666666666667,"0-bp","No acid",20.0070059563333
58,34.8682600576667,15,52.290380032,2024-09-20 23:14:52.714,2.41666666666667,"1.5","Low acid",17.4221199743333
58,34.8682600576667,17,55.261185743,2024-09-20 23:30:52.594,2.41666666666667,"2.9","Medium acid",20.3929256853333
58,34.8682600576667,18,79.067490603,2024-09-20 23:38:52.278,2.41666666666667,"Mp","Machine plot",44.1992305453333
58,34.8682600576667,19,51.219064558,2024-09-20 23:46:51.818,2.41666666666667,"5.7","High acid",16.3508045003333
61,33.0458758733333,1,70.864418642,2024-09-20 23:54:51.645,2.54166666666667,"Mp","Machine plot",37.8185427686667
61,33.0458758733333,2,28.02044061,2024-09-21 00:02:51.631,2.54166666666667,"0-bp","No acid",-5.02543526333333
61,33.0458758733333,3,29.537500908,2024-09-21 00:10:50.793,2.54166666666667,"1.5","Low acid",-3.50837496533333
61,33.0458758733333,4,20.992933934,2024-09-21 00:18:50.368,2.54166666666667,"2.9","Medium acid",-12.0529419393333
61,33.0458758733333,6,36.982920784,2024-09-21 00:34:50.772,2.54166666666667,"0-bp","No acid",3.93704491066667
61,33.0458758733333,7,20.958476211,2024-09-21 00:42:49.795,2.54166666666667,"5.7","High acid",-12.0873996623333
61,33.0458758733333,8,74.675484907,2024-09-21 00:50:49.608,2.54166666666667,"Mp","Machine plot",41.6296090336667
61,33.0458758733333,10,50.499200541,2024-09-21 01:06:49.605,2.54166666666667,"1.5","Low acid",17.4533246676667
61,33.0458758733333,11,45.130002102,2024-09-21 01:14:48.385,2.54166666666667,"2.9","Medium acid",12.0841262286667
61,33.0458758733333,12,67.148911631,2024-09-21 01:22:48.888,2.54166666666667,"Mp","Machine plot",34.1030357576667
61,33.0458758733333,13,51.418171431,2024-09-21 01:30:48.493,2.54166666666667,"5.7","High acid",18.3722955576667
61,33.0458758733333,14,53.732871004,2024-09-21 01:38:48.243,2.54166666666667,"0-bp","No acid",20.6869951306667
61,33.0458758733333,15,50.370505582,2024-09-21 01:46:46.855,2.54166666666667,"1.5","Low acid",17.3246297086667
61,33.0458758733333,17,53.224243666,2024-09-21 02:02:47.167,2.54166666666667,"2.9","Medium acid",20.1783677926667
61,33.0458758733333,18,78.163475279,2024-09-21 02:10:46.808,2.54166666666667,"Mp","Machine plot",45.1175994056667
61,33.0458758733333,19,49.574951064,2024-09-21 02:18:47.247,2.54166666666667,"5.7","High acid",16.5290751906667
63,32.649206875,1,71.389891473,2024-09-21 02:26:46.181,2.625,"Mp","Machine plot",38.740684598
63,32.649206875,2,28.172795862,2024-09-21 02:34:46.22,2.625,"0-bp","No acid",-4.476411013
63,32.649206875,3,29.381869357,2024-09-21 02:42:46.197,2.625,"1.5","Low acid",-3.267337518
63,32.649206875,4,20.47554927,2024-09-21 02:50:46.144,2.625,"2.9","Medium acid",-12.173657605
63,32.649206875,6,36.845733253,2024-09-21 03:06:44.999,2.625,"0-bp","No acid",4.19652637799999
63,32.649206875,7,20.433151582,2024-09-21 03:14:45.048,2.625,"5.7","High acid",-12.216055293
63,32.649206875,8,77.598752009,2024-09-21 03:22:45.134,2.625,"Mp","Machine plot",44.949545134
63,32.649206875,10,50.214243099,2024-09-21 03:38:44.904,2.625,"1.5","Low acid",17.565036224
63,32.649206875,11,43.809491916,2024-09-21 03:46:44.726,2.625,"2.9","Medium acid",11.160285041
63,32.649206875,12,68.23139157,2024-09-21 03:54:44.414,2.625,"Mp","Machine plot",35.582184695
63,32.649206875,13,49.693900901,2024-09-21 04:02:43.204,2.625,"5.7","High acid",17.044694026
63,32.649206875,14,52.742581408,2024-09-21 04:10:43.839,2.625,"0-bp","No acid",20.093374533
63,32.649206875,15,48.128604851,2024-09-21 04:18:43.503,2.625,"1.5","Low acid",15.479397976
63,32.649206875,17,51.491910168,2024-09-21 04:34:42.948,2.625,"2.9","Medium acid",18.842703293
63,32.649206875,18,78.194306765,2024-09-21 04:42:42.65,2.625,"Mp","Machine plot",45.54509989
63,32.649206875,19,47.364156952,2024-09-21 04:50:41.489,2.625,"5.7","High acid",14.714950077
66,32.597607077,1,71.813115682,2024-09-21 04:58:42.293,2.75,"Mp","Machine plot",39.215508605
66,32.597607077,2,28.430737778,2024-09-21 05:06:41.683,2.75,"0-bp","No acid",-4.166869299
66,32.597607077,3,29.86850395,2024-09-21 05:14:41.085,2.75,"1.5","Low acid",-2.729103127
66,32.597607077,4,20.467772448,2024-09-21 05:22:40.371,2.75,"2.9","Medium acid",-12.129834629
66,32.597607077,6,37.373172358,2024-09-21 05:38:40.316,2.75,"0-bp","No acid",4.775565281
66,32.597607077,7,19.76038778,2024-09-21 05:46:40.457,2.75,"5.7","High acid",-12.837219297
66,32.597607077,8,75.828631569,2024-09-21 05:54:39.664,2.75,"Mp","Machine plot",43.231024492
66,32.597607077,10,49.757537957,2024-09-21 06:10:39.831,2.75,"1.5","Low acid",17.15993088
66,32.597607077,11,42.944272147,2024-09-21 06:18:39.674,2.75,"2.9","Medium acid",10.34666507
66,32.597607077,12,68.735537823,2024-09-21 06:26:39.453,2.75,"Mp","Machine plot",36.137930746
66,32.597607077,13,48.653361855,2024-09-21 06:34:39.571,2.75,"5.7","High acid",16.055754778
66,32.597607077,14,53.333061828,2024-09-21 06:42:38.647,2.75,"0-bp","No acid",20.735454751
66,32.597607077,15,49.055626231,2024-09-21 06:50:38.457,2.75,"1.5","Low acid",16.458019154
66,32.597607077,17,54.475320477,2024-09-21 07:06:38.148,2.75,"2.9","Medium acid",21.8777134
66,32.597607077,18,86.398280117,2024-09-21 07:14:37.993,2.75,"Mp","Machine plot",53.80067304
66,32.597607077,19,52.017155303,2024-09-21 07:22:37.003,2.75,"5.7","High acid",19.419548226
68,46.9775326253333,1,84.109651254,2024-09-21 07:30:36.911,2.83333333333333,"Mp","Machine plot",37.1321186286667
68,46.9775326253333,2,34.874364428,2024-09-21 07:38:37.265,2.83333333333333,"0-bp","No acid",-12.1031681973333
68,46.9775326253333,3,39.595362867,2024-09-21 07:46:36.651,2.83333333333333,"1.5","Low acid",-7.38216975833333
68,46.9775326253333,4,27.910152625,2024-09-21 07:54:36.651,2.83333333333333,"2.9","Medium acid",-19.0673800003333
68,46.9775326253333,6,54.47427311,2024-09-21 08:10:36.658,2.83333333333333,"0-bp","No acid",7.49674048466667
68,46.9775326253333,7,28.877983496,2024-09-21 08:18:35.855,2.83333333333333,"5.7","High acid",-18.0995491293333
68,46.9775326253333,8,114.04873328,2024-09-21 08:26:35.091,2.83333333333333,"Mp","Machine plot",67.0712006546667
68,46.9775326253333,10,73.552821786,2024-09-21 08:42:34.63,2.83333333333333,"1.5","Low acid",26.5752891606667
68,46.9775326253333,11,59.563355358,2024-09-21 08:50:34.67,2.83333333333333,"2.9","Medium acid",12.5858227326667
68,46.9775326253333,12,108.30614908,2024-09-21 08:58:34.654,2.83333333333333,"Mp","Machine plot",61.3286164546667
68,46.9775326253333,13,73.64580294,2024-09-21 09:06:33.701,2.83333333333333,"5.7","High acid",26.6682703146667
68,46.9775326253333,14,102.05995262,2024-09-21 09:14:33.736,2.83333333333333,"0-bp","No acid",55.0824199946667
68,46.9775326253333,15,76.16148068,2024-09-21 09:22:33.674,2.83333333333333,"1.5","Low acid",29.1839480546667
68,46.9775326253333,17,95.519267082,2024-09-21 09:38:33.398,2.83333333333333,"2.9","Medium acid",48.5417344566667
68,46.9775326253333,18,158.36628006,2024-09-21 09:46:33.082,2.83333333333333,"Mp","Machine plot",111.388747434667
68,46.9775326253333,19,95.604705373,2024-09-21 09:54:31.828,2.83333333333333,"5.7","High acid",48.6271727476667
71,91.4940442133333,1,177.83328071,2024-09-21 10:02:32.727,2.95833333333333,"Mp","Machine plot",86.3392364966667
71,91.4940442133333,2,94.804501789,2024-09-21 10:10:32.256,2.95833333333333,"0-bp","No acid",3.31045757566666
71,91.4940442133333,3,95.152975261,2024-09-21 10:18:31.417,2.95833333333333,"1.5","Low acid",3.65893104766666
71,91.4940442133333,4,83.99227638,2024-09-21 10:26:31.598,2.95833333333333,"2.9","Medium acid",-7.50176783333333
71,91.4940442133333,6,95.402481634,2024-09-21 10:42:31.522,2.95833333333333,"0-bp","No acid",3.90843742066666
71,91.4940442133333,7,90.574036197,2024-09-21 10:50:30.904,2.95833333333333,"5.7","High acid",-0.920008016333341
71,91.4940442133333,8,197.69762091,2024-09-21 10:58:30.99,2.95833333333333,"Mp","Machine plot",106.203576696667
71,91.4940442133333,10,150.67291559,2024-09-21 11:14:30.753,2.95833333333333,"1.5","Low acid",59.1788713766667
71,91.4940442133333,11,131.44767608,2024-09-21 11:22:30.144,2.95833333333333,"2.9","Medium acid",39.9536318666667
71,91.4940442133333,12,191.11103246,2024-09-21 11:30:30.348,2.95833333333333,"Mp","Machine plot",99.6169882466667
71,91.4940442133333,13,150.79328189,2024-09-21 11:38:29.7,2.95833333333333,"5.7","High acid",59.2992376766667
71,91.4940442133333,14,147.97140728,2024-09-21 11:46:29.18,2.95833333333333,"0-bp","No acid",56.4773630666667
71,91.4940442133333,15,157.03192425,2024-09-21 11:54:28.492,2.95833333333333,"1.5","Low acid",65.5378800366667
71,91.4940442133333,17,159.76888518,2024-09-21 12:10:27.723,2.95833333333333,"2.9","Medium acid",68.2748409666667
71,91.4940442133333,18,213.27027313,2024-09-21 12:18:27.898,2.95833333333333,"Mp","Machine plot",121.776228916667
71,91.4940442133333,19,155.23443287,2024-09-21 12:26:26.983,2.95833333333333,"5.7","High acid",63.7403886566667
73,101.379962910667,1,177.50014447,2024-09-21 12:34:28,3.04166666666667,"Mp","Machine plot",76.1201815593333
73,101.379962910667,2,106.05186912,2024-09-21 12:42:27.658,3.04166666666667,"0-bp","No acid",4.67190620933334
73,101.379962910667,3,108.23711516,2024-09-21 12:50:26.424,3.04166666666667,"1.5","Low acid",6.85715224933334
73,101.379962910667,4,97.265059841,2024-09-21 12:58:26.2,3.04166666666667,"2.9","Medium acid",-4.11490306966667
73,101.379962910667,6,97.03455336,2024-09-21 13:14:26.96,3.04166666666667,"0-bp","No acid",-4.34540955066666
73,101.379962910667,7,96.407860914,2024-09-21 13:22:26.052,3.04166666666667,"5.7","High acid",-4.97210199666667
73,101.379962910667,8,185.97253653,2024-09-21 13:30:25.266,3.04166666666667,"Mp","Machine plot",84.5925736193334
73,101.379962910667,10,167.23622454,2024-09-21 13:46:25.516,3.04166666666667,"1.5","Low acid",65.8562616293333
73,101.379962910667,11,150.75595314,2024-09-21 13:54:25.282,3.04166666666667,"2.9","Medium acid",49.3759902293333
73,101.379962910667,12,209.78601168,2024-09-21 14:02:24.93,3.04166666666667,"Mp","Machine plot",108.406048769333
73,101.379962910667,13,170.5844361,2024-09-21 14:10:24.628,3.04166666666667,"5.7","High acid",69.2044731893333
73,101.379962910667,14,167.09397575,2024-09-21 14:18:24.457,3.04166666666667,"0-bp","No acid",65.7140128393333
73,101.379962910667,15,172.83458234,2024-09-21 14:26:24.417,3.04166666666667,"1.5","Low acid",71.4546194293333
73,101.379962910667,17,172.05027965,2024-09-21 14:42:23.842,3.04166666666667,"2.9","Medium acid",70.6703167393333
73,101.379962910667,18,207.78189382,2024-09-21 14:50:23.704,3.04166666666667,"Mp","Machine plot",106.401930909333
73,101.379962910667,19,148.0979025,2024-09-21 14:58:23.346,3.04166666666667,"5.7","High acid",46.7179395893333
76,68.197970224,1,147.10905666,2024-09-21 15:06:23.23,3.16666666666667,"Mp","Machine plot",78.911086436
76,68.197970224,2,77.696535265,2024-09-21 15:14:23.365,3.16666666666667,"0-bp","No acid",9.49856504099999
76,68.197970224,3,87.915718867,2024-09-21 15:22:23.546,3.16666666666667,"1.5","Low acid",19.717748643
76,68.197970224,4,72.990995376,2024-09-21 15:30:22.43,3.16666666666667,"2.9","Medium acid",4.793025152
76,68.197970224,6,71.395470433,2024-09-21 15:46:21.667,3.16666666666667,"0-bp","No acid",3.197500209
76,68.197970224,7,75.518831711,2024-09-21 15:54:22.426,3.16666666666667,"5.7","High acid",7.320861487
76,68.197970224,8,132.45924746,2024-09-21 16:02:22.529,3.16666666666667,"Mp","Machine plot",64.261277236
76,68.197970224,10,132.14138999,2024-09-21 16:18:20.792,3.16666666666667,"1.5","Low acid",63.943419766
76,68.197970224,11,105.94406832,2024-09-21 16:26:20.716,3.16666666666667,"2.9","Medium acid",37.746098096
76,68.197970224,12,148.017693,2024-09-21 16:34:21.303,3.16666666666667,"Mp","Machine plot",79.819722776
76,68.197970224,13,112.56273109,2024-09-21 16:42:21.026,3.16666666666667,"5.7","High acid",44.364760866
