"rn","Sensor","Source","SensorHeight","SourceArea","CE","CE_se","CE_lo","CE_hi","uCE","uCE_se","uCE_lo","uCE_hi","vCE","vCE_se","vCE_lo","vCE_hi","wCE","wCE_se","wCE_lo","wCE_hi","N_TD","TD_Time_avg","TD_Time_max","Max_Dist","UCE","Ustar","L","Zo","sUu","sVu","sWu","z_sWu","WD","d","N0","MaxFetch","Time","SH","UST","sigW","sigU","sigV","WS","airT","Pair","z_sonic","z0","kv","A","alpha","bw","C0","hours","Compound","Flux","Mass_Emission","Category"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"2-Butanone",NA,NA,"Other"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"Acetic Acid",3.67437389261755,0.220462433557053,"VFA"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"Hydrogen Sulfide",NA,NA,"VSC"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"Acetone",NA,NA,"Other"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"4-Methylphenol",0.0782379451602914,0.00469427670961749,"Phenol"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"Trimethylamine",NA,NA,"Other"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"4-Ethylphenol",NA,NA,"Phenol"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"Butanoic Acid",1.38820186377216,0.0832921118263296,"VFA"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"Formic Acid",0,0,"VFA"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"Methanol",0.246140574890097,0.0147684344934058,"Other"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"Phenol",0.0496329749543956,0.00297797849726373,"Phenol"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"Propionic Acid",1.13856652508416,0.0683139915050497,"VFA"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"Methanethiol",NA,NA,"VSC"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"Dimethyl Sulfide",NA,NA,"VSC"
62,"PTRMS","Plot1",1.5,731.834716796875,4.35064739114286,0.067937942717348,4.21748985852555,4.48380492376017,-1.02204464721874,0.0332731807694012,-1.08725967252523,-0.956829621912239,0.242685633634947,0.0284584829980892,0.186907356776859,0.298463910493036,0.539780320690104,0.0180448288128692,0.504412678028033,0.575147963352174,45992,14.4436880327013,48.8,24.87,5.93192829412859,0.1785818,26.5,0.05432,2.87,2.594,1.441,1.891,77.201,0.109,1e+05,75,2024-09-19 18:30:00,-19.2354262327111,0.178581840299166,1.44134009415808,2.86971826187932,2.59357893192791,1.58500533218721,18.1693277310908,102992.846460618,2,0.0543213055685831,0.4,0.5,0.02,1.441,5.898,30,"3-Methylindole",NA,NA,"Indole"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Pentanoic Acid",0.444896788048411,0.0266938072829046,"VFA"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Isoprene",0,0,"Other"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"2,3-Butanedione",NA,NA,"Other"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Acetaldehyde",0.214668618394154,0.0128801171036492,"Other"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"2-Butanone",NA,NA,"Other"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Acetic Acid",2.25019441949627,0.135011665169776,"VFA"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Hydrogen Sulfide",NA,NA,"VSC"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Acetone",NA,NA,"Other"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"4-Methylphenol",0.0588528139925259,0.00353116883955155,"Phenol"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Trimethylamine",NA,NA,"Other"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"4-Ethylphenol",NA,NA,"Phenol"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Butanoic Acid",0.900999445220568,0.0540599667132341,"VFA"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Formic Acid",0,0,"VFA"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Methanol",0.133079211011933,0.00798475266071599,"Other"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Phenol",0.0402983913627277,0.00241790348176366,"Phenol"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Propionic Acid",0.716509032083719,0.0429905419250231,"VFA"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Methanethiol",NA,NA,"VSC"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"Dimethyl Sulfide",NA,NA,"VSC"
63,"PTRMS","Plot1",1.5,731.834716796875,4.68718761748644,0.0803629927575494,4.52967713952189,4.844698095451,-0.642517215065538,0.0309700752746743,-0.703218181912668,-0.581816248218408,0.316995975152144,0.0274250678433168,0.263243179294434,0.370748771009854,0.423416868722083,0.0154723600639537,0.393091233186513,0.453742504257652,38310,18.4413599582354,56.3,24.61,5.45411995255876,0.1193964,9.2,0.04113,3.064,3.057,1.678,1.891,82.234,0.109,1e+05,75,2024-09-19 19:00:00,-16.5145876323898,0.119396443767176,1.6778955824687,3.06397011317182,3.05709271929813,1.14270995113832,16.6464624590382,102962.829462886,2,0.0411309168128294,0.4,0.5,0.02,1.678,8.513,30.5,"3-Methylindole",NA,NA,"Indole"
64,"PTRMS","Plot1",1.5,731.834716796875,4.30017709441591,0.0904967877811341,4.12280450277205,4.47754968605977,-0.614692917585029,0.0314979474532966,-0.676428507413533,-0.552957327756524,0.341378310176137,0.0281590689900219,0.286186881093395,0.39656973925888,0.319903073988997,0.0162829130807185,0.287988764504072,0.351817383473923,29634,21.1453420378191,66.9757600172621,24.26,4.62551777591273,0.1010306,5.7,0.04114,3.581,3.077,1.68,1.891,87.397,0.109,1e+05,75,2024-09-19 19:30:00,-15.9160978621726,0.101030638041911,1.67990767726458,3.58087415231976,3.07680700742144,0.966867480333968,15.2832841565094,102939.056375169,2,0.041139055484095,0.4,0.5,0.02,1.68,8.539,31,"Pentanoic Acid",0.259921753095105,0.0155953051857063,"VFA"
64,"PTRMS","Plot1",1.5,731.834716796875,4.30017709441591,0.0904967877811341,4.12280450277205,4.47754968605977,-0.614692917585029,0.0314979474532966,-0.676428507413533,-0.552957327756524,0.341378310176137,0.0281590689900219,0.286186881093395,0.39656973925888,0.319903073988997,0.0162829130807185,0.287988764504072,0.351817383473923,29634,21.1453420378191,66.9757600172621,24.26,4.62551777591273,0.1010306,5.7,0.04114,3.581,3.077,1.68,1.891,87.397,0.109,1e+05,75,2024-09-19 19:30:00,-15.9160978621726,0.101030638041911,1.67990767726458,3.58087415231976,3.07680700742144,0.966867480333968,15.2832841565094,102939.056375169,2,0.041139055484095,0.4,0.5,0.02,1.68,8.539,31,"Isoprene",0,0,"Other"
64,"PTRMS","Plot1",1.5,731.834716796875,4.30017709441591,0.0904967877811341,4.12280450277205,4.47754968605977,-0.614692917585029,0.0314979474532966,-0.676428507413533,-0.552957327756524,0.341378310176137,0.0281590689900219,0.286186881093395,0.39656973925888,0.319903073988997,0.0162829130807185,0.287988764504072,0.351817383473923,29634,21.1453420378191,66.9757600172621,24.26,4.62551777591273,0.1010306,5.7,0.04114,3.581,3.077,1.68,1.891,87.397,0.109,1e+05,75,2024-09-19 19:30:00,-15.9160978621726,0.101030638041911,1.67990767726458,3.58087415231976,3.07680700742144,0.966867480333968,15.2832841565094,102939.056375169,2,0.041139055484095,0.4,0.5,0.02,1.68,8.539,31,"2,3-Butanedione",NA,NA,"Other"
