"hours","Compound","Mass_Emission","Cumulative_Mass"
24.5,"Methanol",3.1693361243409,27.9911556006666
24.5,"Pentanoic Acid",3.77193550621354,66.2517063439002
24.5,"Phenol",0.389507472193343,15.1438824229453
24.5,"Propionic Acid",7.29371647107565,123.523109307329
24.5,"Trimethylamine",0.162134909195623,2.76578317816176
25,"2,3-Butanedione",0.746059919167973,12.462649605284
25,"2-Butanone",0.98730936385042,14.8815662263705
25,"3-Methylindole",0.0477260133989995,0.867965202468612
25,"4-Ethylphenol",0.307473006167493,9.29693268325748
25,"4-Methylphenol",0.481025720646927,34.9148970328519
25,"Acetaldehyde",6.18282801998316,97.5650198394375
25,"Acetic Acid",29.1630799153638,541.307833431967
25,"Acetone",0,1.78690633106702
25,"Butanoic Acid",8.92957530701776,156.620547572441
25,"Dimethyl Sulfide",0.0558126688040072,1.77667504069306
25,"Formic Acid",0.953531104694234,25.4553115069421
25,"Hydrogen Sulfide",0,5.56094812779869
25,"Isoprene",0.290610103158823,5.68055119425877
25,"Methanethiol",0.00229206472276715,0.145410441741231
25,"Methanol",3.12435108957611,31.1155066902427
25,"Pentanoic Acid",4.03605122047763,70.2877575643778
25,"Phenol",0.373860306302998,15.5177427292483
25,"Propionic Acid",7.35092531380275,130.874034621132
25,"Trimethylamine",0.203467748844557,2.96925092700632
25.5,"2,3-Butanedione",0.684592997881886,13.1472426031659
25.5,"2-Butanone",0.771033227953934,15.6525994543244
25.5,"3-Methylindole",0,0.867965202468612
25.5,"4-Ethylphenol",0.213802751760205,9.51073543501768
25.5,"4-Methylphenol",0.50439766676184,35.4192946996137
25.5,"Acetaldehyde",4.41865526596512,101.983675105403
25.5,"Acetic Acid",32.9955109746538,574.303344406621
25.5,"Acetone",0,1.78690633106702
25.5,"Butanoic Acid",10.1195049701065,166.740052542547
25.5,"Dimethyl Sulfide",0.0722187587600935,1.84889379945315
25.5,"Formic Acid",0,25.4553115069421
25.5,"Hydrogen Sulfide",0,5.56094812779869
25.5,"Isoprene",0.2490320892423,5.92958328350107
25.5,"Methanethiol",0,0.145410441741231
25.5,"Methanol",1.30814372280825,32.423650413051
25.5,"Pentanoic Acid",4.73148880236737,75.0192463667452
25.5,"Phenol",0.465082869774773,15.9828255990231
25.5,"Propionic Acid",8.4274959331951,139.301530554327
25.5,"Trimethylamine",0.142017450723576,3.11126837772989
26,"2,3-Butanedione",0.564671613177019,13.7119142163429
26,"2-Butanone",0.476986173730465,16.1295856280549
26,"3-Methylindole",0,0.867965202468612
26,"4-Ethylphenol",0.134229670768581,9.64496510578626
26,"4-Methylphenol",0.426544950669557,35.8458396502833
26,"Acetaldehyde",3.47463652366609,105.458311629069
26,"Acetic Acid",28.3521666411466,602.655511047767
26,"Acetone",0,1.78690633106702
26,"Butanoic Acid",8.96491441643923,175.704966958986
26,"Dimethyl Sulfide",0.0680179308686514,1.9169117303218
26,"Formic Acid",0,25.4553115069421
26,"Hydrogen Sulfide",0,5.56094812779869
26,"Isoprene",0.226127254796427,6.1557105382975
26,"Methanethiol",0,0.145410441741231
26,"Methanol",0.769362739965199,33.1930131530162
26,"Pentanoic Acid",4.27546994569074,79.2947163124359
26,"Phenol",0.417694167152962,16.400519766176
26,"Propionic Acid",7.40258031271033,146.704110867037
26,"Trimethylamine",0.0876231366950893,3.19889151442498
26.5,"2,3-Butanedione",0.444750228472153,14.1566644448151
26.5,"2-Butanone",0.182939119506996,16.3125247475619
26.5,"3-Methylindole",0,0.867965202468612
26.5,"4-Ethylphenol",0.0546565897769575,9.69962169556322
26.5,"4-Methylphenol",0.348692234577275,36.1945318848605
26.5,"Acetaldehyde",2.53061778136706,107.988929410436
26.5,"Acetic Acid",23.7088223076393,626.364333355407
26.5,"Acetone",0,1.78690633106702
26.5,"Butanoic Acid",7.81032386277191,183.515290821758
26.5,"Dimethyl Sulfide",0.0638171029772093,1.98072883329901
26.5,"Formic Acid",0,25.4553115069421
26.5,"Hydrogen Sulfide",0,5.56094812779869
26.5,"Isoprene",0.203222420350555,6.35893295864805
26.5,"Methanethiol",0,0.145410441741231
26.5,"Methanol",0.230581757122146,33.4235949101383
26.5,"Pentanoic Acid",3.81945108901411,83.11416740145
26.5,"Phenol",0.370305464531152,16.7708252307072
26.5,"Propionic Acid",6.37766469222556,153.081775559263
26.5,"Trimethylamine",0.0332288226666027,3.23212033709159
27,"2,3-Butanedione",0.70429743388504,14.8609618787001
27,"2-Butanone",0.219600340204275,16.5321250877662
27,"3-Methylindole",0,0.867965202468612
27,"4-Ethylphenol",0.249757651792504,9.94937934735573
27,"4-Methylphenol",0.56574107519378,36.7602729600543
27,"Acetaldehyde",2.56367161587755,110.552601026313
27,"Acetic Acid",43.1468311987615,669.511164554168
27,"Acetone",0,1.78690633106702
27,"Butanoic Acid",14.4952795152579,198.010570337016
27,"Dimethyl Sulfide",0.214245006801913,2.19497384010092
27,"Formic Acid",0,25.4553115069421
27,"Hydrogen Sulfide",0,5.56094812779869
27,"Isoprene",0.188778794641159,6.54771175328921
27,"Methanethiol",0,0.145410441741231
27,"Methanol",0.574648903098875,33.9982438132372
27,"Pentanoic Acid",7.07590271450647,90.1900701159565
27,"Phenol",0.480581412826745,17.2514066435339
27,"Propionic Acid",11.8599782083922,164.941753767655
27,"Trimethylamine",0,3.23212033709159
27.5,"2,3-Butanedione",0.260403915524258,15.1213657942244
27.5,"2-Butanone",0,16.5321250877662
27.5,"3-Methylindole",0,0.867965202468612
27.5,"4-Ethylphenol",0.0181778931473234,9.96755724050305
27.5,"4-Methylphenol",0.401216401931229,37.1614893619856
27.5,"Acetaldehyde",1.15319459775379,111.705795624067
27.5,"Acetic Acid",24.9056440947014,694.416808648869
27.5,"Acetone",0,1.78690633106702
27.5,"Butanoic Acid",8.62266090137425,206.63323123839
27.5,"Dimethyl Sulfide",0.20303763018558,2.3980114702865
27.5,"Formic Acid",0,25.4553115069421
27.5,"Hydrogen Sulfide",0,5.56094812779869
27.5,"Isoprene",0.261643981714411,6.80935573500362
27.5,"Methanethiol",0,0.145410441741231
27.5,"Methanol",0,33.9982438132372
27.5,"Pentanoic Acid",4.22749626482346,94.41756638078
27.5,"Phenol",0.329863453712355,17.5812700972463
27.5,"Propionic Acid",6.97430094685919,171.916054714514
27.5,"Trimethylamine",0.0982244518593812,3.33034478895097
28,"2,3-Butanedione",0,15.1213657942244
28,"2-Butanone",0,16.5321250877662
28,"3-Methylindole",0,0.867965202468612
28,"4-Ethylphenol",0,9.96755724050305
28,"4-Methylphenol",0.351593341754116,37.5130827037397
28,"Acetaldehyde",1.74854925069988,113.454344874767
28,"Acetic Acid",23.1991342432321,717.615942892102
28,"Acetone",0,1.78690633106702
28,"Butanoic Acid",7.93470063886216,214.567931877253
28,"Dimethyl Sulfide",0,2.3980114702865
28,"Formic Acid",0,25.4553115069421
28,"Hydrogen Sulfide",0,5.56094812779869
28,"Isoprene",0.130821990857205,6.94017772586083
28,"Methanethiol",0,0.145410441741231
28,"Methanol",0.772995333225981,34.7712391464632
28,"Pentanoic Acid",3.82821290215287,98.2457792829328
28,"Phenol",0.26334102048044,17.8446111177267
28,"Propionic Acid",6.30541394993323,178.221468664447
28,"Trimethylamine",0,3.33034478895097
28.5,"2,3-Butanedione",0,15.1213657942244
28.5,"2-Butanone",0,16.5321250877662
28.5,"3-Methylindole",0,0.867965202468612
28.5,"4-Ethylphenol",0,9.96755724050305
28.5,"4-Methylphenol",0.301970281577003,37.8150529853167
28.5,"Acetaldehyde",2.34390390364598,115.798248778413
28.5,"Acetic Acid",21.4926243917629,739.108567283864
28.5,"Acetone",0,1.78690633106702
28.5,"Butanoic Acid",7.24674037635007,221.814672253603
28.5,"Dimethyl Sulfide",0,2.3980114702865
28.5,"Formic Acid",0,25.4553115069421
28.5,"Hydrogen Sulfide",0,5.56094812779869
28.5,"Isoprene",0,6.94017772586083
28.5,"Methanethiol",0,0.145410441741231
28.5,"Methanol",1.54599066645196,36.3172298129152
28.5,"Pentanoic Acid",3.42892953948228,101.674708822415
28.5,"Phenol",0.196818587248526,18.0414297049752
28.5,"Propionic Acid",5.63652695300727,183.857995617454
28.5,"Trimethylamine",0,3.33034478895097
29,"2,3-Butanedione",0,15.1213657942244
29,"2-Butanone",0,16.5321250877662
29,"3-Methylindole",0,0.867965202468612
29,"4-Ethylphenol",0,9.96755724050305
29,"4-Methylphenol",0.150807668227134,37.9658606535438
29,"Acetaldehyde",1.01338383676651,116.81163261518
29,"Acetic Acid",12.9162360715925,752.024803355457
29,"Acetone",0,1.78690633106702
29,"Butanoic Acid",4.50023728810839,226.314909541711
29,"Dimethyl Sulfide",0,2.3980114702865
29,"Formic Acid",0,25.4553115069421
29,"Hydrogen Sulfide",0,5.56094812779869
29,"Isoprene",0,6.94017772586083
29,"Methanethiol",0,0.145410441741231
29,"Methanol",0.120602935842198,36.4378327487574
29,"Pentanoic Acid",2.07738795480843,103.752096777224
29,"Phenol",0.145706706218038,18.1871364111933
29,"Propionic Acid",3.55695146876992,187.414947086224
29,"Trimethylamine",0,3.33034478895097
29.5,"2,3-Butanedione",0,15.1213657942244
29.5,"2-Butanone",0,16.5321250877662
29.5,"3-Methylindole",0,0.867965202468612
29.5,"4-Ethylphenol",0,9.96755724050305
29.5,"4-Methylphenol",0.140389804515188,38.106250458059
29.5,"Acetaldehyde",0.639564135388435,117.451196750568
29.5,"Acetic Acid",8.61276305703404,760.637566412491
29.5,"Acetone",0,1.78690633106702
29.5,"Butanoic Acid",3.22245176820162,229.537361309913
29.5,"Dimethyl Sulfide",0,2.3980114702865
29.5,"Formic Acid",0,25.4553115069421
29.5,"Hydrogen Sulfide",0,5.56094812779869
29.5,"Isoprene",0.0154461839645549,6.95562390982538
29.5,"Methanethiol",0,0.145410441741231
29.5,"Methanol",0,36.4378327487574
29.5,"Pentanoic Acid",1.49918387531119,105.251280652535
29.5,"Phenol",0.132216785289758,18.319353196483
29.5,"Propionic Acid",2.61097987461417,190.025926960839
29.5,"Trimethylamine",0,3.33034478895097
30,"2,3-Butanedione",0,15.1213657942244
30,"2-Butanone",0,16.5321250877662
30,"3-Methylindole",0,0.867965202468612
30,"4-Ethylphenol",0,9.96755724050305
30,"4-Methylphenol",0.140828301288525,38.2470787593475
30,"Acetaldehyde",0.547716160323909,117.998912910892
30,"Acetic Acid",6.6138730067116,767.251439419203
30,"Acetone",0,1.78690633106702
30,"Butanoic Acid",2.49876335478989,232.036124664703
30,"Dimethyl Sulfide",0,2.3980114702865
30,"Formic Acid",0,25.4553115069421
30,"Hydrogen Sulfide",0,5.56094812779869
30,"Isoprene",0.029748505076161,6.98537241490154
30,"Methanethiol",0,0.145410441741231
30,"Methanol",0.443053034802175,36.8808857835595
30,"Pentanoic Acid",1.17593070939635,106.427211361931
30,"Phenol",0.089339354917912,18.4086925514009
30,"Propionic Acid",2.04941974515149,192.07534670599
30,"Trimethylamine",0,3.33034478895097
30.5,"2,3-Butanedione",0,15.1213657942244
30.5,"2-Butanone",0,16.5321250877662
30.5,"3-Methylindole",0,0.867965202468612
30.5,"4-Ethylphenol",0,9.96755724050305
30.5,"4-Methylphenol",0.105935065186547,38.3530138245341
30.5,"Acetaldehyde",0.386403513109477,118.385316424001
30.5,"Acetic Acid",4.05034995509329,771.301789374296
30.5,"Acetone",0,1.78690633106702
30.5,"Butanoic Acid",1.62179900139702,233.6579236661
30.5,"Dimethyl Sulfide",0,2.3980114702865
30.5,"Formic Acid",0,25.4553115069421
30.5,"Hydrogen Sulfide",0,5.56094812779869
30.5,"Isoprene",0,6.98537241490154
30.5,"Methanethiol",0,0.145410441741231
30.5,"Methanol",0.23954257982148,37.120428363381
30.5,"Pentanoic Acid",0.800814218487139,107.228025580418
30.5,"Phenol",0.0725371044529099,18.4812296558539
30.5,"Propionic Acid",1.28971625775069,193.365062963741
30.5,"Trimethylamine",0,3.33034478895097
31,"2,3-Butanedione",0,15.1213657942244
31,"2-Butanone",0,16.5321250877662
31,"3-Methylindole",0,0.867965202468612
31,"4-Ethylphenol",0,9.96755724050305
31,"4-Methylphenol",0.127727115683966,38.480740940218
31,"Acetaldehyde",0.31687004281043,118.702186466812
31,"Acetic Acid",2.13319488723196,773.434984261528
31,"Acetone",0,1.78690633106702
31,"Butanoic Acid",0.947978891728343,234.605902557828
31,"Dimethyl Sulfide",0,2.3980114702865
31,"Formic Acid",0,25.4553115069421
31,"Hydrogen Sulfide",0,5.56094812779869
31,"Isoprene",0,6.98537241490154
31,"Methanethiol",0,0.145410441741231
31,"Methanol",0.733547875527314,37.8539762389083
31,"Pentanoic Acid",0.46785915557119,107.695884735989
31,"Phenol",0.055836608848458,18.5370662647023
31,"Propionic Acid",0.772935480893599,194.137998444634
31,"Trimethylamine",0,3.33034478895097
31.5,"2,3-Butanedione",0,15.1213657942244
31.5,"2-Butanone",0,16.5321250877662
31.5,"3-Methylindole",0,0.867965202468612
31.5,"4-Ethylphenol",0,9.96755724050305
31.5,"4-Methylphenol",0.058394210274358,38.5391351504924
31.5,"Acetaldehyde",0.124451431748002,118.82663789856
31.5,"Acetic Acid",0.466535515544261,773.901519777072
31.5,"Acetone",0,1.78690633106702
31.5,"Butanoic Acid",0.307094469604791,234.912997027433
31.5,"Dimethyl Sulfide",0,2.3980114702865
31.5,"Formic Acid",0,25.4553115069421
31.5,"Hydrogen Sulfide",0,5.56094812779869
31.5,"Isoprene",0,6.98537241490154
31.5,"Methanethiol",0,0.145410441741231
31.5,"Methanol",0.812009800168391,38.6659860390767
31.5,"Pentanoic Acid",0.155048855000551,107.85093359099
31.5,"Phenol",0.0250533066504146,18.5621195713527
31.5,"Propionic Acid",0.28605522562321,194.424053670258
31.5,"Trimethylamine",0,3.33034478895097
32,"2,3-Butanedione",0,15.1213657942244
32,"2-Butanone",0,16.5321250877662
32,"3-Methylindole",0,0.867965202468612
32,"4-Ethylphenol",0,9.96755724050305
32,"4-Methylphenol",0.0646547091850798,38.6037898596775
32,"Acetaldehyde",0.0622257158740009,118.888863614434
32,"Acetic Acid",0.530083067793485,774.431602844866
32,"Acetone",0,1.78690633106702
32,"Butanoic Acid",0.267369372799769,235.180366400233
32,"Dimethyl Sulfide",0,2.3980114702865
32,"Formic Acid",0.0242499300211655,25.4795614369633
32,"Hydrogen Sulfide",0,5.56094812779869
32,"Isoprene",0,6.98537241490154
32,"Methanethiol",0,0.145410441741231
32,"Methanol",0.406004900084196,39.0719909391609
32,"Pentanoic Acid",0.165695627911005,108.016629218901
32,"Phenol",0.037053237911214,18.5991728092639
32,"Propionic Acid",0.235507092139603,194.659560762397
32,"Trimethylamine",0,3.33034478895097
32.5,"2,3-Butanedione",0,15.1213657942244
32.5,"2-Butanone",0,16.5321250877662
32.5,"3-Methylindole",0,0.867965202468612
32.5,"4-Ethylphenol",0,9.96755724050305
32.5,"4-Methylphenol",0.0709152080958017,38.6747050677733
32.5,"Acetaldehyde",0,118.888863614434
32.5,"Acetic Acid",0.593630620042709,775.025233464908
32.5,"Acetone",0,1.78690633106702
32.5,"Butanoic Acid",0.227644275994747,235.408010676227
32.5,"Dimethyl Sulfide",0,2.3980114702865
32.5,"Formic Acid",0.0484998600423309,25.5280612970056
32.5,"Hydrogen Sulfide",0,5.56094812779869
32.5,"Isoprene",0,6.98537241490154
32.5,"Methanethiol",0,0.145410441741231
32.5,"Methanol",0,39.0719909391609
32.5,"Pentanoic Acid",0.17634240082146,108.192971619722
32.5,"Phenol",0.0490531691720134,18.648225978436
32.5,"Propionic Acid",0.184958958655997,194.844519721053
32.5,"Trimethylamine",0,3.33034478895097
33,"2,3-Butanedione",0,15.1213657942244
33,"2-Butanone",0,16.5321250877662
33,"3-Methylindole",0,0.867965202468612
33,"4-Ethylphenol",0,9.96755724050305
33,"4-Methylphenol",0.0686550891420935,38.7433601569154
33,"Acetaldehyde",0,118.888863614434
33,"Acetic Acid",0.578543512897084,775.603776977805
33,"Acetone",0,1.78690633106702
33,"Butanoic Acid",0.216018234626354,235.624028910854
33,"Dimethyl Sulfide",0,2.3980114702865
33,"Formic Acid",0.0637055454961021,25.5917668425017
33,"Hydrogen Sulfide",0,5.56094812779869
33,"Isoprene",0.00303279468788335,6.98840520958943
33,"Methanethiol",0,0.145410441741231
33,"Methanol",0,39.0719909391609
33,"Pentanoic Acid",0.164546337890707,108.357517957613
33,"Phenol",0.052426653989873,18.7006526324258
33,"Propionic Acid",0.182439868343969,195.026959589397
33,"Trimethylamine",0,3.33034478895097
33.5,"2,3-Butanedione",0,15.1213657942244
33.5,"2-Butanone",0,16.5321250877662
33.5,"3-Methylindole",0,0.867965202468612
33.5,"4-Ethylphenol",0,9.96755724050305
33.5,"4-Methylphenol",0.0663949701883853,38.8097551271037
33.5,"Acetaldehyde",0,118.888863614434
33.5,"Acetic Acid",0.56345640575146,776.167233383557
33.5,"Acetone",0,1.78690633106702
33.5,"Butanoic Acid",0.204392193257962,235.828421104112
33.5,"Dimethyl Sulfide",0,2.3980114702865
33.5,"Formic Acid",0.0789112309498732,25.6706780734516
33.5,"Hydrogen Sulfide",0,5.56094812779869
33.5,"Isoprene",0.0060655893757667,6.99447079896519
33.5,"Methanethiol",0,0.145410441741231
33.5,"Methanol",0,39.0719909391609
33.5,"Pentanoic Acid",0.152750274959954,108.510268232573
33.5,"Phenol",0.0558001388077325,18.7564527712336
33.5,"Propionic Acid",0.179920778031941,195.206880367429
33.5,"Trimethylamine",0,3.33034478895097
34,"2,3-Butanedione",0,15.1213657942244
34,"2-Butanone",0,16.5321250877662
34,"3-Methylindole",0,0.867965202468612
34,"4-Ethylphenol",0,9.96755724050305
34,"4-Methylphenol",0.0641348512346771,38.8738899783384
34,"Acetaldehyde",0,118.888863614434
34,"Acetic Acid",0.548369298605835,776.715602682163
34,"Acetone",0,1.78690633106702
34,"Butanoic Acid",0.192766151889569,236.021187256001
34,"Dimethyl Sulfide",0,2.3980114702865
34,"Formic Acid",0.0941169164036443,25.7647949898553
34,"Hydrogen Sulfide",0,5.56094812779869
34,"Isoprene",0.00909838406365005,7.00356918302884
34,"Methanethiol",0,0.145410441741231
34,"Methanol",0,39.0719909391609
34,"Pentanoic Acid",0.140954212029201,108.651222444602
34,"Phenol",0.0591736236255921,18.8156263948592
34,"Propionic Acid",0.177401687719913,195.384282055149
34,"Trimethylamine",0,3.33034478895097
34.5,"2,3-Butanedione",0,15.1213657942244
34.5,"2-Butanone",0,16.5321250877662
34.5,"3-Methylindole",0,0.867965202468612
34.5,"4-Ethylphenol",0,9.96755724050305
34.5,"4-Methylphenol",0.0618747322809689,38.9357647106194
34.5,"Acetaldehyde",0,118.888863614434
34.5,"Acetic Acid",0.53328219146021,777.248884873623
34.5,"Acetone",0,1.78690633106702
34.5,"Butanoic Acid",0.181140110521176,236.202327366522
34.5,"Dimethyl Sulfide",0,2.3980114702865
34.5,"Formic Acid",0.109322601857415,25.8741175917127
34.5,"Hydrogen Sulfide",0,5.56094812779869
34.5,"Isoprene",0.0121311787515334,7.01570036178038
34.5,"Methanethiol",0,0.145410441741231
34.5,"Methanol",0,39.0719909391609
34.5,"Pentanoic Acid",0.129158149098449,108.780380593701
34.5,"Phenol",0.0625471084434516,18.8781735033026
34.5,"Propionic Acid",0.174882597407885,195.559164652557
34.5,"Trimethylamine",0,3.33034478895097
35,"2,3-Butanedione",0,15.1213657942244
35,"2-Butanone",0,16.5321250877662
35,"3-Methylindole",0,0.867965202468612
35,"4-Ethylphenol",0,9.96755724050305
35,"4-Methylphenol",0.1404826587005,39.0762473693199
35,"Acetaldehyde",0,118.888863614434
35,"Acetic Acid",1.65644550132132,778.905330374944
35,"Acetone",0,1.78690633106702
35,"Butanoic Acid",0.423592464983536,236.625919831506
35,"Dimethyl Sulfide",0,2.3980114702865
35,"Formic Acid",0.364575109940259,26.2386927016529
35,"Hydrogen Sulfide",0,5.56094812779869
35,"Isoprene",0.014765141608738,7.03046550338912
35,"Methanethiol",0,0.145410441741231
35,"Methanol",0,39.0719909391609
35,"Pentanoic Acid",0.42323681343852,109.203617407139
35,"Phenol",0.188632616312311,19.0668061196149
35,"Propionic Acid",0.492953983163728,196.052118635721
35,"Trimethylamine",0,3.33034478895097
35.5,"2,3-Butanedione",0,15.1213657942244
35.5,"2-Butanone",0,16.5321250877662
35.5,"3-Methylindole",0,0.867965202468612
35.5,"4-Ethylphenol",0,9.96755724050305
35.5,"4-Methylphenol",0.142095029593482,39.2183423989134
35.5,"Acetaldehyde",0,118.888863614434
35.5,"Acetic Acid",1.60879385950178,780.514124234446
35.5,"Acetone",0,1.78690633106702
35.5,"Butanoic Acid",0.428347092386635,237.054266923892
35.5,"Dimethyl Sulfide",0,2.3980114702865
35.5,"Formic Acid",0.376382335498878,26.6150750371518
35.5,"Hydrogen Sulfide",0,5.56094812779869
35.5,"Isoprene",0.029220064350318,7.05968556773943
35.5,"Methanethiol",0,0.145410441741231
35.5,"Methanol",0,39.0719909391609
35.5,"Pentanoic Acid",0.424561394189459,109.628178801329
35.5,"Phenol",0.185154052772646,19.2519601723876
35.5,"Propionic Acid",0.480892194105982,196.533010829827
35.5,"Trimethylamine",0,3.33034478895097
36,"2,3-Butanedione",0,15.1213657942244
36,"2-Butanone",0,16.5321250877662
36,"3-Methylindole",0,0.867965202468612
36,"4-Ethylphenol",0,9.96755724050305
36,"4-Methylphenol",0.143707400486464,39.3620497993998
36,"Acetaldehyde",0,118.888863614434
36,"Acetic Acid",1.56114221768225,782.075266452128
36,"Acetone",0,1.78690633106702
36,"Butanoic Acid",0.433101719789734,237.487368643682
36,"Dimethyl Sulfide",0,2.3980114702865
36,"Formic Acid",0.388189561057497,27.0032645982093
36,"Hydrogen Sulfide",0,5.56094812779869
36,"Isoprene",0.043674987091898,7.10336055483133
36,"Methanethiol",0,0.145410441741231
36,"Methanol",0,39.0719909391609
36,"Pentanoic Acid",0.425885974940399,110.054064776269
36,"Phenol",0.181675489232981,19.4336356616205
36,"Propionic Acid",0.468830405048236,197.001841234875
36,"Trimethylamine",0,3.33034478895097
36.5,"2,3-Butanedione",0,15.1213657942244
36.5,"2-Butanone",0,16.5321250877662
36.5,"3-Methylindole",0,0.867965202468612
36.5,"4-Ethylphenol",0,9.96755724050305
36.5,"4-Methylphenol",0.145319771379445,39.5073695707793
36.5,"Acetaldehyde",0,118.888863614434
36.5,"Acetic Acid",1.51349057586271,783.588757027991
36.5,"Acetone",0,1.78690633106702
36.5,"Butanoic Acid",0.437856347192833,237.925224990875
36.5,"Dimethyl Sulfide",0,2.3980114702865
36.5,"Formic Acid",0.399996786616116,27.4032613848254
36.5,"Hydrogen Sulfide",0,5.56094812779869
36.5,"Isoprene",0.058129909833478,7.16149046466481
36.5,"Methanethiol",0,0.145410441741231
36.5,"Methanol",0,39.0719909391609
36.5,"Pentanoic Acid",0.427210555691338,110.48127533196
36.5,"Phenol",0.178196925693316,19.6118325873139
36.5,"Propionic Acid",0.45676861599049,197.458609850865
36.5,"Trimethylamine",0,3.33034478895097
37,"2,3-Butanedione",0,15.1213657942244
37,"2-Butanone",0,16.5321250877662
37,"3-Methylindole",0,0.867965202468612
37,"4-Ethylphenol",0,9.96755724050305
37,"4-Methylphenol",0.146932142272427,39.6543017130517
37,"Acetaldehyde",0,118.888863614434
37,"Acetic Acid",1.46583893404317,785.054595962034
37,"Acetone",0,1.78690633106702
37,"Butanoic Acid",0.442610974595931,238.367835965471
37,"Dimethyl Sulfide",0,2.3980114702865
37,"Formic Acid",0.411804012174735,27.8150653970002
37,"Hydrogen Sulfide",0,5.56094812779869
37,"Isoprene",0.072584832575058,7.23407529723987
37,"Methanethiol",0,0.145410441741231
37,"Methanol",0,39.0719909391609
37,"Pentanoic Acid",0.428535136442278,110.909810468403
37,"Phenol",0.174718362153651,19.7865509494675
37,"Propionic Acid",0.444706826932744,197.903316677798
37,"Trimethylamine",0,3.33034478895097
37.5,"2,3-Butanedione",0,15.1213657942244
37.5,"2-Butanone",0,16.5321250877662
37.5,"3-Methylindole",0,0.867965202468612
37.5,"4-Ethylphenol",0,9.96755724050305
37.5,"4-Methylphenol",0.148544513165409,39.8028462262171
37.5,"Acetaldehyde",0,118.888863614434
37.5,"Acetic Acid",1.41818729222363,786.472783254258
37.5,"Acetone",0,1.78690633106702
37.5,"Butanoic Acid",0.44736560199903,238.81520156747
37.5,"Dimethyl Sulfide",0,2.3980114702865
37.5,"Formic Acid",0.423611237733353,28.2386766347335
37.5,"Hydrogen Sulfide",0,5.56094812779869
37.5,"Isoprene",0.087039755316638,7.32111505255651
37.5,"Methanethiol",0,0.145410441741231
37.5,"Methanol",0,39.0719909391609
37.5,"Pentanoic Acid",0.429859717193217,111.339670185596
37.5,"Phenol",0.171239798613986,19.9577907480815
37.5,"Propionic Acid",0.432645037874998,198.335961715673
37.5,"Trimethylamine",0,3.33034478895097
38,"2,3-Butanedione",0,15.1213657942244
38,"2-Butanone",0,16.5321250877662
38,"3-Methylindole",0,0.867965202468612
38,"4-Ethylphenol",0,9.96755724050305
38,"4-Methylphenol",0.150156884058391,39.9530031102755
38,"Acetaldehyde",0,118.888863614434
38,"Acetic Acid",1.37053565040409,787.843318904662
38,"Acetone",0,1.78690633106702
38,"Butanoic Acid",0.452120229402129,239.267321796872
38,"Dimethyl Sulfide",0,2.3980114702865
38,"Formic Acid",0.435418463291972,28.6740950980255
38,"Hydrogen Sulfide",0,5.56094812779869
38,"Isoprene",0.101494678058218,7.42260973061472
38,"Methanethiol",0,0.145410441741231
38,"Methanol",0,39.0719909391609
38,"Pentanoic Acid",0.431184297944156,111.77085448354
38,"Phenol",0.167761235074321,20.1255519831558
38,"Propionic Acid",0.420583248817252,198.75654496449
38,"Trimethylamine",0,3.33034478895097
38.5,"2,3-Butanedione",0,15.1213657942244
38.5,"2-Butanone",0,16.5321250877662
38.5,"3-Methylindole",0,0.867965202468612
38.5,"4-Ethylphenol",0,9.96755724050305
38.5,"4-Methylphenol",0.151769254951372,40.1047723652269
38.5,"Acetaldehyde",0,118.888863614434
38.5,"Acetic Acid",1.32288400858456,789.166202913246
38.5,"Acetone",0,1.78690633106702
38.5,"Butanoic Acid",0.456874856805227,239.724196653677
38.5,"Dimethyl Sulfide",0,2.3980114702865
38.5,"Formic Acid",0.447225688850591,29.1213207868761
38.5,"Hydrogen Sulfide",0,5.56094812779869
38.5,"Isoprene",0.115949600799798,7.53855933141452
38.5,"Methanethiol",0,0.145410441741231
38.5,"Methanol",0,39.0719909391609
38.5,"Pentanoic Acid",0.432508878695096,112.203363362235
38.5,"Phenol",0.164282671534657,20.2898346546905
38.5,"Propionic Acid",0.408521459759506,199.16506642425
38.5,"Trimethylamine",0,3.33034478895097
39,"2,3-Butanedione",0,15.1213657942244
39,"2-Butanone",0,16.5321250877662
39,"3-Methylindole",0,0.867965202468612
39,"4-Ethylphenol",0,9.96755724050305
39,"4-Methylphenol",0.153381625844354,40.2581539910712
39,"Acetaldehyde",0,118.888863614434
39,"Acetic Acid",1.27523236676502,790.441435280011
39,"Acetone",0,1.78690633106702
39,"Butanoic Acid",0.461629484208326,240.185826137886
39,"Dimethyl Sulfide",0,2.3980114702865
39,"Formic Acid",0.45903291440921,29.5803537012853
39,"Hydrogen Sulfide",0,5.56094812779869
39,"Isoprene",0.130404523541378,7.6689638549559
39,"Methanethiol",0,0.145410441741231
39,"Methanol",0,39.0719909391609
39,"Pentanoic Acid",0.433833459446035,112.637196821681
39,"Phenol",0.160804107994992,20.4506387626855
39,"Propionic Acid",0.396459670701761,199.561526094952
39,"Trimethylamine",0,3.33034478895097
39.5,"2,3-Butanedione",0,15.1213657942244
39.5,"2-Butanone",0,16.5321250877662
39.5,"3-Methylindole",0,0.867965202468612
39.5,"4-Ethylphenol",0,9.96755724050305
39.5,"4-Methylphenol",0.154993996737336,40.4131479878086
