"hours","SOAV","Compound","Contribution","Category"
22,24.9342979637409,"acetone",0,"Other"
22,24.9342979637409,"X2_butanone",0.000843329518866724,"Other"
22,24.9342979637409,"X2_3_butandion",3.55785157780365,"Other"
22,24.9342979637409,"phenol",0.0140476266064953,"Phenol"
22,24.9342979637409,"X4_methyl_phenol",7.49745150059618,"Phenol"
22,24.9342979637409,"X4_ethyl_phenol",0.0997794149875861,"Phenol"
22,24.9342979637409,"propanoic_acid",0.268179112399286,"VFA"
22,24.9342979637409,"trimethylamine",0.614000873885446,"Other"
22,24.9342979637409,"isoprene",0.00301657443357115,"Other"
22,24.9342979637409,"hydrogen_sulfide",0,"VSC"
22,24.9342979637409,"methanol",6.63312355422127e-05,"Other"
22,24.9342979637409,"dimethyl_sulfide",0,"VSC"
22,24.9342979637409,"X3_methylindole",0,"Indole"
22,24.9342979637409,"butanoic_acid",6.37576570150092,"VFA"
22.5,23.5670431406337,"acetic_acid",1.19043402372019,"VFA"
22.5,23.5670431406337,"pentanoic_acid",2.54923516247047,"VFA"
22.5,23.5670431406337,"acetaldheyde",2.56180097785517,"Other"
22.5,23.5670431406337,"formic_acid",0.000881442010099738,"VFA"
22.5,23.5670431406337,"methanthiol",0.401524550391889,"VSC"
22.5,23.5670431406337,"acetone",0,"Other"
22.5,23.5670431406337,"X2_butanone",0.000776258375398506,"Other"
22.5,23.5670431406337,"X2_3_butandion",4.07044804038365,"Other"
22.5,23.5670431406337,"phenol",0.0108205270824534,"Phenol"
22.5,23.5670431406337,"X4_methyl_phenol",5.26301540648325,"Phenol"
22.5,23.5670431406337,"X4_ethyl_phenol",0.153216998515468,"Phenol"
22.5,23.5670431406337,"propanoic_acid",0.253519709092136,"VFA"
22.5,23.5670431406337,"trimethylamine",1.71607928939712,"Other"
22.5,23.5670431406337,"isoprene",0.0037131813281982,"Other"
22.5,23.5670431406337,"hydrogen_sulfide",0,"VSC"
22.5,23.5670431406337,"methanol",7.2247049106628e-05,"Other"
22.5,23.5670431406337,"dimethyl_sulfide",0.00877386661356944,"VSC"
22.5,23.5670431406337,"X3_methylindole",0,"Indole"
22.5,23.5670431406337,"butanoic_acid",5.3827314598655,"VFA"
23,23.3842632474746,"acetic_acid",0.971032492314318,"VFA"
23,23.3842632474746,"pentanoic_acid",2.40973731429021,"VFA"
23,23.3842632474746,"acetaldheyde",2.64311033467199,"Other"
23,23.3842632474746,"formic_acid",0.000503532402212441,"VFA"
23,23.3842632474746,"methanthiol",0,"VSC"
23,23.3842632474746,"acetone",0,"Other"
23,23.3842632474746,"X2_butanone",0.000728873486517156,"Other"
23,23.3842632474746,"X2_3_butandion",4.23296328224578,"Other"
23,23.3842632474746,"phenol",0.0108577402023716,"Phenol"
23,23.3842632474746,"X4_methyl_phenol",5.04041434745051,"Phenol"
23,23.3842632474746,"X4_ethyl_phenol",0.107775293840089,"Phenol"
23,23.3842632474746,"propanoic_acid",0.229935475407431,"VFA"
23,23.3842632474746,"trimethylamine",2.34987090178136,"Other"
23,23.3842632474746,"isoprene",0.00372318772719254,"Other"
23,23.3842632474746,"hydrogen_sulfide",0,"VSC"
23,23.3842632474746,"methanol",6.76455330163902e-05,"Other"
23,23.3842632474746,"dimethyl_sulfide",0,"VSC"
23,23.3842632474746,"X3_methylindole",0,"Indole"
23,23.3842632474746,"butanoic_acid",5.38354282612164,"VFA"
23.5,25.9084882825055,"acetic_acid",1.09148861773616,"VFA"
23.5,25.9084882825055,"pentanoic_acid",2.86613649112916,"VFA"
23.5,25.9084882825055,"acetaldheyde",2.74517078917023,"Other"
23.5,25.9084882825055,"formic_acid",0.000380541917312674,"VFA"
23.5,25.9084882825055,"methanthiol",0,"VSC"
23.5,25.9084882825055,"acetone",0,"Other"
23.5,25.9084882825055,"X2_butanone",0.00059028465871496,"Other"
23.5,25.9084882825055,"X2_3_butandion",3.80279268512929,"Other"
23.5,25.9084882825055,"phenol",0.0125743493402946,"Phenol"
23.5,25.9084882825055,"X4_methyl_phenol",6.09944094443514,"Phenol"
23.5,25.9084882825055,"X4_ethyl_phenol",0.12610153405732,"Phenol"
23.5,25.9084882825055,"propanoic_acid",0.278080762500661,"VFA"
23.5,25.9084882825055,"trimethylamine",2.00933479785232,"Other"
23.5,25.9084882825055,"isoprene",0.00357258113199022,"Other"
23.5,25.9084882825055,"hydrogen_sulfide",0,"VSC"
23.5,25.9084882825055,"methanol",6.64375381213348e-05,"Other"
23.5,25.9084882825055,"dimethyl_sulfide",0,"VSC"
23.5,25.9084882825055,"X3_methylindole",0,"Indole"
23.5,25.9084882825055,"butanoic_acid",6.87275746590876,"VFA"
24,22.5846764726158,"acetic_acid",0.871172041716483,"VFA"
24,22.5846764726158,"pentanoic_acid",2.72106700447843,"VFA"
24,22.5846764726158,"acetaldheyde",2.52816728808679,"Other"
24,22.5846764726158,"formic_acid",0.000130262431850822,"VFA"
24,22.5846764726158,"methanthiol",0,"VSC"
24,22.5846764726158,"acetone",0,"Other"
24,22.5846764726158,"X2_butanone",0.00033995933792279,"Other"
24,22.5846764726158,"X2_3_butandion",3.67473904780928,"Other"
24,22.5846764726158,"phenol",0.00931491025567166,"Phenol"
24,22.5846764726158,"X4_methyl_phenol",4.30236030158488,"Phenol"
24,22.5846764726158,"X4_ethyl_phenol",0.112202589564943,"Phenol"
24,22.5846764726158,"propanoic_acid",0.231309973218673,"VFA"
24,22.5846764726158,"trimethylamine",1.83677997756845,"Other"
24,22.5846764726158,"isoprene",0.002509688574999,"Other"
24,22.5846764726158,"hydrogen_sulfide",0,"VSC"
24,22.5846764726158,"methanol",4.41866679831779e-05,"Other"
24,22.5846764726158,"dimethyl_sulfide",0,"VSC"
24,22.5846764726158,"X3_methylindole",0,"Indole"
24,22.5846764726158,"butanoic_acid",6.29453924131948,"VFA"
24.5,20.657057554619,"acetic_acid",1.02839411293905,"VFA"
24.5,20.657057554619,"pentanoic_acid",3.20792058964017,"VFA"
24.5,20.657057554619,"acetaldheyde",1.81272983789164,"Other"
24.5,20.657057554619,"formic_acid",3.96374495836214e-05,"VFA"
24.5,20.657057554619,"methanthiol",0,"VSC"
24.5,20.657057554619,"acetone",0,"Other"
24.5,20.657057554619,"X2_butanone",0.000358532888749589,"Other"
24.5,20.657057554619,"X2_3_butandion",2.89309555657092,"Other"
24.5,20.657057554619,"phenol",0.00856040849242613,"Phenol"
24.5,20.657057554619,"X4_methyl_phenol",3.41552234341413,"Phenol"
24.5,20.657057554619,"X4_ethyl_phenol",0.044851410929866,"Phenol"
24.5,20.657057554619,"propanoic_acid",0.30005837880486,"VFA"
24.5,20.657057554619,"trimethylamine",0.595625413643353,"Other"
24.5,20.657057554619,"isoprene",0.00122141468184003,"Other"
24.5,20.657057554619,"hydrogen_sulfide",0,"VSC"
24.5,20.657057554619,"methanol",5.20628964900883e-05,"Other"
24.5,20.657057554619,"dimethyl_sulfide",0.00300243892688575,"VSC"
24.5,20.657057554619,"X3_methylindole",0,"Indole"
24.5,20.657057554619,"butanoic_acid",7.34562541544901,"VFA"
25,30.7741126787659,"acetic_acid",1.34126755854372,"VFA"
25,30.7741126787659,"pentanoic_acid",4.53002624603221,"VFA"
25,30.7741126787659,"acetaldheyde",2.13367834127799,"Other"
25,30.7741126787659,"formic_acid",0.000107928591189227,"VFA"
25,30.7741126787659,"methanthiol",0.0364668036503075,"VSC"
25,30.7741126787659,"acetone",0,"Other"
25,30.7741126787659,"X2_butanone",0.000703649808410346,"Other"
25,30.7741126787659,"X2_3_butandion",3.31132863375792,"Other"
25,30.7741126787659,"phenol",0.0108435815932495,"Phenol"
25,30.7741126787659,"X4_methyl_phenol",5.09973328177456,"Phenol"
25,30.7741126787659,"X4_ethyl_phenol",0.144274888932527,"Phenol"
25,30.7741126787659,"propanoic_acid",0.399101711606296,"VFA"
25,30.7741126787659,"trimethylamine",0.986454289270362,"Other"
25,30.7741126787659,"isoprene",0.00203809775820476,"Other"
25,30.7741126787659,"hydrogen_sulfide",0,"VSC"
25,30.7741126787659,"methanol",6.77336617112103e-05,"Other"
25,30.7741126787659,"dimethyl_sulfide",0.00896487564319238,"VSC"
25,30.7741126787659,"X3_methylindole",2.7808853421792,"Indole"
25,30.7741126787659,"butanoic_acid",9.9881697146849,"VFA"
25.5,30.2194264570256,"acetic_acid",1.56344144328176,"VFA"
25.5,30.2194264570256,"pentanoic_acid",5.47125044485557,"VFA"
25.5,30.2194264570256,"acetaldheyde",1.57100161566654,"Other"
25.5,30.2194264570256,"formic_acid",0,"VFA"
25.5,30.2194264570256,"methanthiol",0,"VSC"
25.5,30.2194264570256,"acetone",0,"Other"
25.5,30.2194264570256,"X2_butanone",0.000566136481557796,"Other"
25.5,30.2194264570256,"X2_3_butandion",3.13044269197763,"Other"
25.5,30.2194264570256,"phenol",0.0138975570988363,"Phenol"
25.5,30.2194264570256,"X4_methyl_phenol",5.50930685447908,"Phenol"
25.5,30.2194264570256,"X4_ethyl_phenol",0.103357447233532,"Phenol"
25.5,30.2194264570256,"propanoic_acid",0.471394879645556,"VFA"
25.5,30.2194264570256,"trimethylamine",0.709361848609176,"Other"
25.5,30.2194264570256,"isoprene",0.00179934459623776,"Other"
25.5,30.2194264570256,"hydrogen_sulfide",0,"VSC"
25.5,30.2194264570256,"methanol",2.92176252649874e-05,"Other"
25.5,30.2194264570256,"dimethyl_sulfide",0.0119510545547178,"VSC"
25.5,30.2194264570256,"X3_methylindole",0,"Indole"
25.5,30.2194264570256,"butanoic_acid",11.6616259209201,"VFA"
26,35.1174889373462,"acetic_acid",1.76306597299106,"VFA"
26,35.1174889373462,"pentanoic_acid",6.69966781658448,"VFA"
26,35.1174889373462,"acetaldheyde",1.38411862725829,"Other"
26,35.1174889373462,"formic_acid",0,"VFA"
26,35.1174889373462,"methanthiol",0,"VSC"
26,35.1174889373462,"acetone",0,"Other"
26,35.1174889373462,"X2_butanone",0.000447211909272732,"Other"
26,35.1174889373462,"X2_3_butandion",3.62938654149713,"Other"
26,35.1174889373462,"phenol",0.0156899962944372,"Phenol"
26,35.1174889373462,"X4_methyl_phenol",5.92140820616027,"Phenol"
26,35.1174889373462,"X4_ethyl_phenol",0.107135555834322,"Phenol"
26,35.1174889373462,"propanoic_acid",0.553875780463879,"VFA"
26,35.1174889373462,"trimethylamine",0.78074544137889,"Other"
26,35.1174889373462,"isoprene",0.00216003357231056,"Other"
26,35.1174889373462,"hydrogen_sulfide",0,"VSC"
26,35.1174889373462,"methanol",1.09982243565828e-05,"Other"
26,35.1174889373462,"dimethyl_sulfide",0.0204712643801691,"VSC"
26,35.1174889373462,"X3_methylindole",0,"Indole"
26,35.1174889373462,"butanoic_acid",14.2393054907974,"VFA"
26.5,26.3849920973235,"acetic_acid",1.35626058088858,"VFA"
26.5,26.3849920973235,"pentanoic_acid",5.33207349920978,"VFA"
26.5,26.3849920973235,"acetaldheyde",1.08622417149538,"Other"
26.5,26.3849920973235,"formic_acid",0,"VFA"
26.5,26.3849920973235,"methanthiol",0,"VSC"
26.5,26.3849920973235,"acetone",0,"Other"
26.5,26.3849920973235,"X2_butanone",0.00016216645665966,"Other"
26.5,26.3849920973235,"X2_3_butandion",2.45525091054458,"Other"
26.5,26.3849920973235,"phenol",0.0133590212400067,"Phenol"
26.5,26.3849920973235,"X4_methyl_phenol",4.5980380928903,"Phenol"
26.5,26.3849920973235,"X4_ethyl_phenol",0.0318990251406093,"Phenol"
26.5,26.3849920973235,"propanoic_acid",0.430679685834152,"VFA"
26.5,26.3849920973235,"trimethylamine",0.200376812914449,"Other"
26.5,26.3849920973235,"isoprene",0.00177270735795453,"Other"
26.5,26.3849920973235,"hydrogen_sulfide",0,"VSC"
26.5,26.3849920973235,"methanol",6.21757157524573e-06,"Other"
26.5,26.3849920973235,"dimethyl_sulfide",0.0127496919063643,"VSC"
26.5,26.3849920973235,"X3_methylindole",0,"Indole"
26.5,26.3849920973235,"butanoic_acid",10.8661395138731,"VFA"
27,30.8241763719714,"acetic_acid",1.65499271560775,"VFA"
27,30.8241763719714,"pentanoic_acid",6.62355353506264,"VFA"
27,30.8241763719714,"acetaldheyde",0.737852113979229,"Other"
27,30.8241763719714,"formic_acid",0,"VFA"
27,30.8241763719714,"methanthiol",0,"VSC"
27,30.8241763719714,"acetone",0,"Other"
27,30.8241763719714,"X2_butanone",0.000130527336156278,"Other"
27,30.8241763719714,"X2_3_butandion",2.60705282007338,"Other"
27,30.8241763719714,"phenol",0.0116250682848772,"Phenol"
27,30.8241763719714,"X4_methyl_phenol",5.00221119709708,"Phenol"
27,30.8241763719714,"X4_ethyl_phenol",0.0977389582323395,"Phenol"
27,30.8241763719714,"propanoic_acid",0.537020197054987,"VFA"
27,30.8241763719714,"trimethylamine",0,"Other"
27,30.8241763719714,"isoprene",0.00110416165231619,"Other"
27,30.8241763719714,"hydrogen_sulfide",0,"VSC"
27,30.8241763719714,"methanol",1.03899260016609e-05,"Other"
27,30.8241763719714,"dimethyl_sulfide",0.0287003595446039,"VSC"
27,30.8241763719714,"X3_methylindole",0,"Indole"
27,30.8241763719714,"butanoic_acid",13.5221843281201,"VFA"
27.5,17.3716309582156,"acetic_acid",0.89431462613253,"VFA"
27.5,17.3716309582156,"pentanoic_acid",3.70456999693974,"VFA"
27.5,17.3716309582156,"acetaldheyde",0.310709766771079,"Other"
27.5,17.3716309582156,"formic_acid",0,"VFA"
27.5,17.3716309582156,"methanthiol",0,"VSC"
27.5,17.3716309582156,"acetone",0,"Other"
27.5,17.3716309582156,"X2_butanone",0,"Other"
27.5,17.3716309582156,"X2_3_butandion",0.902374074240456,"Other"
27.5,17.3716309582156,"phenol",0.0074697853023142,"Phenol"
27.5,17.3716309582156,"X4_methyl_phenol",3.32099610554396,"Phenol"
27.5,17.3716309582156,"X4_ethyl_phenol",0.00665944174727277,"Phenol"
27.5,17.3716309582156,"propanoic_acid",0.295632915970641,"VFA"
27.5,17.3716309582156,"trimethylamine",0.371801829774739,"Other"
27.5,17.3716309582156,"isoprene",0.00143263506177643,"Other"
27.5,17.3716309582156,"hydrogen_sulfide",0,"VSC"
27.5,17.3716309582156,"methanol",0,"Other"
27.5,17.3716309582156,"dimethyl_sulfide",0.0254623532530957,"VSC"
27.5,17.3716309582156,"X3_methylindole",0,"Indole"
27.5,17.3716309582156,"butanoic_acid",7.53020742747797,"VFA"
28,15.9757659137373,"acetic_acid",0.920524511806537,"VFA"
28,15.9757659137373,"pentanoic_acid",3.48135893397928,"VFA"
28,15.9757659137373,"acetaldheyde",0.73771480092037,"Other"
28,15.9757659137373,"formic_acid",0,"VFA"
28,15.9757659137373,"methanthiol",NA,"VSC"
28,15.9757659137373,"acetone",NA,"Other"
28,15.9757659137373,"X2_butanone",NA,"Other"
28,15.9757659137373,"X2_3_butandion",NA,"Other"
28,15.9757659137373,"phenol",0.00884713868888592,"Phenol"
28,15.9757659137373,"X4_methyl_phenol",3.34406166869751,"Phenol"
28,15.9757659137373,"X4_ethyl_phenol",NA,"Phenol"
28,15.9757659137373,"propanoic_acid",0.285529909154726,"VFA"
28,15.9757659137373,"trimethylamine",NA,"Other"
28,15.9757659137373,"isoprene",0.00092816050243511,"Other"
28,15.9757659137373,"hydrogen_sulfide",NA,"VSC"
28,15.9757659137373,"methanol",0,"Other"
28,15.9757659137373,"dimethyl_sulfide",NA,"VSC"
28,15.9757659137373,"X3_methylindole",NA,"Indole"
28,15.9757659137373,"butanoic_acid",7.19680078998753,"VFA"
28.5,14.7268159730199,"acetic_acid",0.843167904507995,"VFA"
28.5,14.7268159730199,"pentanoic_acid",3.28280582452778,"VFA"
28.5,14.7268159730199,"acetaldheyde",0.68996040727627,"Other"
28.5,14.7268159730199,"formic_acid",0,"VFA"
28.5,14.7268159730199,"methanthiol",NA,"VSC"
28.5,14.7268159730199,"acetone",NA,"Other"
28.5,14.7268159730199,"X2_butanone",NA,"Other"
28.5,14.7268159730199,"X2_3_butandion",NA,"Other"
28.5,14.7268159730199,"phenol",0.00486936230690346,"Phenol"
28.5,14.7268159730199,"X4_methyl_phenol",2.73077521945523,"Phenol"
28.5,14.7268159730199,"X4_ethyl_phenol",NA,"Phenol"
28.5,14.7268159730199,"propanoic_acid",0.261033203555179,"VFA"
28.5,14.7268159730199,"trimethylamine",NA,"Other"
28.5,14.7268159730199,"isoprene",0,"Other"
28.5,14.7268159730199,"hydrogen_sulfide",NA,"VSC"
28.5,14.7268159730199,"methanol",2.85886848217409e-05,"Other"
28.5,14.7268159730199,"dimethyl_sulfide",NA,"VSC"
28.5,14.7268159730199,"X3_methylindole",NA,"Indole"
28.5,14.7268159730199,"butanoic_acid",6.91417546270574,"VFA"
29,19.7693501708779,"acetic_acid",1.16214575969384,"VFA"
29,19.7693501708779,"pentanoic_acid",4.56146402149565,"VFA"
29,19.7693501708779,"acetaldheyde",0.684161058160865,"Other"
29,19.7693501708779,"formic_acid",0,"VFA"
29,19.7693501708779,"methanthiol",NA,"VSC"
29,19.7693501708779,"acetone",NA,"Other"
29,19.7693501708779,"X2_butanone",NA,"Other"
29,19.7693501708779,"X2_3_butandion",NA,"Other"
29,19.7693501708779,"phenol",0.00826771562951647,"Phenol"
29,19.7693501708779,"X4_methyl_phenol",3.12784471864143,"Phenol"
29,19.7693501708779,"X4_ethyl_phenol",NA,"Phenol"
29,19.7693501708779,"propanoic_acid",0.377800140571078,"VFA"
29,19.7693501708779,"trimethylamine",NA,"Other"
29,19.7693501708779,"isoprene",0,"Other"
29,19.7693501708779,"hydrogen_sulfide",NA,"VSC"
29,19.7693501708779,"methanol",5.11499483303264e-06,"Other"
29,19.7693501708779,"dimethyl_sulfide",NA,"VSC"
29,19.7693501708779,"X3_methylindole",NA,"Indole"
29,19.7693501708779,"butanoic_acid",9.84766164169066,"VFA"
29.5,17.3293294500636,"acetic_acid",0.910640627931254,"VFA"
29.5,17.3293294500636,"pentanoic_acid",3.86831152634086,"VFA"
29.5,17.3293294500636,"acetaldheyde",0.507397560138402,"Other"
29.5,17.3293294500636,"formic_acid",0,"VFA"
29.5,17.3293294500636,"methanthiol",NA,"VSC"
29.5,17.3293294500636,"acetone",NA,"Other"
29.5,17.3293294500636,"X2_butanone",NA,"Other"
29.5,17.3293294500636,"X2_3_butandion",NA,"Other"
29.5,17.3293294500636,"phenol",0.0088160181990633,"Phenol"
29.5,17.3293294500636,"X4_methyl_phenol",3.42166292090595,"Phenol"
29.5,17.3293294500636,"X4_ethyl_phenol",NA,"Phenol"
29.5,17.3293294500636,"propanoic_acid",0.325887418913114,"VFA"
29.5,17.3293294500636,"trimethylamine",NA,"Other"
29.5,17.3293294500636,"isoprene",0.0002490336281966,"Other"
29.5,17.3293294500636,"hydrogen_sulfide",NA,"VSC"
29.5,17.3293294500636,"methanol",0,"Other"
29.5,17.3293294500636,"dimethyl_sulfide",NA,"VSC"
29.5,17.3293294500636,"X3_methylindole",NA,"Indole"
29.5,17.3293294500636,"butanoic_acid",8.28636434400674,"VFA"
30,16.030456698769,"acetic_acid",0.784570332983828,"VFA"
30,16.030456698769,"pentanoic_acid",3.40423693319726,"VFA"
30,16.030456698769,"acetaldheyde",0.487518763300856,"Other"
30,16.030456698769,"formic_acid",0,"VFA"
30,16.030456698769,"methanthiol",NA,"VSC"
30,16.030456698769,"acetone",NA,"Other"
30,16.030456698769,"X2_butanone",NA,"Other"
30,16.030456698769,"X2_3_butandion",NA,"Other"
30,16.030456698769,"phenol",0.00668344232205993,"Phenol"
30,16.030456698769,"X4_methyl_phenol",3.85090764012436,"Phenol"
30,16.030456698769,"X4_ethyl_phenol",NA,"Phenol"
30,16.030456698769,"propanoic_acid",0.28698982144956,"VFA"
30,16.030456698769,"trimethylamine",NA,"Other"
30,16.030456698769,"isoprene",0.000538112954077074,"Other"
30,16.030456698769,"hydrogen_sulfide",NA,"VSC"
30,16.030456698769,"methanol",2.47739032693435e-05,"Other"
30,16.030456698769,"dimethyl_sulfide",NA,"VSC"
30,16.030456698769,"X3_methylindole",NA,"Indole"
30,16.030456698769,"butanoic_acid",7.20898687853377,"VFA"
30.5,11.7479447288769,"acetic_acid",0.517639048429613,"VFA"
30.5,11.7479447288769,"pentanoic_acid",2.49763098743636,"VFA"
30.5,11.7479447288769,"acetaldheyde",0.370540171315229,"Other"
30.5,11.7479447288769,"formic_acid",0,"VFA"
30.5,11.7479447288769,"methanthiol",NA,"VSC"
30.5,11.7479447288769,"acetone",NA,"Other"
30.5,11.7479447288769,"X2_butanone",NA,"Other"
30.5,11.7479447288769,"X2_3_butandion",NA,"Other"
30.5,11.7479447288769,"phenol",0.00584623217750756,"Phenol"
30.5,11.7479447288769,"X4_methyl_phenol",3.12083890634384,"Phenol"
30.5,11.7479447288769,"X4_ethyl_phenol",NA,"Phenol"
30.5,11.7479447288769,"propanoic_acid",0.194575521823248,"VFA"
30.5,11.7479447288769,"trimethylamine",NA,"Other"
30.5,11.7479447288769,"isoprene",0,"Other"
30.5,11.7479447288769,"hydrogen_sulfide",NA,"VSC"
30.5,11.7479447288769,"methanol",1.44304507108454e-05,"Other"
30.5,11.7479447288769,"dimethyl_sulfide",NA,"VSC"
30.5,11.7479447288769,"X3_methylindole",NA,"Indole"
30.5,11.7479447288769,"butanoic_acid",5.04085943090037,"VFA"
31,8.13410073079255,"acetic_acid",0.250114586217235,"VFA"
31,8.13410073079255,"pentanoic_acid",1.33870731025357,"VFA"
31,8.13410073079255,"acetaldheyde",0.278772171499949,"Other"
31,8.13410073079255,"formic_acid",0,"VFA"
31,8.13410073079255,"methanthiol",NA,"VSC"
31,8.13410073079255,"acetone",NA,"Other"
31,8.13410073079255,"X2_butanone",NA,"Other"
31,8.13410073079255,"X2_3_butandion",NA,"Other"
31,8.13410073079255,"phenol",0.00412865773684977,"Phenol"
31,8.13410073079255,"X4_methyl_phenol",3.45214256174283,"Phenol"
31,8.13410073079255,"X4_ethyl_phenol",NA,"Phenol"
31,8.13410073079255,"propanoic_acid",0.106982138984335,"VFA"
31,8.13410073079255,"trimethylamine",NA,"Other"
31,8.13410073079255,"isoprene",0,"Other"
31,8.13410073079255,"hydrogen_sulfide",NA,"VSC"
31,8.13410073079255,"methanol",4.05414839031456e-05,"Other"
31,8.13410073079255,"dimethyl_sulfide",NA,"VSC"
31,8.13410073079255,"X3_methylindole",NA,"Indole"
31,8.13410073079255,"butanoic_acid",2.70321276287389,"VFA"
31.5,5.92315537204393,"acetic_acid",0.104406212498218,"VFA"
31.5,5.92315537204393,"pentanoic_acid",0.846783156752799,"VFA"
31.5,5.92315537204393,"acetaldheyde",0.208978341421609,"Other"
31.5,5.92315537204393,"formic_acid",0,"VFA"
31.5,5.92315537204393,"methanthiol",NA,"VSC"
31.5,5.92315537204393,"acetone",NA,"Other"
31.5,5.92315537204393,"X2_butanone",NA,"Other"
31.5,5.92315537204393,"X2_3_butandion",NA,"Other"
31.5,5.92315537204393,"phenol",0.00353580289290993,"Phenol"
31.5,5.92315537204393,"X4_methyl_phenol",3.01237165058651,"Phenol"
31.5,5.92315537204393,"X4_ethyl_phenol",NA,"Phenol"
31.5,5.92315537204393,"propanoic_acid",0.0755702857246934,"VFA"
31.5,5.92315537204393,"trimethylamine",NA,"Other"
31.5,5.92315537204393,"isoprene",0,"Other"
31.5,5.92315537204393,"hydrogen_sulfide",NA,"VSC"
31.5,5.92315537204393,"methanol",8.56575390853247e-05,"Other"
31.5,5.92315537204393,"dimethyl_sulfide",NA,"VSC"
31.5,5.92315537204393,"X3_methylindole",NA,"Indole"
31.5,5.92315537204393,"butanoic_acid",1.67142426462811,"VFA"
32,7.35189761040081,"acetic_acid",0.174721298608226,"VFA"
32,7.35189761040081,"pentanoic_acid",0.923063351761104,"VFA"
32,7.35189761040081,"acetaldheyde",0.610180330599409,"Other"
32,7.35189761040081,"formic_acid",3.33363095648684e-07,"VFA"
32,7.35189761040081,"methanthiol",NA,"VSC"
32,7.35189761040081,"acetone",NA,"Other"
32,7.35189761040081,"X2_butanone",NA,"Other"
32,7.35189761040081,"X2_3_butandion",NA,"Other"
32,7.35189761040081,"phenol",0.00645683227434925,"Phenol"
32,7.35189761040081,"X4_methyl_phenol",3.86971200190155,"Phenol"
32,7.35189761040081,"X4_ethyl_phenol",NA,"Phenol"
32,7.35189761040081,"propanoic_acid",0.0801957150809205,"VFA"
32,7.35189761040081,"trimethylamine",NA,"Other"
32,7.35189761040081,"isoprene",0,"Other"
32,7.35189761040081,"hydrogen_sulfide",NA,"VSC"
32,7.35189761040081,"methanol",0.000127732972575877,"Other"
32,7.35189761040081,"dimethyl_sulfide",NA,"VSC"
32,7.35189761040081,"X3_methylindole",NA,"Indole"
32,7.35189761040081,"butanoic_acid",1.68744001383958,"VFA"
32.5,4.93057943896529,"acetic_acid",0.108285509112954,"VFA"
32.5,4.93057943896529,"pentanoic_acid",0.785005707716658,"VFA"
32.5,4.93057943896529,"acetaldheyde",0,"Other"
32.5,4.93057943896529,"formic_acid",2.17727930753778e-05,"VFA"
32.5,4.93057943896529,"methanthiol",NA,"VSC"
32.5,4.93057943896529,"acetone",NA,"Other"
32.5,4.93057943896529,"X2_butanone",NA,"Other"
32.5,4.93057943896529,"X2_3_butandion",NA,"Other"
32.5,4.93057943896529,"phenol",0.00564290165504987,"Phenol"
32.5,4.93057943896529,"X4_methyl_phenol",2.98188274410408,"Phenol"
32.5,4.93057943896529,"X4_ethyl_phenol",NA,"Phenol"
32.5,4.93057943896529,"propanoic_acid",0.0398280430411979,"VFA"
32.5,4.93057943896529,"trimethylamine",NA,"Other"
32.5,4.93057943896529,"isoprene",0,"Other"
32.5,4.93057943896529,"hydrogen_sulfide",NA,"VSC"
32.5,4.93057943896529,"methanol",0,"Other"
32.5,4.93057943896529,"dimethyl_sulfide",NA,"VSC"
32.5,4.93057943896529,"X3_methylindole",NA,"Indole"
32.5,4.93057943896529,"butanoic_acid",1.00991276054227,"VFA"
33,2.38999091704577,"acetic_acid",0,"VFA"
33,2.38999091704577,"pentanoic_acid",0.542487523353487,"VFA"
33,2.38999091704577,"acetaldheyde",0,"Other"
33,2.38999091704577,"formic_acid",9.43456503090346e-06,"VFA"
33,2.38999091704577,"methanthiol",NA,"VSC"
33,2.38999091704577,"acetone",NA,"Other"
33,2.38999091704577,"X2_butanone",NA,"Other"
33,2.38999091704577,"X2_3_butandion",NA,"Other"
33,2.38999091704577,"phenol",0.00320819824776121,"Phenol"
33,2.38999091704577,"X4_methyl_phenol",1.51564532534323,"Phenol"
33,2.38999091704577,"X4_ethyl_phenol",NA,"Phenol"
33,2.38999091704577,"propanoic_acid",0.000601645606131025,"VFA"
33,2.38999091704577,"trimethylamine",NA,"Other"
33,2.38999091704577,"isoprene",0,"Other"
33,2.38999091704577,"hydrogen_sulfide",NA,"VSC"
33,2.38999091704577,"methanol",0,"Other"
33,2.38999091704577,"dimethyl_sulfide",NA,"VSC"
33,2.38999091704577,"X3_methylindole",NA,"Indole"
33,2.38999091704577,"butanoic_acid",0.328038789930132,"VFA"
33.5,3.56351129072964,"acetic_acid",0.0523053909062571,"VFA"
33.5,3.56351129072964,"pentanoic_acid",0.57606494129145,"VFA"
33.5,3.56351129072964,"acetaldheyde",0,"Other"
33.5,3.56351129072964,"formic_acid",2.91656369816274e-05,"VFA"
33.5,3.56351129072964,"methanthiol",NA,"VSC"
33.5,3.56351129072964,"acetone",NA,"Other"
33.5,3.56351129072964,"X2_butanone",NA,"Other"
33.5,3.56351129072964,"X2_3_butandion",NA,"Other"
33.5,3.56351129072964,"phenol",0.007637244930017,"Phenol"
33.5,3.56351129072964,"X4_methyl_phenol",2.28055227546549,"Phenol"
33.5,3.56351129072964,"X4_ethyl_phenol",NA,"Phenol"
33.5,3.56351129072964,"propanoic_acid",0.0104451276070511,"VFA"
33.5,3.56351129072964,"trimethylamine",NA,"Other"
