"elapsed.time","st","date.time.y","valve","treatment","group","Methanol","Hydrogen sulfide","4-Methylphenol","Acetic acid","Butanoic acid","Pentanoic acid","Propanoic acid","Acetaldehyde","Formic acid","Methanethiol","Acetone","Trimethylamine","Dimethyl sulfide","Isoprene","Butanone","Butanedione","Phenol","4-ethyl phenol","Methyl indole"
63,2024-09-21 04:02:37.78,2024-09-21 05:33:37.025,13,"5.7","High acid",0.0559370592928152,0,0.000445760335088083,0.164060887469435,0.0314058157186495,0.0157221228938663,0.0419025784845754,0.0235060141244551,0.0109145915248625,0.0000988252759196837,0.000192514377457831,0.000151768820126791,0.00131908106071005,0.00343799628116054,0.0052347791639245,0.0155994962859606,0.00358658875610106,0.000458580404816301,0
63,2024-09-21 04:50:39.69,2024-09-21 06:21:39.644,19,"5.7","High acid",0.0431528006278835,0,0,0.208357402621244,0.0368902203897696,0.0158137723228273,0.0670611331466142,0.0241868071861532,0.00576581925971901,0.0001156611275333,0.000225311070085454,0.00143386406914366,0.00264786073178406,0.00357066300249484,0.00791206644245964,0.0207739403402795,0,0.000928104916876802,0
63,2024-09-21 02:42:45.296,2024-09-21 04:13:45.998,3,"1.5","Low acid",0,0.0103461097756769,0,0.0435411076435316,0.0143134301735982,0.00682459631312382,0.013113026357018,0.0174771794278119,0.00103501256892401,0,0,0.000118975990074471,0.000643144583844551,0.00150799586268786,0.0127875417664183,0.035404199317081,0,0,0
63,2024-09-21 03:38:35.894,2024-09-21 05:09:35.711,10,"1.5","Low acid",0.0422629217560507,0.0045880435731984,0.00341047054670239,0.0754066878861085,0.00758434471869121,0.0115589932872056,0.0362606525096765,0.0229206180230288,0.0014770901085661,0,0,0.00190346147317615,0.000677922160456225,0.00112612298102308,0.00310849653067096,0.0208057414147271,0,0.000445507735118489,0.00122783007074151
63,2024-09-21 04:18:37.197,2024-09-21 05:49:37.898,15,"1.5","Low acid",0.0449181992241158,0,0.0009856988065113,0.106747032050875,0.0166100396787407,0.00734488615206318,0.0301913283259879,0.0366143765087356,0,0,0,0,0.00190571456081214,0.00433307794620169,0.00977703140613583,0.0341481640935072,0.00196008831973488,0.000749846226647181,0
63,2024-09-21 02:26:45.278,2024-09-21 03:57:45.135,1,"Mp","Machine plot",0,0,0.00257385162380739,0.0869559494608689,0.0183045359741616,0.00882556389823843,0.0198813042517168,0.00929264601761269,0.00309533446938832,0,0,0.00254194417501711,0,0.00155461965994146,0.016675177107167,0.00943213896773206,0,0.000437083635395557,0
63,2024-09-21 03:22:34.315,2024-09-21 04:53:34.833,8,"Mp","Machine plot",0,0.00741039949605523,0.000611344037191773,0.0308566039252292,0.00673465713810713,0.0089031023918289,0.0112928255092109,0.00431980351508943,0,0,0,0.000976664576918384,0.00353762754361503,0,0.00715408701200333,0.0103511730219035,0,0.000405312042977692,0
63,2024-09-21 03:54:36.296,2024-09-21 05:25:36.587,12,"Mp","Machine plot",0.0474197284085039,0.0102413170146036,0,0.099894534713822,0.0189196663741075,0.0123407167162612,0.0334081582282582,0.0147754531879602,0.00984433754860999,0,0,0,0.000802028928526108,0.00103287283320156,0.0088925401693473,0.0137440971460004,0.00297620895384178,0.00214910946941212,0
63,2024-09-21 04:42:39.039,2024-09-21 06:13:39.21,18,"Mp","Machine plot",0.0299701485639972,0.0149775739575738,0.000811554335071875,0.103447675841764,0.0118953349232762,0.00454821446824616,0.0344172972490843,0.0164767255379852,0.000626294709601548,0,0,0,0.0000341002879486144,0.00198750069260789,0.00403921775858283,0.0088384447499153,0.00134905194750199,0,0
63,2024-09-21 02:50:46.144,2024-09-21 04:21:46.435,4,"2.9","Medium acid",0,0.0174004254349584,0.00259096041050592,0.073763403574102,0.0200723466920529,0.0105200778842793,0.0154828957442461,0.0283244704318317,0,0.000221330604095886,0.000431158140583198,0.000945309883040367,0,0,0.00848840582180576,0.0397780745203138,0,0.000379764109489347,0
63,2024-09-21 03:46:36.608,2024-09-21 05:17:36.151,11,"2.9","Medium acid",0.0458763595846468,0.00180079295685971,0.00126756737453365,0.125074321025588,0.0241539280850765,0.0175557926096401,0.0384382794046362,0.0365084510530045,0,0,0,0.00115992838443445,0.00225410616544084,0.00109321724090676,0.00878265240908806,0.0374757540158101,0.00158170965280334,0.000434091773315334,0.00121877258755132
63,2024-09-21 04:34:38.438,2024-09-21 06:05:38.77,17,"2.9","Medium acid",0.0418040926766706,0,0.00274110452244597,0.148995510184999,0.0219373777590572,0.00822787325258586,0.042798894409123,0.0421804130035258,0.00409653600852765,0,0,0,0.00168171293911827,0.00215390440269847,0.00677703897469842,0.047250467206177,0.00158942199933379,0.00132953207218302,0
63,2024-09-21 02:34:45.321,2024-09-21 04:05:45.57,2,"0-bp","No acid",0,0,0,0.0371476455466021,0.0116669047591074,0.00982919672452895,0.0152040598071654,0,0.00118248915707432,0,0,0.000679192485064992,0.00392568046875067,0,0.00107637586297515,0.00626965760052583,0,0.00174187429118052,0.00257052185120078
