"elapsed.time","valve","treatment","group","date.time.weather","date.y","time.y","temp","air.temp.K","air.flow","dfc.area","methanol","H2S","4_Methylphenol","acetic_acid","butanoic_acid","pentanoic_acid","propanoic_acid","acetladheyde","formic_acid","methanthiol","acetone","trimethylamine","dimethyl_sulfide","isopren","butanone","butandion","phenol","4_ethyl_phenol","methyl_indole"
30,10,"1.5","Low acid",2024-09-19 20:00:00,2024-09-19,14,21,294.15,2280,0.38465,0,0,0.00571701813466439,0.444991905425819,0.110212069251637,0.0657121812524464,0.0992461176735212,0,0.00130877156019383,0.00000678823569349276,0,0,0.00350952521721513,0,0,0,0,0.00155935481797752,0
30,15,"1.5","Low acid",2024-09-19 20:00:00,2024-09-19,14,21,294.15,2280,0.38465,0.0206020771221478,0,0.00751885576499235,0.407913783643861,0.0767302301407205,0.0651584939937427,0.106396748511615,0.00409725320526313,0.00513713612047766,0.00000528810296021418,0.021287617926255,0,0,0.00254397560022937,0.00311894575894978,0.00290859133077283,0.00754926094465933,0,0
33,3,"1.5","Low acid",2024-09-19 21:00:00,2024-09-19,15,21.1,294.25,2280,0.38465,0.0518705203763484,0,0.00433787453161606,0.50370763922425,0.111541165864306,0.0612494384281051,0.134585266867598,0.0152994531630615,0.0106619415404447,0,0.0538974265082785,0.00335523583923419,0.00819488385030062,0.00385908434058244,0.00786727159723738,0.00130687287728603,0.00767123329324449,0.0042927030192394,0
33,10,"1.5","Low acid",2024-09-19 22:00:00,2024-09-19,16,20.5,293.65,2280,0.38465,0,0,0,0.3160839533961,0.0752542871929241,0.0448743532744827,0.0623706495369261,0.0294474732795911,0,0,0.150402839158416,0.00307623828295929,0.00889414285419643,0.00222349288540376,0.0353260463702185,0.0293496116982658,0.0012045632183614,0.00192350544085976,0
33,15,"1.5","Low acid",2024-09-19 23:00:00,2024-09-19,17,18.9,292.05,2280,0.38465,0.0531796433857951,0,0.00385988205593779,0.236912674500817,0.0749006205552769,0.045916165091912,0.0782738921988122,0.0275398531964128,0.00405602487645582,0,0.122227313590284,0.00457372447272922,0.00162058136034673,0,0.0290458765139451,0.0221992091309498,0.00665341938944162,0.00194727731044857,0
35,3,"1.5","Low acid",2024-09-20,2024-09-19,18,16.6,289.75,2280,0.38465,0.0534100852903403,0.00648589580872689,0,0.365144787756059,0.0835838322053818,0.0515859999743371,0.0903331918418312,0.0455897585700983,0.0098441401340922,0,0.187741924811573,0.00399297650564192,0.00282111555372011,0,0.036501434102112,0.0401240454964228,0.00148042535436169,0.00205340407940184,0
35,10,"1.5","Low acid",2024-09-20 01:00:00,2024-09-19,19,14.5,287.65,2280,0.38465,0,0.00130383962103542,0,0.278493556811869,0.0385313383160092,0.0442512024753929,0.062222412718364,0,0,0,0.0378158198176868,0.00575251925730752,0.00497593126260211,0,0.00504066392517004,0,0.00146801812794102,0,0
35,15,"1.5","Low acid",2024-09-20 01:00:00,2024-09-19,19,14.5,287.65,2280,0.38465,0.0573250070923474,0.0000966208136682876,0.0119542814985421,0.221866742130454,0.0558859524840481,0.0313729476808388,0.0734163769932885,0.0247694575343371,0.00875953378746528,0,0.13365428761327,0.0032789995064498,0.000248505265803306,0.006010139421244,0.0197325455113747,0.0175669810272035,0.00582731545430422,0,0.00763621568004621
38,3,"1.5","Low acid",2024-09-20 02:00:00,2024-09-19,20,13.6,286.75,2280,0.38465,0.0422143799014164,0.0132403454468806,0.00767315968025517,0.327976037403732,0.073850742064063,0.0362905683012326,0.0710537380473513,0.0190775019426485,0.0166723191478299,0,0.03527634776654,0.00534924690814079,0.00365803833256592,0,0.00673259425907022,0.00230040397954314,0.00178793279066564,0.00058893475728249,0
38,10,"1.5","Low acid",2024-09-20 03:00:00,2024-09-19,21,12.9,286.05,2280,0.38465,0,0.0148024022105802,0.00188431016774038,0.164187956597158,0.053171639580465,0.0389645226134777,0.0411095886594648,0.000936594362741005,0,0,0.0634652996295082,0.00726155480616557,0.000609752072827887,0,0.0104201432792934,0.00764950147024584,0.00101443624038572,0.00471210652476273,0
38,15,"1.5","Low acid",2024-09-20 04:00:00,2024-09-19,22,12.5,285.65,2280,0.38465,0.0434210346950554,0,0.00406113512286437,0.159963818988587,0.033745354719843,0.027432371814858,0.0650852205055653,0.0292131159340318,0.0210071099897314,0,0.159150950708272,0,0.00152672341615902,0,0.0307579209691394,0.0350427623704705,0.0032093259880391,0,0
41,3,"1.5","Low acid",2024-09-20 05:00:00,2024-09-19,23,12.5,285.65,2280,0.38465,0.0689293084338767,0.0187963715231755,0.00697508835181939,0.246888861326308,0.0413607401493902,0.0316177550846946,0.0697259102012263,0.0112507551212256,0.00932533321611444,0,0.0705692189121576,0.000727499020018289,0.00546594258592311,0.00351822995431301,0.00703071668960737,0.0124312157043756,0,0,0.00380208908044439
41,10,"1.5","Low acid",2024-09-20 06:00:00,2024-09-20,0,12.4,285.55,2280,0.38465,0,0.0200449549030513,0.00262592700892549,0.17298484652241,0.0618254128132603,0.0389802701995699,0.0450843407315036,0.00495815284836038,0,0.000258690949328637,0.086180210212167,0.00324546465197381,0.00107346752774902,0,0.0146091936794329,0.00600440652027878,0,0,0.00389797858193332
41,15,"1.5","Low acid",2024-09-20 07:00:00,2024-09-20,1,12,285.15,2280,0.38465,0.0432346925856597,0.0034282511845429,0,0.213298130299059,0.0548501872511988,0.0239146099420802,0.0650870961612461,0.0271342093102842,0.00513113821014271,0,0.120103700117828,0,0,0.0000702417620560596,0.018737424853567,0.0130914251368736,0.00759961797075989,0.00110831769804239,0
43,3,"1.5","Low acid",2024-09-20 07:00:00,2024-09-20,1,12,285.15,2280,0.38465,0.0478167126862346,0,0.00237773316598615,0.293450508588742,0.0676602139622214,0.0401409261542932,0.0939353360191525,0.00382947566483914,0.00524225579666844,0.00021385070453558,0.0581835837758285,0.000718005985247158,0.00220374758692784,0.00171102638107525,0.0143694122099088,0.0130462999986763,0.00349490364110652,0.000417153663134585,0.00242692504207186
43,10,"1.5","Low acid",2024-09-20 08:00:00,2024-09-20,2,11.3,284.45,2280,0.38465,0,0,0.0100813618533018,0.178576688261257,0.0450833254417221,0.0312096459348647,0.0379697030636774,0.00535393072504921,0.00695989199074567,0.000255468640559245,0.0788303900396796,0.00575959163674927,0.00755659839558893,0.00264820213173932,0.0115901565034018,0.0106598795984808,0.00397018652774925,0,0
43,15,"1.5","Low acid",2024-09-20 09:00:00,2024-09-20,3,11.3,284.45,2280,0.38465,0.0389704969385954,0,0.00523175442628991,0.176645463630406,0.0534011454729759,0.0202308325284848,0.0677409347372853,0.0439969492714288,0,0.000222696948036297,0.117560159445424,0.00287652956097189,0.00229807571032346,0.00539508675104037,0.0275086527464075,0.0176283475058858,0.00611218647874633,0.0042940977200147,0
46,3,"1.5","Low acid",2024-09-20 10:00:00,2024-09-20,4,11.7,284.85,2280,0.38465,0.0600697135795218,0.0224160878462696,0,0.24788635918437,0.0429449403607011,0.0260278439908251,0.072548728161075,0.0317982944728967,0.00113698450691772,0,0.0931895442765844,0.0003641984444128,0.00251855310501251,0.00177406441354301,0.00515403875551978,0.00578875515567169,0.000788534700702379,0.00644605129292354,0
46,10,"1.5","Low acid",2024-09-20 11:00:00,2024-09-20,5,12.2,285.35,2280,0.38465,0,0.0149013641411184,0,0.214675385703556,0.0480992325406571,0.0229129229099837,0.0416122246832032,0,0.0100038868196563,0.00103086002828403,0.0470459762467087,0,0.00352991997099287,0.0051178471917109,0.00610705559980001,0.00915717317711855,0,0.000355066300096777,0
46,15,"1.5","Low acid",2024-09-20 12:00:00,2024-09-20,6,12.4,285.55,2280,0.38465,0.0409491372110361,0,0,0.201774781168802,0.0886907284004736,0.0245909979250228,0.0675226540163343,0.06779040527464,0,0.00012432172585554,0.0974318512987999,0.000846385195263153,0.00681562149493662,0.000743278862442473,0.0114866157286912,0.0240545630473178,0.00094463686678838,0.00156750139888065,0
48,3,"1.5","Low acid",2024-09-20 13:00:00,2024-09-20,7,12.6,285.75,2280,0.38465,0.0105882199133428,0.00879998207122536,0.00757045931648366,0.365909704725896,0.0755688031176923,0.040723854072262,0.0775446555831755,0.0284659020805973,0.00760623357059665,0.000132200831024018,0.0586847797487718,0.00557098565173224,0.000401470375396329,0.00274641887845736,0.0150829074161771,0,0.00553739910662686,0,0
48,10,"1.5","Low acid",2024-09-20 13:00:00,2024-09-20,7,12.6,285.75,2280,0.38465,0,0.000233706925885792,0.00381707824987833,0.297468343337735,0.0922062957843739,0.0438217668522919,0.0467750524879897,0,0.00349146147774121,0.000565781164276192,0.0365433020375629,0.0058434489689822,0.0102545000816549,0,0.0134964599425243,0.00815273641396279,0.00323313642818367,0,0
48,15,"1.5","Low acid",2024-09-20 14:00:00,2024-09-20,8,12.9,286.05,2280,0.38465,0.0403292948882313,0.0179475569179159,0.0087420479013849,0.417872959731739,0.118002704691237,0.0533488095480762,0.121955910286008,0.0536787184766481,0.00995098690720352,0.000552130294269998,0.100167987006492,0.0105434196961563,0.00598729898914125,0.00497510105741765,0.0120443156047138,0.0225699274920151,0.00725138879002983,0.00476806414734612,0
51,3,"1.5","Low acid",2024-09-20 15:00:00,2024-09-20,9,13.2,286.35,2280,0.38465,0.0827857770175705,0.0000340272779731966,0.00501607088788702,0.580968102484962,0.0869460050425068,0.0522295525205155,0.139014853535801,0.066601410028765,0.0128994865235427,0,0.0667708629442464,0.00528501356160111,0.00216131808549104,0,0.0130850584847542,0.00690268994725312,0.00779947559611324,0,0
51,10,"1.5","Low acid",2024-09-20 16:00:00,2024-09-20,10,13.7,286.85,2280,0.38465,0,0.0332390264283976,0.00333797559545984,0.458103721349521,0.0952576118906651,0.0609257746723169,0.0788028723771312,0.0168782567619534,0,0.00102580729941939,0.0338900395357785,0.00660254079251164,0,0.000734746824776967,0.0043068820840516,0,0,0.000982098508379487,0
51,15,"1.5","Low acid",2024-09-20 17:00:00,2024-09-20,11,14.1,287.25,2280,0.38465,0.061400665396957,0,0.0060476566283417,0.459618315722299,0.0880819711372797,0.0559889581882794,0.133922077638771,0.0374147738596262,0.00779021763160169,0,0.0952689909827631,0.0038093811333823,0,0.00482187417627003,0.0187492914282634,0.0191121780142283,0.00600599306826722,0,0
53,3,"1.5","Low acid",2024-09-20 18:00:00,2024-09-20,12,15.3,288.45,2280,0.38465,0.0718955860425593,0,0.000776497672983817,0.639587907992802,0.109485860597855,0.0620459355675988,0.127886595367427,0.0610200276834747,0.0178123846506879,0,0.069659056624674,0,0,0.00263814027142808,0.0078876526772658,0.0187377115724663,0.00138779590719246,0.000135777226950988,0
53,10,"1.5","Low acid",2024-09-20 19:00:00,2024-09-20,13,17.1,290.25,2280,0.38465,0,0,0,0.298968779313035,0.0432838769800164,0.033411938709419,0.0406238939594217,0.00589092981269982,0,0.0000594073279154642,0,0,0,0.000573920730962746,0.00449235019845489,0,0,0.000139342116225409,0
53,15,"1.5","Low acid",2024-09-20 19:00:00,2024-09-20,13,17.1,290.25,2280,0.38465,0.0500280316105374,0.0187608932334555,0.00785856754480611,0.251429435694407,0.00892535940902833,0.0212605566137666,0.0659833818886874,0.0245096378725457,0,0,0.0865755042680531,0,0,0,0.0211169739501455,0.0186486068288278,0.000716487009459023,0.00138746174765767,0
56,3,"1.5","Low acid",2024-09-20 20:00:00,2024-09-20,14,18.8,291.95,2280,0.38465,0.0460097244784061,0.0175815418765411,0,0.314726526737573,0.0393871671392006,0.0397964517024085,0.0886862261628371,0.0238169985457594,0.0163025862428544,0,0.0495213379026242,0,0,0.00401170558409346,0.0230018187345572,0.0202927254189886,0.00210411370811134,0.000494679506824369,0
56,10,"1.5","Low acid",2024-09-20 21:00:00,2024-09-20,15,19.5,292.65,2280,0.38465,0,0.000499554086190573,0.000428148778818053,0.0841616359545843,0.01305409616475,0.0304690101117926,0,0,0,0,0,0,0,0,0,0.00668523940452635,0,0,0
56,15,"1.5","Low acid",2024-09-20 22:00:00,2024-09-20,16,19.5,292.65,2280,0.38465,0.022358468834447,0,0.00265985393422042,0.0813879086834832,0.0107122218149816,0.022432054771265,0.0256372073948815,0.0137723233732563,0,0.00000647361941882194,0.0122970450892209,0,0.000299300792032772,0.00203361495779807,0.00676662357212348,0.00139788315274712,0.00133685921980611,0.00156488443332499,0
58,3,"1.5","Low acid",2024-09-20 23:00:00,2024-09-20,17,18.8,291.95,2280,0.38465,0.043516683438481,0,0.0103887633712981,0.206355970961042,0.0317715938535699,0.0134992738109827,0.049062791145249,0.0278527782596989,0,0,0.0521392557925626,0.00466026553794951,0.00128818079831832,0.00534182580856519,0.0119209040907899,0.00891942259596944,0.00101890145878636,0,0
58,10,"1.5","Low acid",2024-09-21,2024-09-20,18,16.8,289.95,2280,0.38465,0,0,0.0100726378935236,0.0714195180224619,0,0.00230079719512599,0.00420067255437831,0,0,0,0.0329983019005933,0,0.00353255938130806,0,0.00386492105319309,0.0145122822420139,0.00257399107067732,0,0
58,15,"1.5","Low acid",2024-09-21,2024-09-20,18,16.8,289.95,2280,0.38465,0.0360223055190762,0.00848553478794806,0.00894755726287355,0.113838276202458,0,0.00354104842554796,0.0369179712810531,0.0182207644165949,0,0,0.0885490583797525,0,0,0.0019286008412851,0.0109852371711935,0.00804669320386659,0.00390913279205566,0,0.0000371167415623289
61,3,"1.5","Low acid",2024-09-21 01:00:00,2024-09-20,19,14.7,287.85,2280,0.38465,0.0411775467828009,0,0,0.183204582186738,0.0202327503021669,0.0341520805948304,0.0507443773202936,0.00877694428428254,0,0,0.0928280248158121,0.00135515248161721,0,0.00323007873136623,0,0.0174682302602017,0.0035669782815044,0.00386978359329452,0
61,10,"1.5","Low acid",2024-09-21 02:00:00,2024-09-20,20,13.8,286.95,2280,0.38465,0,0,0,0.0544792321929018,0.000468830620574364,0.0134995277989292,0.0164199616923718,0.00296397991818474,0,0.000441898778534579,0.0637786219727416,0.0102474000455702,0,0,0,0.00954951166321293,0,0,0.00389982232327835
61,15,"1.5","Low acid",2024-09-21 03:00:00,2024-09-20,21,13.5,286.65,2280,0.38465,0.047379588719587,0,0,0.120097427158385,0.0233869892367371,0.0170430403909784,0.0430058507648516,0.010136809905918,0,0.000427353586044105,0.0959456728669246,0,0.00272132908737754,0.00431403196930391,0.0220936596373259,0.013573522804216,0.000899843220577601,0.00506267130683557,0
63,3,"1.5","Low acid",2024-09-21 04:00:00,2024-09-20,22,12.9,286.05,2280,0.38465,0.045558402631506,0,0.000622769833167177,0.165338788742498,0.0291000617606503,0.0104233489263358,0.0510903249487004,0.0142775830571046,0.00757455050267202,0,0.0490478960842846,0.000946688046921355,0.00251234837505509,0,0.0158419077689345,0.0123174010739654,0.00628737206888349,0,0
63,10,"1.5","Low acid",2024-09-21 05:00:00,2024-09-20,23,12.4,285.55,2280,0.38465,0,0,0.00446242936748603,0.0824275374172646,0.0251311952070154,0.0100170560552742,0.0147965723070317,0.014495347345014,0.00566071655213677,0.00138544962276705,0.0457771609805003,0.00187015338412237,0.00519184640406527,0,0.00203911054711679,0.0174124566127589,0.000598598971274454,0.00091288293690565,0.0000974853898352327
63,15,"1.5","Low acid",2024-09-21 05:00:00,2024-09-20,23,12.4,285.55,2280,0.38465,0.0313059580087335,0.0136088386490457,0.00289794269991268,0.0633557230687622,0.0151718210990287,0.00384071080262279,0.0343721481266841,0.0376764841639452,0,0,0.0561098395288336,0,0.0051722525504017,0,0.0096439739596444,0.00627394873172144,0.00458943069714752,0,0
66,3,"1.5","Low acid",2024-09-21 06:00:00,2024-09-21,0,11.7,284.85,2280,0.38465,0.0410642830657976,0.0028137875133749,0,0.162390224734263,0.0203325306137043,0.0127546800348015,0.0356570260505355,0.031612945089924,0,0.000244513151965835,0.0960061838442042,0.00335016935365239,0,0.00238885534893323,0.00920763011971438,0.0143777389316357,0,0,0.00384333909543615
66,10,"1.5","Low acid",2024-09-21 07:00:00,2024-09-21,1,11.5,284.65,2280,0.38465,0.00737964412367072,0,0,0.0572022725980198,0.0159954419536452,0.012844694102864,0.0308897037288299,0.00554862282602833,0,0.000293129819011119,0.0683725057300313,0,0.000276763521860657,0.000876650626700454,0.00847893776132353,0.0157567294218295,0.00283525124354565,0.00393914927080257,0
66,15,"1.5","Low acid",2024-09-21 08:00:00,2024-09-21,2,11.4,284.55,2280,0.38465,0.0398264906189689,0.0031461252810125,0.00293071097227962,0.104087641370571,0.0246479721821685,0.0016386604333229,0.0251965072526995,0.0230114090594885,0.00104695272654756,0.00119807585171988,0.109259110284668,0.00527068757517285,0,0.00328896687920869,0.00193193485499779,0.00457259299997515,0.000704060839198117,0.00117946528616599,0.00798274932102216
68,3,"1.5","Low acid",2024-09-21 09:00:00,2024-09-21,3,11.3,284.45,2280,0.38465,0.0639960262014882,0.0145123286394409,0.00429912799531635,0.191726774948573,0.0150263714544055,0.0235902283214928,0.0560730514962038,0.0128801054692375,0.0171069039116942,0.00070166189734576,0.0940430234628131,0.000484299532685747,0.00255561026950043,0.00257731324584881,0.0164321148150017,0.0104484097015327,0.0077453943392481,0,0
68,10,"1.5","Low acid",2024-09-21 10:00:00,2024-09-21,4,11.4,284.55,2280,0.38465,0,0,0,0.114089909282758,0.0149454301146055,0.00958402343012527,0.0202758667670672,0.00908587521435885,0.00137421161923885,0.00202257318515116,0.0361370311448019,0.00560344969052494,0.00120561762739403,0.00245926940390896,0.00797427838821802,0.0240503709376075,0,0,0
68,15,"1.5","Low acid",2024-09-21 10:00:00,2024-09-21,4,11.4,284.55,2280,0.38465,0.0514722935561688,0,0.00967871334781037,0.14439540593744,0.0358448183550562,0.0202473863948786,0.0641418561647269,0.0246902430210093,0.00367836424807017,0.000689238511000962,0.0993631971304607,0,0.00668240488568007,0.00680501673844343,0.0171689285318165,0.0111250413921215,0.00313832185733598,0,0
71,3,"1.5","Low acid",2024-09-21 11:00:00,2024-09-21,5,11.1,284.25,2280,0.38465,0.0794720695739378,0.00553998105487069,0.00328885014326361,0.31309016655244,0.0583583003918751,0.0273236910234652,0.0828072474507175,0.0371268193466751,0.0129448176500396,0.000111507458737408,0.0800718034797118,0.00907589061445497,0.00314981001946762,0.00475642754810063,0.0120255282636903,0.0151550957833875,0.00205237472177823,0.00525282347917814,0.000990678084759641
71,10,"1.5","Low acid",2024-09-21 12:00:00,2024-09-21,6,10.9,284.05,2280,0.38465,0.0180956685872946,0,0.000694095294989891,0.240413129578775,0.0674617368402248,0.0336167323601134,0.0462701200452345,0.0175711353006113,0.00653658633654338,0.000548473534093942,0.0690090749636727,0.0168727289389483,0.0066698682829111,0.00361594868971421,0.00826907719603783,0.0237227431299061,0.00639663769683945,0.00653231786442361,0
71,15,"1.5","Low acid",2024-09-21 13:00:00,2024-09-21,7,11.1,284.25,2280,0.38465,0.111987060598436,0.029929960471367,0,0.252801818349618,0.0953104137690622,0.0327759697318739,0.122072362900985,0.100378672057103,0.0233574486362726,0,0.129007053684765,0.0104672052786904,0.00831834511491225,0.00566616304351987,0.0180272972018465,0.0179263004949054,0.0100376679825721,0.00475899494894891,0
73,3,"1.5","Low acid",2024-09-21 14:00:00,2024-09-21,8,11.8,284.95,2280,0.38465,0.0973594342030229,0.00767721032116048,0.00575238987823126,0.470267489704638,0.0790362239351015,0.044509765700476,0.130136844563742,0.0646892715549113,0.0285306426339106,0.000507550161321686,0.122824023298864,0.0247053452535029,0.0110262482770978,0.0102014143938094,0.0219949540739548,0.0258934947024984,0.005279691696151,0.00322783747130839,0
73,10,"1.5","Low acid",2024-09-21 15:00:00,2024-09-21,9,12.6,285.75,2280,0.38465,0,0,0.00507696065298874,0.307462035469533,0.0961375592462601,0.0477911089449404,0.0569969540951167,0.0403991520358366,0.0203231612920496,0.000477436679179003,0.0605194775569159,0.0203824171687547,0.00664468406453445,0.006322266036245,0.0135841915475017,0.0415256755372886,0.00641699843211347,0.00634275402655126,0
73,15,"1.5","Low acid",2024-09-21 15:00:00,2024-09-21,9,12.6,285.75,2280,0.38465,0.0964674707137233,0.0409028978470397,0.00820501096077025,0.326594891351524,0.124794958242133,0.0468002257524477,0.123163756689295,0.0685451007842394,0.0346076572587495,0,0.137549062795734,0.0153902686394843,0.0067393149626711,0.0118248621229695,0.0237563332853097,0.0250820823201628,0.00414200571526309,0.00207153871487174,0.00347051824888396
76,3,"1.5","Low acid",2024-09-21 16:00:00,2024-09-21,10,14,287.15,2280,0.38465,0.0761035704544365,0.0213446476572855,0.00516555044054142,0.424554370132784,0.0572067988617891,0.0315107680220327,0.0797129229479677,0.0570897423221941,0.0075839720956969,0.000198010078131664,0.0598086065321436,0.00371769476748696,0.00493191183674947,0.00461219451018349,0.00699214256339068,0.0229279938076026,0.00304338545108866,0,0
76,10,"1.5","Low acid",2024-09-21 17:00:00,2024-09-21,11,16,289.15,2280,0.38465,0,0.0116756762992344,0,0.274443791633051,0.0419629308098197,0.034298768582218,0.0261801443508183,0,0,0.000255105992707354,0.0114841206521184,0,0,0.00485356310356986,0.0193129517439146,0.0218382891751023,0.00316890441182871,0,0
76,15,"1.5","Low acid",2024-09-21 18:00:00,2024-09-21,12,18.8,291.95,2280,0.38465,0.0777866299545401,0.0132795505678377,0,0.127881683690117,0.0219363447735385,0.0193087993136994,0.0317359132117509,0.017100396557056,0,0.000957568941581974,0.0398319162195434,0.00159582983291318,0.00131252349640712,0.0087016843307736,0.0145572749099004,0,0.00463042368727385,0,0
78,3,"1.5","Low acid",2024-09-21 19:00:00,2024-09-21,13,20.2,293.35,2280,0.38465,0.0505662752854379,0.00169661704291527,0.00387175936579923,0.23275688920268,0.00441586545056801,0.015326519997141,0.0418498285245743,0.0288927360919656,0.00469795867729673,0.000104350737348017,0.0191256458445396,0,0,0.00116774150333035,0.0179936005951045,0.0198181731840131,0.000875303302298526,0,0
78,10,"1.5","Low acid",2024-09-21 20:00:00,2024-09-21,14,20.7,293.85,2280,0.38465,0,0.0108729587608975,0,0.0634160617236663,0,0.0000162824052015421,0,0.00911958391834956,0,0.000187731523525902,0,0,0,0,0.011071042347158,0.0268385935099134,0,0.00183656448530913,0
78,15,"1.5","Low acid",2024-09-21 21:00:00,2024-09-21,15,20.9,294.05,2280,0.38465,0,0,0,0,0,0,0.00117533969743791,0.00308768361448989,0,0,0,0,0,0,0,0.000719123536129682,0,0,0.00121406931926385
81,3,"1.5","Low acid",2024-09-21 21:00:00,2024-09-21,15,20.9,294.05,2280,0.38465,0.0139958618407277,0.0160370666828415,0.0028550250826615,0.128154297743405,0,0.00630307991859097,0.01178639375151,0.0101347459244367,0,0,0.0212777113177879,0,0,0,0,0.0207357000463711,0,0,0.000120075271590484
81,10,"1.5","Low acid",2024-09-21 22:00:00,2024-09-21,16,20.2,293.35,2280,0.38465,0,0,0.00323732608696338,0,0,0.0122090767143437,0,0.00345015639553317,0,0.0000744608005400838,0,0,0,0,0.00485710592051338,0.017207277941404,0,0,0.000366171542017707
81,15,"1.5","Low acid",2024-09-21 23:00:00,2024-09-21,17,18.7,291.85,2280,0.38465,0.0018908617122594,0.00869081898118527,0.0063230474038023,0,0,0,0.00405143103083123,0,0,0.000492385639768552,0,0,0.00348768762066999,0,0,0,0.000174031702255515,0.00196741490797968,0
84,3,"1.5","Low acid",2024-09-22,2024-09-21,18,16.8,289.95,2280,0.38465,0.0291553723087671,0,0,0.149975174062683,0.0065160799313486,0.0196725298966396,0.0303222196687942,0.020928766754902,0.00588840817429285,0.000309352619952562,0.0352159287292313,0.00229332668941559,0,0.00533778124851781,0.00402742686464775,0.0169518477079295,0,0,0.000166261279319773
84,10,"1.5","Low acid",2024-09-22 01:00:00,2024-09-21,19,15.2,288.35,2280,0.38465,0,0,0.00174361646944706,0.00699389161293456,0,0,0,0.0110228786623654,0,0,0,0,0.000304704842386183,0,0,0.0233047525260105,0.000267580391318173,0,0
84,15,"1.5","Low acid",2024-09-22 02:00:00,2024-09-21,20,14,287.15,2280,0.38465,0.0392534681470588,0,0.000821978461765418,0,0,0,0.0164740373998995,0.00829370436115611,0.00955337115369279,0.000807954588572285,0,0,0.00695961118616168,0.00121041968354307,0.00357615657921469,0.00515283579781685,0.004504734773151,0.00373318464531923,0
86,3,"1.5","Low acid",2024-09-22 03:00:00,2024-09-21,21,13.3,286.45,2280,0.38465,0.0521699347929099,0,0.00121931209702898,0.108388938840539,0,0.00777189792258991,0.0258588543095023,0.00320381704965538,0.00976061143009561,0,0.0356299243948442,0,0,0.0041337690035159,0.00828558487384851,0.0148611247325162,0.00189990618980776,0,0
86,10,"1.5","Low acid",2024-09-22 03:00:00,2024-09-21,21,13.3,286.45,2280,0.38465,0,0,0,0.0390444421593704,0,0.000277572438044719,0.0031998108040335,0,0,0,0.0179890607603062,0.00795360967349018,0,0,0,0.0129017541666419,0,0,0
86,15,"1.5","Low acid",2024-09-22 04:00:00,2024-09-21,22,12.8,285.95,2280,0.38465,0.0533605922176749,0,0,0.0457486765146792,0,0.00829905328805526,0.0426382749086439,0.00145089754182489,0,0,0.033490595421379,0,0,0,0,0.00173974973970412,0,0.00152057706304613,0
89,3,"1.5","Low acid",2024-09-22 05:00:00,2024-09-21,23,12.7,285.85,2280,0.38465,0.0809645181065994,0,0,0.0921900550945655,0.00398744022909233,0.0106835255483706,0.0288380227050858,0.0409597819497313,0.0109550559443222,0,0.0233121965386262,0.000176920265868855,0.00661828970017747,0.000714021945272374,0.00426191159405522,0.0207783202253185,0.00226730104484669,0,0
89,10,"1.5","Low acid",2024-09-22 06:00:00,2024-09-22,0,12.4,285.55,2280,0.38465,0,0,0,0,0.0023346813914651,0.0051721171274821,0.000532968103284792,0.0106799388129104,0,0,0,0,0.000701337374908682,0,0.00470448421110083,0.0177859310621982,0,0.00217054049857661,0.0000310525290274604
89,15,"1.5","Low acid",2024-09-22 07:00:00,2024-09-22,1,11,284.15,2280,0.38465,0.0359153890242568,0.0133137966756596,0,0.0478610592866947,0.00426293243094101,0,0.0227873362043541,0.0180377312262015,0.00128702016256425,0,0.00246210887075247,0,0.00443783135352729,0,0,0.00262872161080844,0.000493537767490442,0,0.0000429207458445909
91,3,"1.5","Low acid",2024-09-22 08:00:00,2024-09-22,2,10.8,283.95,2280,0.38465,0.0493222342554554,0.0371077886651563,0.00204618641298395,0.10090362666132,0.00735387204473056,0.00545273078982301,0.0215450249743623,0.0290738787793984,0.015633869262615,0.000314422570117213,0.0471890890570179,0.000996615478140348,0,0.00296124938823416,0.00689057229756407,0.0107766229762161,0.00307589577348446,0,0.00415543735737059
91,10,"1.5","Low acid",2024-09-22 08:00:00,2024-09-22,2,10.8,283.95,2280,0.38465,0,0,0,0.0250953183115525,0.00479983201449551,0,0,0.0180444594327051,0,0,0.0264512755144281,0.00281707362812403,0.00227645325666966,0.00221936735185503,0.00660977200190242,0.0206467930136027,0.00293977349369897,0.00128517344790123,0
91,15,"1.5","Low acid",2024-09-22 09:00:00,2024-09-22,3,10.9,284.05,2280,0.38465,0.0694227320583563,0.0382643296453901,0.000816706441565022,0.0845001629680996,0.0307620486642702,0.0000223301753935588,0.0477786462573679,0.0134226676053132,0.0076488548199374,0.00120009822950539,0.0726351645243216,0.00222080538899775,0.000708642805058695,0.00956869995369632,0.00193435777133256,0.0000894526967229468,0.00266712771898281,0,0.00399816609415573
94,3,"1.5","Low acid",2024-09-22 10:00:00,2024-09-22,4,10.8,283.95,2280,0.38465,0.0859761348783997,0,0.00383349810531287,0.249051142523329,0.0504359774322384,0.0188656709739721,0.0827368588473477,0.04310991240983,0.0186219296525077,0,0.0904126039725157,0.0106360946079104,0.0087725148418033,0.00657738092556978,0.0205258314639063,0.0330827197455099,0.00545660516435573,0.000451233132811641,0.00246154058299815
