RoundedTime,FRAC_DAYS_SINCE_JAN1,FRAC_HRS_SINCE_JAN1,JULIAN_DAYS,EPOCH_TIME,ALARM_STATUS,INST_STATUS,CavityPressure,CavityTemp,DasTemp,EtalonTemp,WarmBoxTemp,species,MPVPosition,OutletValve,solenoid_valves,N2O,N2O_30s,N2O_1min,N2O_5min,N2O_dry,N2O_dry30s,N2O_dry1min,N2O_dry5min,CO2,CO2_dry,CH4,CH4_dry,H2O,NH3,NH3_dry,ChemDetect,peak_1a,peak_41,peak_4,peak15,ch4_splinemax,nh3_conc_ave,adjusted_minutes,rounded_minutes,NH3_ug
17/09/2024 16:30,260.7006437,6256.815448,261.7006437,1726591736,0,963,140.0000446,45.00062912,41.85452106,45.02905783,45.00099662,37.29558151,0,40092.05284,0,0.321703429,0.321690843,0.321697118,0.3217043,0.329163587,0.329149102,0.329154044,0.329154524,398.4540434,407.5156172,1.842200441,1.872854028,1.293220031,4.273240937,4.329258935,0,0.657819447,53.98885358,1.513320152,76.21027512,401.463278,3.972130477,45.01117318,45.00761808,3.015622805
17/09/2024 17:00,260.721467,6257.315209,261.721467,1726593535,0,963,140.0000961,45.0017301,42.79735715,45.03200077,45.00393799,37.28571429,0,40108.45696,0,0.320063308,0.320035476,0.319987756,0.320028108,0.327635686,0.327606026,0.327556301,0.327590436,398.8036641,408.0585006,1.889468979,1.921550578,1.319019773,5.102269326,5.170482339,0,0.654868099,54.03614166,1.547577626,77.66200651,411.6278459,4.776184028,14.99644128,15,3.601592025
17/09/2024 17:30,260.7422973,6257.815136,261.7422973,1726595334,0,963,139.9999615,45.00110473,43.60821375,45.03101707,45.00315357,37.27582697,0,40126.4629,0,0.320221469,0.320188472,0.320191717,0.320043225,0.32806269,0.328027416,0.328028959,0.327861224,397.9633964,407.5238328,1.93922543,1.973304531,1.36434681,5.945468269,6.027725069,0,0.656113405,53.92317593,1.601694381,80.20086469,422.3426752,5.59031081,44.99185751,44.99236641,4.198719793
17/09/2024 18:00,260.7631384,6258.315323,261.7631384,1726597135,0,963,139.9997025,44.99937986,44.18919999,45.02725884,44.99939874,37.29923664,0,40141.15179,0,0.321741857,0.321763112,0.321798366,0.321843754,0.329791064,0.329811825,0.329847214,0.329883555,395.9344747,405.6533702,1.855317925,1.888619323,1.393341213,6.155556315,6.242543877,0,0.659603874,53.64781465,1.636399828,81.82071582,404.1581694,5.791070322,15.00356234,15,4.348355679
17/09/2024 18:30,260.783974,6258.815375,261.783974,1726598935,0,963,140.0004865,44.99846589,42.98265715,45.02289847,44.99523398,37.28077314,0,40122.26373,0,0.320163479,0.320167021,0.320135565,0.320209475,0.328067462,0.328072584,0.328041806,0.328125562,398.7101676,408.3674175,1.859848764,1.892793962,1.375348837,5.407637929,5.483063568,0,0.656274246,54.02243771,1.621884444,80.82196454,405.2105868,5.064357431,45.00661241,45,3.819326075
17/09/2024 19:00,260.8048063,6259.315352,261.8048063,1726600735,0,963,139.999914,44.99904836,42.39692776,45.02637535,44.99845778,37.27715736,0,40090.00623,0,0.321006691,0.321045565,0.321082883,0.320999457,0.328759908,0.328801642,0.328841487,0.328772784,404.363798,413.9444501,1.924654501,1.958012277,1.346085278,5.197385653,5.268316087,0,0.657348546,54.78753772,1.585838634,79.19546375,419.2756621,4.865490765,15.00558376,15,3.669739873
17/09/2024 19:30,260.8256341,6259.815219,261.8256341,1726602535,0,963,139.99977,44.99884542,41.97401981,45.02609584,44.99812908,37.29923664,0,40044.40329,0,0.32060998,0.320566352,0.320574971,0.320855201,0.328155413,0.328111784,0.328121985,0.328415605,420.8448468,430.5592793,1.934744169,1.967424223,1.312218833,4.833085508,4.897360026,0,0.656034345,57.0168696,1.547436541,77.32112738,421.7317999,4.515154953,44.99796438,44.99236641,3.411343789
17/09/2024 20:00,260.8464715,6260.315316,261.8464715,1726604335,0,963,140.0000285,44.99951969,41.4776555,45.02644326,44.99829498,37.27582697,0,40031.48469,0,0.322124044,0.322152547,0.322115821,0.321933877,0.329607594,0.329637419,0.329600115,0.329418096,426.5134259,436.2319618,1.930842156,1.963037364,1.295607429,4.64836871,4.709384152,0,0.658800613,57.79200281,1.525898064,76.40020639,420.9605003,4.338723518,15.00305344,15.00763359,3.280405829
17/09/2024 20:30,260.8673108,6260.815459,261.8673108,1726606136,0,963,139.9997475,44.99975128,41.16175225,45.02754222,44.99935536,37.29196338,0,40019.91762,0,0.321184803,0.321164167,0.321152418,0.321245776,0.328656457,0.328634654,0.328622104,0.328713704,426.5715306,436.3046436,2.000471995,2.033878111,1.297330349,4.501737858,4.560906695,0,0.656769282,57.79276681,1.529382422,76.49259663,435.9665253,4.194967462,45.01068159,45.0076297,3.176981198
17/09/2024 21:00,260.8881379,6261.31531,261.8881379,1726607935,0,963,140.0004751,44.99995514,41.07483928,45.02800301,44.99980979,37.27582697,0,39997.54011,0,0.321423848,0.321392178,0.321366206,0.321022161,0.329002433,0.328969619,0.328942518,0.328586256,461.9001105,472.5840484,2.029367319,2.063715485,1.314593147,4.3055166,4.362863864,0,0.657450126,62.57194805,1.549448342,77.52321821,442.7296264,3.998513311,15.00203562,15,3.03903092
17/09/2024 21:30,260.9089694,6261.815265,261.9089694,1726609735,0,963,140.0003572,44.99931378,40.95527743,45.02728631,44.99898283,37.28935303,0,39987.99156,0,0.322013216,0.322101663,0.322143944,0.32229925,0.329553861,0.329645641,0.329690484,0.329858839,481.5908304,492.6545863,2.03686087,2.071098487,1.305772959,3.959432806,4.011826846,0,0.65805635,65.26089983,1.536081105,77.06550645,444.5947516,3.661690439,44.99949058,45,2.794509802
17/09/2024 22:00,260.9298018,6262.315244,261.9298018,1726611535,0,963,140.0000666,45.00009986,40.69539649,45.02762748,44.99945647,37.29065041,0,39986.29718,0,0.322361207,0.322293902,0.322338468,0.32239538,0.329773139,0.329704736,0.329750624,0.329815074,464.5911357,475.0703168,2.177686546,2.21363888,1.282528338,4.138274997,4.192025642,0,0.658704155,62.94997266,1.509416462,75.72722997,474.8074276,3.840194197,14.99847561,15,2.920030498
17/09/2024 22:30,260.9506325,6262.815181,261.9506325,1726613335,0,963,140.0002117,44.99941369,40.28884406,45.02689454,44.99851724,37.28077314,0,40016.59328,0,0.322396081,0.322406526,0.322345902,0.322351748,0.329808209,0.329818414,0.329756062,0.329758758,426.4664114,436.0821638,2.064290238,2.098362034,1.282416103,4.575153549,4.634589964,0,0.658838608,57.7842803,1.50855217,75.65520189,449.8251498,4.269955355,44.99338759,44.9923703,3.228306599
17/09/2024 23:00,260.9714656,6263.315174,261.9714656,1726615135,0,963,139.9998387,44.99922823,40.09009754,45.02684365,44.99837336,37.29558151,0,39980.17667,0,0.322760541,0.322771942,0.322765427,0.322744543,0.330199016,0.330210946,0.330204605,0.330183263,434.9472334,444.7777862,2.044139476,2.077959571,1.285455916,4.400253139,4.457556194,0,0.659867478,58.93035252,1.514973502,75.84188457,445.6160866,4.098484394,14.99339766,14.99238192,3.104990557
17/09/2024 23:30,260.9923078,6263.815387,261.9923078,1726616935,0,963,140.000315,44.99975139,39.78101625,45.027274,44.99892933,37.27715736,0,39942.12287,0,0.323167964,0.323147854,0.323126929,0.322959258,0.330464611,0.330446202,0.330427052,0.330277594,471.7860929,482.2254552,2.055887245,2.089189886,1.259881467,4.249452402,4.303673583,0,0.659995536,63.91126279,1.482948494,74.46855057,448.5012033,3.954347679,45.00558376,45.00761421,2.99780087
18/09/2024 00:00,261.013139,6264.315336,262.013139,1726618735,0,963,139.99965,44.99994195,39.44360457,45.02792968,44.99942408,37.27636917,0,39926.5652,0,0.324796273,0.324809398,0.324802468,0.324706719,0.33191224,0.331926091,0.331919421,0.331823933,533.0302288,544.4775592,2.070081876,2.102650438,1.223067942,4.231775931,4.284186064,0,0.662224176,72.19767977,1.433253735,72.49745633,452.4260707,3.946207565,15.0040568,15.00760649,2.98422649
18/09/2024 00:30,261.0339708,6264.815298,262.0339708,1726620535,0,963,140.00023,44.99953394,39.26793396,45.0274224,44.99863571,37.29868154,0,39917.16169,0,0.3247446,0.324704798,0.324699127,0.324760407,0.3318472,0.33180773,0.331802915,0.331868192,571.6998111,583.9580079,2.217595877,2.252428168,1.221004013,3.879252758,3.92720424,0,0.661852979,77.45008744,1.429985882,72.44838572,484.7979838,3.598431639,45.0010142,45.00760649,2.73556441
18/09/2024 01:00,261.0547947,6265.315072,262.0547947,1726622334,0,963,139.9992991,44.99956895,38.81574804,45.02708944,44.99827717,37.27715736,0,39898.54777,0,0.325915884,0.325968689,0.325992046,0.325890683,0.33280523,0.332861946,0.332888673,0.332809431,567.406472,579.1656448,2.168532352,2.201441271,1.180695551,3.966722564,4.014053119,0,0.663517032,76.88853505,1.384780822,70.16760554,474.1243899,3.694156054,14.9893401,14.99238579,2.796060552
18/09/2024 01:30,261.0756289,6265.815094,262.0756289,1726624134,0,963,140.0001051,44.9995581,38.28327607,45.02695893,44.9980117,37.29426687,0,39876.10252,0,0.32760076,0.327572612,0.327554787,0.327504754,0.33418189,0.334155177,0.334139107,0.334109948,561.8630122,572.919796,2.245391974,2.277772288,1.122960757,4.260428111,4.30872578,0,0.665891712,76.12291535,1.315495644,66.88455782,490.5704766,3.993216632,44.98985287,44.9847793,3.001320068
18/09/2024 02:00,261.0964708,6266.315299,262.0964708,1726625935,0,963,139.9997583,44.99967589,37.7407326,45.02764268,44.99849364,37.27715736,0,39855.23152,0,0.326829387,0.326807274,0.326804701,0.326930636,0.333198587,0.333175895,0.333173164,0.333298872,554.3573481,564.9315557,2.180012191,2.210540733,1.089900414,4.207990394,4.254309888,0,0.663852543,75.1035874,1.277540787,64.99288003,476.3259711,3.951711856,15.00101523,15,2.963415705
18/09/2024 02:30,261.117311,6266.815463,262.117311,1726627736,0,963,139.9999793,44.99961871,37.19542267,45.02743733,44.99817146,37.28129752,0,39842.75946,0,0.32654164,0.32656645,0.326588832,0.326520758,0.332775659,0.332802732,0.332828234,0.332779326,528.5337022,538.4179348,2.335680223,2.367721906,1.067988924,5.283072225,5.34010968,0,0.663192613,71.61435217,1.249761686,63.70398723,509.8581312,5.01109295,45.01115053,45.00760264,3.719748986
18/09/2024 03:00,261.1381377,6267.315305,262.1381377,1726629535,0,963,139.9996179,45.00008778,36.92438475,45.02956846,45.00014212,37.29373104,0,39842.41894,0,0.326077361,0.326065889,0.326029618,0.32592824,0.332396138,0.332382561,0.332342789,0.332225457,509.0035091,518.664828,2.295966931,2.327925528,1.083815339,4.58220848,4.632422489,0,0.662394388,68.96878879,1.268704278,64.56498068,500.8483602,4.318716269,15.00202224,15.00758342,3.226796805
18/09/2024 03:30,261.15898,6267.81552,262.15898,1726631336,0,963,140.0003882,45.00008913,36.96252225,45.02959566,45.0002783,37.27769347,0,39857.84976,0,0.325478084,0.325462168,0.325476674,0.325420434,0.331780811,0.331768479,0.33178704,0.331751182,493.4200405,502.7744576,2.341994855,2.374569121,1.083133279,5.001701003,5.056507433,0,0.661374279,66.84018839,1.266703358,64.50970818,510.6200679,4.733218202,45.01517451,45.01517451,3.522200764
18/09/2024 04:00,261.1798084,6268.315401,262.1798084,1726633135,0,963,139.9998688,44.99935703,36.69147384,45.02682055,44.99754802,37.28571429,0,39828.95559,0,0.328115134,0.328116588,0.328081352,0.327975564,0.333994364,0.333997269,0.3339629,0.333864282,538.8628071,548.3190335,2.479835029,2.511756664,1.003284003,3.984611009,4.025024721,0,0.665025457,73.00838016,1.171244114,60.03081267,541.1393254,3.751243204,15.00656234,15.01514387,2.803703017
18/09/2024 04:30,261.200631,6268.815145,262.200631,1726634935,0,963,140.0000661,44.99975785,36.17542513,45.02843585,44.99888475,37.28571429,0,39806.54671,0,0.328477738,0.328503264,0.328528705,0.328688266,0.334219503,0.334246373,0.334273221,0.334447806,549.9157725,559.3277615,2.379092024,2.40898182,0.979008777,3.794683643,3.832202723,0,0.665297441,74.50155247,1.142112809,58.66219305,519.2817913,3.567961421,44.99141848,44.99242807,2.669389403
18/09/2024 05:00,261.2214733,6269.31536,262.2214733,1726636735,0,963,139.9998215,44.9997557,35.82517924,45.02843517,44.99886978,37.290111,0,39790.64582,0,0.328996249,0.32894999,0.328939161,0.328777076,0.334690034,0.334645027,0.334635497,0.334477002,557.8791137,567.330295,2.542390114,2.574035145,0.96945437,3.548471836,3.583225125,0,0.666184952,75.57837176,1.130999188,58.12995692,554.8912667,3.32692503,15.00403633,15.00756811,2.495959601
18/09/2024 05:30,261.2423122,6269.815494,262.2423122,1726638536,0,963,139.9993232,44.99993498,35.60543048,45.02920746,44.999601,37.28571429,0,39788.68378,0,0.329448035,0.329452744,0.329432101,0.329517186,0.335016234,0.335021226,0.335000621,0.33509539,572.4789888,581.9510852,2.483026719,2.513183633,0.947051674,3.917705162,3.955165925,0,0.666664025,77.56568879,1.10234067,56.86898313,542.2961326,3.695862579,45.01312468,45.01514387,2.755041622
18/09/2024 06:00,261.2631392,6270.315341,262.2631392,1726640335,0,963,139.9998542,44.99979752,35.54069037,45.0291206,44.99939788,37.28131313,0,39780.65346,0,0.329587578,0.32953646,0.32953307,0.329406877,0.335050814,0.334999072,0.334996061,0.334872955,594.2934993,603.9353031,2.575991629,2.606687663,0.929023204,3.535994787,3.569156237,0,0.666577638,80.51746142,1.081178114,55.87287003,562.501008,3.322600312,15.0030303,15,2.486159665
18/09/2024 06:30,261.2839678,6270.815226,262.2839678,1726642135,0,963,140.0001671,44.99964816,35.16418077,45.02825972,44.99849711,37.29994942,0,39771.3131,0,0.33153503,0.331570307,0.331569108,0.331309614,0.337008375,0.337045629,0.337045599,0.336789911,591.0459927,600.5982108,2.541718331,2.571889171,0.925354542,3.75386085,3.788947885,0,0.670089805,80.06590371,1.073541805,55.65874842,555.2284813,3.540164373,44.99645928,45,2.639259472
18/09/2024 07:00,261.304806,6271.315343,262.304806,1726643935,0,963,139.9995343,45.00000439,34.93112966,45.02976994,44.99984057,37.28571429,0,39769.09715,0,0.332573617,0.332573249,0.332592785,0.332720034,0.338074286,0.338071831,0.338089924,0.338207794,583.2133876,592.6559144,2.663983573,2.695667512,0.927026937,3.329790313,3.360950778,0,0.672308023,79.02433571,1.075989997,55.73477104,581.4960267,3.120744372,15.0035461,14.99240122,2.341130426
18/09/2024 07:30,261.3256459,6271.815501,262.3256459,1726645736,0,963,140.0006309,45.00100463,35.19469469,45.03318423,45.00330155,37.27589692,0,39793.41193,0,0.329547936,0.329577622,0.329595853,0.329832934,0.335424371,0.335449695,0.335463216,0.335658615,536.67693,546.0366075,2.389089676,2.419712925,0.998553035,3.603871277,3.640271816,0,0.667556296,72.72818243,1.162286627,59.74328667,521.3911605,3.375647617,45.01465387,45.01515917,2.535696494
18/09/2024 08:00,261.3464553,6272.314927,262.3464553,1726647534,0,963,140.0000565,45.00140578,36.72358944,45.03550294,45.00579979,37.29554656,0,39877.96103,0,0.327594829,0.327599456,0.327613913,0.327750564,0.33403777,0.334037547,0.334047187,0.334148718,477.6013861,486.8009554,2.469041178,2.503966859,1.099771439,5.94164959,6.008591727,0,0.66565112,64.71977605,1.276904608,65.41092562,537.8603073,5.638836415,14.97823887,14.96963563,4.185392121
18/09/2024 08:30,261.3673111,6272.815467,262.3673111,1726649336,0,963,139.9996698,45.00140758,38.42177589,45.03489954,45.00565203,37.28571429,0,39959.87028,0,0.325685146,0.325710956,0.325688549,0.325696161,0.332538601,0.332562187,0.332536857,0.332526248,461.5115562,471.0309765,2.382925266,2.418938497,1.175444255,9.958873025,10.07716022,0,0.663521613,62.53261069,1.366235464,69.68281064,518.8639166,9.577616759,45.01367781,45.02279635,7.019426329
18/09/2024 09:00,261.388138,6273.315313,262.388138,1726651135,0,963,139.9999651,45.00016234,39.58305563,45.03057585,45.00154403,37.28571429,0,40014.45958,0,0.326022693,0.325998837,0.326011182,0.326010293,0.333089716,0.33306317,0.333073322,0.333057301,475.8703479,485.9807898,2.508956719,2.548020184,1.210251196,9.122958217,9.234758415,0,0.664747281,64.47707355,1.408983004,71.67530246,546.2374117,8.741830853,15.00101317,15.00759878,6.432636276
18/09/2024 09:30,261.4089715,6273.815317,262.4089715,1726652935,0,963,140.0002616,44.99898001,39.0983679,45.02537411,44.99640143,37.28441296,0,39963.9075,0,0.324285879,0.32438247,0.324400394,0.324665731,0.331869323,0.331963774,0.331977538,0.332205041,444.4156767,454.6064439,2.200832513,2.237769083,1.304089087,7.182163869,7.276872717,0,0.662805088,60.22125772,1.520497884,76.8982846,479.485036,6.819693288,45.00202429,45.00759109,5.068835947
18/09/2024 10:00,261.429809,6274.315415,262.429809,1726654735,0,963,140.0001766,45.00058628,39.26857848,45.03134672,45.00230395,37.27718766,0,39975.5685,0,0.322998345,0.322983042,0.323024225,0.322987439,0.33105045,0.331032176,0.331071771,0.331008056,429.4594491,439.9629606,2.081012013,2.118247157,1.388587938,6.038917763,6.123871854,0,0.661725807,58.19321998,1.618246355,81.60795234,453.4196158,5.680140777,15.00859889,15.01517451,4.265692558
18/09/2024 10:30,261.4506291,6274.815098,262.4506291,1726656534,0,963,139.9999776,45.00070459,39.75861917,45.03101273,45.00243193,37.28129752,0,39984.93353,0,0.321997525,0.321871166,0.321849003,0.322034576,0.330281332,0.330152726,0.330128946,0.330307573,413.6763866,424.1197001,1.983102079,2.019711529,1.432099744,4.847755036,4.91817505,0,0.660464722,56.05234479,1.671771699,84.01293992,432.1055455,4.502363057,44.98986315,44.99239736,3.425842867
18/09/2024 11:00,261.4714687,6275.315248,262.4714687,1726658335,0,963,140.0001184,45.00028427,40.74969543,45.02986898,45.00150646,37.29507364,0,40014.8422,0,0.320659068,0.320800437,0.320824535,0.321003354,0.328992602,0.329131287,0.329152477,0.329324124,409.1678388,419.6036009,1.930501233,1.966498569,1.446458186,4.520954941,4.587328034,0,0.658078571,55.44269416,1.691195689,84.79469958,420.7092559,4.181617371,14.99695277,14.99238192,3.195385455
18/09/2024 11:30,261.4923074,6275.815377,262.4923074,1726660135,0,963,139.9999032,44.99986019,40.82158964,45.028387,44.99992658,37.29065041,0,40016.46624,0,0.32127073,0.321260153,0.321275465,0.321044501,0.329692739,0.329686788,0.329706579,0.329490378,402.5911918,412.9492374,1.881678591,1.917068982,1.45869466,4.105196146,4.165991864,0,0.659506697,54.55010796,1.708333604,85.48581793,410.0788732,3.772735379,45.00711382,45.00762195,2.901896204
18/09/2024 12:00,261.5131376,6276.315302,262.5131376,1726661935,0,963,139.9995691,44.99949157,40.41872812,45.02647869,44.99802766,37.28571429,0,39999.12922,0,0.321086353,0.32109059,0.321069704,0.321031642,0.329122757,0.329125881,0.32910297,0.329059879,398.558864,408.3468468,1.854145906,1.887442527,1.394024292,3.522098947,3.571887695,0,0.658099967,54.00350952,1.634845948,81.85479727,404.1061373,3.216997192,15.00152517,15,2.488062311
18/09/2024 12:30,261.5339724,6276.815338,262.5339724,1726663735,0,963,140.000431,45.00056152,40.4550818,45.03044446,45.00186011,37.28440833,0,39995.34002,0,0.320948342,0.320942502,0.320951368,0.320980354,0.329452674,0.329442547,0.329446722,0.329445247,399.8767184,410.2769298,1.858355616,1.893682473,1.474215843,4.728135291,4.799012773,0,0.659187616,54.18113157,1.729177488,86.32682766,404.9402954,4.372804558,45.00304723,45.00761808,3.342838249
18/09/2024 13:00,261.5548008,6277.315219,262.5548008,1726665535,0,963,139.9997771,45.00046408,40.90400343,45.02966118,45.00130258,37.27272727,0,40001.43742,0,0.320928503,0.320973882,0.321001881,0.321163008,0.32949772,0.329546871,0.329578804,0.329755889,398.318566,408.7578147,1.85844106,1.894037644,1.485256813,5.901378412,5.990365307,0,0.659603956,53.97048619,1.743775722,86.95788532,404.8924439,5.518727831,14.9964449,15,4.172696182
18/09/2024 13:30,261.5756327,6277.815186,262.5756327,1726667335,0,963,139.9999885,45.00063271,41.2935379,45.02972131,45.00149132,37.29872774,0,40018.94362,0,0.32168308,0.321576797,0.321501288,0.3213351,0.329927236,0.32981895,0.329743526,0.329582384,396.934011,406.9156413,1.853941795,1.888025051,1.426611562,6.819768798,6.91846629,0,0.660132374,53.7840926,1.674507057,83.67184891,403.8052596,6.430568564,44.99338422,45,4.819181535
18/09/2024 14:00,261.5964675,6278.31522,262.5964675,1726669135,0,963,140.0000465,45.0005729,41.96888563,45.03045799,45.00221066,37.29065041,0,40034.48521,0,0.321631944,0.321680116,0.321726333,0.321787967,0.32992322,0.329973184,0.330020285,0.330091313,396.2193019,406.2433455,1.844885851,1.87900597,1.435024553,5.872266718,5.957654672,0,0.660010192,53.68552732,1.684268731,84.15204528,401.9542542,5.504970326,14.99695122,15,4.149911004
18/09/2024 14:30,261.6172943,6278.815063,262.6172943,1726670934,0,963,140.000756,45.00039555,42.46485033,45.02945254,45.00141825,37.28571429,0,40036.49454,0,0.321314697,0.321308318,0.321305562,0.321395681,0.329109776,0.329110741,0.329113339,0.329235685,395.4978555,404.9091488,1.838825311,1.870824427,1.351810768,4.74041683,4.805517027,0,0.65812089,53.58825311,1.591409326,79.50031123,400.65903,4.414928016,44.98779868,44.99237417,3.347368904
18/09/2024 15:00,261.6381371,6279.31529,262.6381371,1726672735,0,963,139.9992705,45.00003756,42.71407574,45.02829017,45.00022333,37.27582697,0,40042.54298,0,0.322874518,0.322805101,0.322761829,0.3224287,0.330398856,0.330328688,0.330287085,0.329980759,396.5041268,405.5669738,1.841959231,1.872761141,1.299665956,5.088624025,5.155849212,0,0.660340379,53.72484742,1.526689692,76.57115139,401.3482433,4.771338216,15.00152672,15.00763359,3.591399058
18/09/2024 15:30,261.6589686,6279.815247,262.6589686,1726674535,0,963,139.9993563,45.00032481,42.79782013,45.0287166,45.00064406,37.28571429,0,40037.50679,0,0.322078723,0.322117592,0.322136738,0.322309053,0.329763181,0.329798746,0.329816004,0.329970742,395.6545746,404.9143659,1.834262622,1.865664168,1.330028252,4.240814505,4.297992247,0,0.659166391,53.61006993,1.561343759,78.26513371,399.7274939,3.933251168,44.99745806,45,2.993843434
18/09/2024 16:00,261.6798028,6280.315268,262.6798028,1726676335,0,963,140.0001256,44.99971758,42.66468203,45.02734183,44.99929973,37.2870229,0,40029.54041,0,0.321830982,0.321811468,0.321821931,0.321987036,0.329512773,0.329494921,0.329506676,0.329671036,396.3787324,405.6597806,1.833363463,1.864763981,1.330603768,3.711894344,3.761958318,0,0.658708872,53.70709654,1.563358019,78.31061076,399.5736879,3.414976371,15,14.99236641,2.620459406
