"elapsed.time","st","date.time.y","date.time","valve","treatment","group","methanol","H2S","4_Methylphenol","acetic_acid","butanoic_acid","pentanoic_acid","propanoic_acid","acetladheyde","formic_acid","methanthiol","acetone","trimethylamine","dimethyl_sulfide","isopren","butanone","butandion","phenol","4_ethyl_phenol","methyl_indole"
0,2024-09-18 11:32:00.068,2024-09-18 13:03:00,2024-09-18 07:00:00,4,"2.9","Medium acid",0.106811666563568,3.72897491202898,0.297481301097253,2.45356608638368,0.560808894721722,0.260968915480043,0.559994053855634,0.266681577961053,0.0414447367895206,0.00209369455152273,0.000737712779483646,0.00836103456874499,0.0168132203196018,0,0.0493208318621027,0.0348135226710821,0.0700618850156306,0.0350121407707565,0.00304961997295207
0,2024-09-18 12:28:00.365,2024-09-18 13:59:00,2024-09-18 07:00:00,11,"2.9","Medium acid",0.226932915811815,1.14238919517365,0.146874106291853,1.68004615878627,0.398134323701415,0.213550698485406,0.81009100993189,0.304374638187346,0.0301405975742659,0.0010452168081429,0.00104166878855866,0.017775299203654,0.0144134214601852,0.0128694643082237,0.055449388750087,0.0542619596843979,0.0317367129498773,0.019628630032354,0.000772760577918431
0,2024-09-18 13:16:00.174,2024-09-18 14:47:00,2024-09-18 08:00:00,17,"2.9","Medium acid",0.501510118282882,0.495782267258645,0.138010102709085,2.1615605189374,0.573822510580776,0.278961077785077,0.869671385590708,0.358924357901834,0.031167300244768,0.000949201999711824,0.00074709022418037,0.0175556852786272,0.0137385072063416,0.0192802446712199,0.0781278295760878,0.0760321569065902,0.0355910592287927,0.0191179396643322,0.00306167564656917
0,2024-09-18 11:16:00.243,2024-09-18 12:47:00,2024-09-18 06:00:00,2,"0-bp","No acid",0.162874777730079,2.99762442059685,0.289388095485784,0.821127771546489,0.183689608297699,0.0972161622701041,0.616714951642388,0.217965068594283,0.0387568359987902,0.00246733902520657,0.00281835940650638,0.0200482699131073,0.00456625092574012,0.00619878600808249,0.099205585244126,0.025126310121014,0.0743507028695903,0.0405561645412275,0.000749719970103723
0,2024-09-18 11:47:59.753,2024-09-18 13:19:00,2024-09-18 07:00:00,6,"0-bp","No acid",0.31041437586924,2.72395167538464,0.258692580215949,1.10999730593771,0.28534384603514,0.146653145396922,0.607505756476723,0.423467163332199,0.0168868399093412,0.00198094902105471,0.0023559548981806,0.0200013114203385,0.0069843317163572,0.0150346518196717,0.0697971340647923,0.0699091281282179,0.0606561317221974,0.0366026776923975,0.00313118606857338
0,2024-09-18 12:51:59.545,2024-09-18 14:23:00,2024-09-18 08:00:00,14,"0-bp","No acid",0.299896187695037,1.92634249751167,0.156434987453141,1.48504185857434,0.41940454863409,0.221303861598725,0.983370413535015,0.535163116853935,0.0298703199137245,0.00121971623596757,0.00097519770557968,0.020258844968251,0.018826823750245,0.010718453239502,0.0947396528750185,0.0862915021637593,0.04329334695588,0.0233101641463819,0.00184758252122358
3,2024-09-18 14:27:59.513,2024-09-18 15:59:00,2024-09-18 09:00:00,7,"5.7","High acid",0.443423920596579,0.0515813958424102,0.0674941276120755,2.40522094416637,0.517519288525665,0.272829198089105,1.12356916693111,0.604138424813663,0.041489227679964,0.000633137482844727,0.00123336932020908,0.0309002702345102,0.0974487976834256,0.017930590607553,0.120003281100126,0.0933899195469526,0.0262009743181875,0.012009505866106,0.00147649886490505
3,2024-09-18 15:16:00.078,2024-09-18 16:47:00,2024-09-18 10:00:00,13,"5.7","High acid",0.366044170425098,0.0212345857213163,0.040645753422243,1.29635008784963,0.286697973441322,0.174572450417816,0.85422933771393,0.229987931038686,0.032968891507036,0,0,0.0143093792510154,0.00993522814602663,0.0160972135229458,0.0394511893181638,0.117632113414487,0.0219487067515725,0.00388651165151299,0.0059424642805712
3,2024-09-18 16:04:00.398,2024-09-18 17:35:00,2024-09-18 11:00:00,19,"5.7","High acid",0.219837149968217,0.00963023455447357,0.0612371653023503,1.65164639643305,0.372348140552393,0.208322171738936,0.758264377361606,0.27509617090183,0.0218924836114736,0.000756763414075406,0.00147419604262322,0.0123605810589141,0.0293553116811926,0.0119102330924804,0.0659051734370567,0.074640396568055,0.0340655972655379,0.0104698221570979,0.00141849838448071
3,2024-09-18 13:55:59.746,2024-09-18 15:27:00,2024-09-18 09:00:00,3,"1.5","Low acid",0.336378384361245,0.0700889416572788,0.0674092976083073,1.71374160077074,0.393393958128748,0.199375230177387,0.993796981187629,0.64929793796245,0.0282845341205798,0.00055835604693264,0.00108769301692979,0.0272765516150748,0.122135703964573,0.0165168738344111,0.0834480222112541,0.0245770052367567,0.0255934427895679,0.00807372152795127,0
3,2024-09-18 14:51:59.875,2024-09-18 16:23:00,2024-09-18 10:00:00,10,"1.5","Low acid",0.511144212759124,0.0577019922210112,0.0462535718479901,1.14943554027848,0.277382220391418,0.158474211378669,0.617649441630925,0.376699760759422,0.0295594920404885,0.000245132273884542,0.000477524453342885,0.021881418862006,0.0519448786417598,0.0242826488132783,0.0879584248649989,0.087954105748677,0.0214686498864847,0.0107157851588045,0.000351555610919036
3,2024-09-18 15:32:00.134,2024-09-18 17:03:00,2024-09-18 11:00:00,15,"1.5","Low acid",0.392430237873048,0.0347129099328782,0.0304682452536438,1.15118162293102,0.212625244892036,0.124478918791299,0.501110085147773,0.428116574144269,0.0283393968736926,0,0,0.011243312856694,0.0574278799433332,0.0184615212423156,0.053258474784147,0.0847808259354305,0.0136814560875779,0.0125101881010671,0.000339773550029195
3,2024-09-18 13:39:59.579,2024-09-18 15:11:00,2024-09-18 09:00:00,1,"Mp","Machine plot",0.453156842693765,0.0405941229352497,0.129718315567352,2.49786495344807,0.609965017970182,0.317855993612686,1.39220771548454,0.367120719510363,0.0299168871615511,0,0,0.027637672529044,0.0197954675705107,0.0108529872202009,0.140499755544177,0.0495800570503971,0.0422713635933982,0.0167209585857036,0.00264649290134257
3,2024-09-18 14:36:00.243,2024-09-18 16:07:00,2024-09-18 10:00:00,8,"Mp","Machine plot",0.432518870366789,0.0323832645112718,0.10946448537151,2.3331525062788,0.558173100304467,0.272458378888322,1.13248283388601,0.623246466850133,0.054328611342705,0,0,0.0440383180355345,0.114032387063282,0.0122969535599972,0.114031168888669,0.106053355906152,0.0324717882827636,0.0139713693389155,0
3,2024-09-18 15:07:59.773,2024-09-18 16:39:00,2024-09-18 10:00:00,12,"Mp","Machine plot",0.39078438788764,0.056909556588989,0.0546899875038667,1.33385063948905,0.35913960111775,0.172335651066415,0.765693044640265,0.314033373378229,0.0246048708655205,0,0,0.0238232685680683,0.0276084299794456,0.0196474058553136,0.0689477874937896,0.0619184660414682,0.0279040901127831,0.0117723868195564,0.000309106224120237
3,2024-09-18 15:55:59.678,2024-09-18 17:27:00,2024-09-18 11:00:00,18,"Mp","Machine plot",0.619919789955461,0.0635798807518009,0.049711870973909,1.46408874554997,0.292207055196256,0.15777157889061,0.474799981409133,0.40605537143978,0.0259041195503201,0,0,0.0159064081707687,0.0237570288620202,0.017512215819781,0.0439894726808499,0.0553722252566592,0.0233871549098107,0.00891041433918534,0.00135336226759067
3,2024-09-18 14:03:59.828,2024-09-18 15:35:00,2024-09-18 09:00:00,4,"2.9","Medium acid",0.309052158672342,0.0306374924903675,0.0518749710465761,1.44841917103148,0.320765237325859,0.166491483031396,1.07092423279595,0.542582802864374,0.0246396787622114,0.0000197840980284521,0.0000385399747640891,0.0278498524647456,0.089163886987065,0.0108118267069478,0.0365682736557957,0.0142643688625626,0.019280275536934,0.00626172321557008,0.00034605513908099
3,2024-09-18 15:00:00.039,2024-09-18 16:31:00,2024-09-18 10:00:00,11,"2.9","Medium acid",0.363246047507428,0.0367328789777525,0.0390044909710814,1.14147631844916,0.246280258909654,0.152146495784118,0.68012124022583,0.375861554016557,0.02680242765667,0.000357535474087633,0.000696488993592072,0.01663910863776,0.0343640147736216,0.0201592490192242,0.0593765472159676,0.0456630977629114,0.0218709483002779,0.00530092378241471,0.00583623620218215
3,2024-09-18 15:47:59.994,2024-09-18 17:19:00,2024-09-18 11:00:00,17,"2.9","Medium acid",0.529044776431963,0.0314576020886557,0.040308154435616,1.24306227094151,0.24812985313562,0.138848947554868,0.497659590143116,0.364758263536738,0.0300865271687205,0.000721562098949225,0.00140562291127365,0.0145979584921001,0.0327909440182526,0.019326548445652,0.0541034836064144,0.0639177617239705,0.0173518044576363,0.00547698237416812,0.000298791179404993
3,2024-09-18 13:48:00.319,2024-09-18 15:19:00,2024-09-18 09:00:00,2,"0-bp","No acid",0.439562004978333,0.0524553450592525,0.0806633688349433,2.14296523455034,0.475856097921728,0.230045449692137,1.10727342845524,0.636330740946711,0.0422628699019903,0.000303125128162006,0.000590496130755626,0.0311692563372457,0.0578265752670664,0.0141231135396368,0.0546997543610861,0.0185038866316609,0.0250762976515214,0.0140513648501603,0.00148150218847253
3,2024-09-18 14:19:59.832,2024-09-18 15:51:00,2024-09-18 09:00:00,6,"0-bp","No acid",0.178786177803545,0.0809020166771664,0.0700980521430166,1.4927322630977,0.345208871699508,0.183477903649251,1.03459560566386,0.276010980964635,0.0253902166879665,0.000838366875726194,0.0016331618462215,0.0287393938254632,0.030743217819866,0.0158053002333991,0.034215875541843,0.013671089652345,0.0263750117311993,0.0101693535095374,0
3,2024-09-18 15:24:00.211,2024-09-18 16:55:00,2024-09-18 10:00:00,14,"0-bp","No acid",0.363635824789336,0.0255414127380593,0.0442977347278883,1.19167777956824,0.239646907466783,0.148425018929256,0.781342011355398,0.469000943077429,0.0307811321043692,0.000383268176440732,0.00074661700256244,0.0233053497891064,0.0663480527083882,0.0195321013569322,0.0610049527292338,0.0626785797526012,0.0229907246793541,0.00901287262944692,0
5,2024-09-18 16:59:59.67,2024-09-18 18:31:00,2024-09-18 12:00:00,7,"5.7","High acid",0.286593317934747,0.0340741971654474,0.033990228627248,1.49989019591225,0.354624414015058,0.165845328674802,0.876125450985843,0.426816103942378,0.0251414170073237,0.000754782015594874,0.00147033622939776,0.0339627178196767,0.0650498930278379,0.00646706846536693,0.0392815631803918,0.00530431866056238,0.0134624396401011,0.0103651659952086,0.00109037453988529
5,2024-09-18 17:48:00.25,2024-09-18 19:19:00,2024-09-18 13:00:00,13,"5.7","High acid",0.187951848402727,0.0087375693317335,0.0227028522434394,0.837553216885491,0.172509732231816,0.107458698800705,0.322714257840597,0.0760295782477334,0.0208087663997219,0,0,0.00792268435161063,0.00663243909242152,0.00950627333229464,0.0174974177560078,0.0130792933142539,0.0126946994075787,0.00418251121547618,0.00107501134539433
5,2024-09-18 18:36:00.049,2024-09-18 20:07:00,2024-09-18 14:00:00,19,"5.7","High acid",0.116035971612432,0.0162419401637659,0.0267681152127375,0.894980211857687,0.191167737276114,0.103588554054703,0.286108662194615,0.168157750099934,0.00838215940243166,0,0,0.010220774596391,0.0154527968393721,0.00351830004249777,0.0180252857664732,0.0185739585342939,0.0128910935420429,0.00434369899455297,0
5,2024-09-18 16:27:59.638,2024-09-18 17:59:00,2024-09-18 11:00:00,3,"1.5","Low acid",0.191731282800103,0.0215615905773646,0.0349412531524871,1.03111875288936,0.253762819647449,0.138696304383936,0.513754697639185,0.321753163128968,0.0202088379541177,0.0000051816330715377,0.0000100939615057321,0.0219695910182047,0.0514347671024581,0.00469201954008709,0.0393424035784449,0.0156926549518495,0.0148161495211304,0.00720318931824129,0.00110527287714331
5,2024-09-18 17:24:00.299,2024-09-18 18:55:00,2024-09-18 12:00:00,10,"1.5","Low acid",0.28365625004279,0.0232487167703415,0.0227863121553657,0.751898256474253,0.152267873224451,0.100417619302991,0.290442623596472,0.139975305113107,0.018873353676922,0,0,0.00858397477721182,0.0247469825362,0.012298379267304,0.0262556358418343,0.0241953426185652,0.0116499213650968,0.0077187479396549,0.00110479985899153
5,2024-09-18 18:03:59.941,2024-09-18 19:35:00,2024-09-18 13:00:00,15,"1.5","Low acid",0.157691024571763,0.016389233924557,0.0164447188233704,0.617987461380154,0.122298153001232,0.0725846161335084,0.222323791079296,0.106149388845542,0.0153001883916046,0,0,0.00143700829503401,0.0223217430019912,0.00754567037491136,0.000910631218466701,0.00743929090337208,0.0105231423283355,0.0074897365202883,0.00107422320712488
5,2024-09-18 16:12:00.299,2024-09-18 17:43:00,2024-09-18 11:00:00,1,"Mp","Machine plot",0.221020655640872,0.033416765332859,0.0638893065556318,1.56985600088668,0.390534011663644,0.205901654401806,0.801336582516137,0.221867853288256,0.0343320266805646,0.000235627889516596,0.000459009651074805,0.0221326017541088,0.0114534409552742,0.00914818408628552,0.0324158680227996,0.058777331535981,0.0257418011544259,0.0115699225743158,0
5,2024-09-18 17:08:00.259,2024-09-18 18:39:00,2024-09-18 12:00:00,8,"Mp","Machine plot",0.257180371387665,0.0216066628237141,0.0437804414535618,1.15494633416519,0.293854451753104,0.145266803857539,0.661422446472256,0.350352761776721,0.026559665795699,0.000239114545733252,0.000465801746804244,0.0201123744853691,0.0638242898414615,0.00358981331401622,0.0267561084301581,0.00730237126305945,0.0126570238956299,0.00958295082531234,0
5,2024-09-18 17:40:00.068,2024-09-18 19:11:00,2024-09-18 13:00:00,12,"Mp","Machine plot",0.19659208173503,0.00657500428857583,0.0340057379246607,0.828017006598622,0.195746735195867,0.108321473078764,0.302970126463834,0.105430789789612,0.0135318860008647,0,0,0.00801214804642231,0.0101839838301369,0.00695475726238747,0.0201414544554123,0.0160916478439733,0.0152572467280949,0.00418160024668374,0.00325155083448916
5,2024-09-18 18:28:00.201,2024-09-18 19:59:00,2024-09-18 13:00:00,18,"Mp","Machine plot",0.238900689122617,0.0359652158318229,0.0269238751330935,0.75686068806953,0.139776546954914,0.0938845623731921,0.292564437055038,0.241047752978577,0.0135441934087076,0.000366385428657023,0.000713728941015081,0.00688128695095168,0.0203959100858715,0.0080951462582451,0.0177879158963855,0.0192301732452415,0.0135620861117572,0.00696533919143145,0.00107324384322331
5,2024-09-18 16:36:00.194,2024-09-18 18:07:00,2024-09-18 12:00:00,4,"2.9","Medium acid",0.173506041559734,0.03039109248473,0.025992156014018,0.849210334581072,0.209793194181872,0.10691740279053,0.386921687400206,0.338520203883884,0.0164590357632162,0,0,0.0161151354275434,0.0449679740847742,0.00485146478640327,0.0144439189949953,0.0069557174973042,0.010588376831207,0.00813455572950115,0.00435901546650939
5,2024-09-18 17:32:00.164,2024-09-18 19:03:00,2024-09-18 13:00:00,11,"2.9","Medium acid",0.182681864540158,0.0233774788035632,0.0208648150404856,0.744757782155687,0.16868758379134,0.0883630872322877,0.292289640836027,0.175689762477422,0.0168264669395115,0,0,0.00388063406952296,0.0190714000621529,0.00860075524095195,0.0216811627958754,0.0178486224969457,0.0181129574345288,0.00836547205944833,0.0010961042994451
5,2024-09-18 18:20:00.365,2024-09-18 19:51:00,2024-09-18 13:00:00,17,"2.9","Medium acid",0.20744707714626,0.0227496627916242,0.0280806358303314,0.706615515806943,0.129351850039875,0.0829057219668268,0.199278325216398,0.152316307038857,0.0152562114885899,0,0,0.00506043209877394,0.0125068559918372,0.00636377246805347,0.011562931191953,0.0161007744011181,0.0100300693853333,0.0069655740589096,0.00329624096328977
5,2024-09-18 16:20:00.392,2024-09-18 17:51:00,2024-09-18 11:00:00,2,"0-bp","No acid",0.291861057357034,0.0363176044958311,0.0403844979963268,1.26968922351577,0.288189702735652,0.133967084735075,0.79217367359851,0.538226556707875,0.0353111038814159,0,0,0.0219519025067103,0.04135264430847,0.00785146885045785,0.0349393469193024,0.0150228094662564,0.0160775980846025,0.00530422298798548,0.00105339074129049
5,2024-09-18 16:52:00.283,2024-09-18 18:23:00,2024-09-18 12:00:00,6,"0-bp","No acid",0.144345430310696,0.0261140232302283,0.0348166873389522,0.878668532834895,0.201946714664703,0.118327179334173,0.411838475725831,0.146101871214076,0.0194457950103267,0.000511423889607005,0.00099626788133802,0.020208661125171,0.0194830991158712,0.00981825617071332,0.0263885204645585,0.0116546719068125,0.0159888765361553,0.00640158745143193,0.00327873178967789
5,2024-09-18 17:56:00.346,2024-09-18 19:27:00,2024-09-18 13:00:00,14,"0-bp","No acid",0.169428810511988,0.00630071817364175,0.0225119016500931,0.665675226567419,0.145715158484495,0.0809566136393403,0.248755870377056,0.130478958624256,0.0143725184635433,0.000127007839517837,0.000247414787143001,0.00432587032496871,0.0267428773359536,0.00998660668979628,0.0205520761579285,0.0110939535489502,0.0134064714836951,0.00525935863808654,0.00218528269194871
8,2024-09-18 19:32:00.358,2024-09-18 21:03:00,2024-09-18 15:00:00,7,"5.7","High acid",0.0831140810348456,0.00821696073954224,0.0226494455461402,0.731500661482085,0.175737145850046,0.0832932895519638,0.192735376587161,0.101892885278946,0.0100136618542535,0,0,0.0152214117104964,0.0277620260383727,0.000681350719665893,0.0208999463075419,0,0.0136118728915044,0.00419103351665157,0.00299653498079786
8,2024-09-18 20:20:00.325,2024-09-18 21:51:00,2024-09-18 15:00:00,13,"5.7","High acid",0.129106061305045,0.00597463848586583,0.0157890694779895,0.511281083027187,0.119458552175716,0.0553466986976434,0.151597047835171,0.0503457341721849,0.015917501582475,0,0,0.00525847521508444,0.00212871417403295,0.00312220264986527,0.00966182651258114,0.000207332848380659,0.0130643841348938,0.00298103303571011,0
8,2024-09-18 21:08:00.019,2024-09-18 22:39:00,2024-09-18 16:00:00,19,"5.7","High acid",0.0514595043991568,0.00541820521389899,0.0311633325962015,0.544178689266106,0.119803363648778,0.0597637190053019,0.105729128169017,0.0240148504803803,0.00678702031085382,0,0,0.0117992875935772,0.007783061844964,0,0.0155585504992617,0.00324976635118291,0.0158969754461602,0.00470837491112477,0
8,2024-09-18 18:59:59.805,2024-09-18 20:31:00,2024-09-18 14:00:00,3,"1.5","Low acid",0.0975761704867185,0.0197534326636137,0.0220594305392276,0.550749166740261,0.141886985400057,0.0898705207049415,0.179019774324841,0.111555712033261,0.00481429857262159,0,0,0.0134884755504895,0.0226307192977648,0.00102541438946857,0.0233206184924804,0.00356749576021587,0.011125666270742,0.00659868789240987,0
8,2024-09-18 19:56:00.078,2024-09-18 21:27:00,2024-09-18 15:00:00,10,"1.5","Low acid",0.160912190631578,0.0113368235209164,0.0192901438684285,0.428819218334984,0.083612820856289,0.0649573404914767,0.121732053041847,0.0744834477067838,0.00895974504277235,0,0,0.0105444363001349,0.0139269202267726,0.00304936456230308,0.00855417159659475,0.00319612095298374,0.0112433186677764,0.00294927644637037,0
8,2024-09-18 20:35:59.881,2024-09-18 22:07:00,2024-09-18 16:00:00,15,"1.5","Low acid",0.100541628277781,0.0364456588807752,0.0119723018641273,0.371573223033758,0.0748469194325539,0.039103499132305,0.0854059800947946,0.0470000116933972,0.00914517207254848,0,0,0.00775830537950151,0.0165979522253153,0.00171858167799329,0.00377924595214497,0,0.00667095381770358,0.00802902139187414,0.00180867219188325
8,2024-09-18 18:43:59.898,2024-09-18 20:15:00,2024-09-18 14:00:00,1,"Mp","Machine plot",0.176467411150934,0.0124393812366808,0.0396915622150769,0.823098802707785,0.209754630423063,0.11789093420297,0.297461136495879,0.0861357438515159,0.0128089382366564,0,0,0.0150027545860605,0.0037223907751451,0.0016710200709879,0.0146509147063929,0.0364912626646532,0.0167806656694643,0.00381659496767423,0
8,2024-09-18 19:40:00.295,2024-09-18 21:11:00,2024-09-18 15:00:00,8,"Mp","Machine plot",0.0645630237800545,0,0.021669895185728,0.489901698852101,0.142006691617891,0.077230247844454,0.158280787947082,0.0701161711721134,0.00294070245323442,0,0,0.0139801034469608,0.0209878478487638,0.00149845497642163,0.00945434304916163,0,0.00775384666617042,0.00365050422631104,0.000626054038765218
8,2024-09-18 20:11:59.723,2024-09-18 21:43:00,2024-09-18 15:00:00,12,"Mp","Machine plot",0.128089648911797,0.0379949918000506,0.0175192685759231,0.467995481348651,0.102683050942854,0.0570419896275405,0.106017027385504,0.0509286508648921,0.00637917716893887,0,0,0.00574619845274959,0.00502281053120617,0.000796735018735564,0.0034472758336425,0.00390971757156769,0.0158849025738521,0.00292564867674838,0
8,2024-09-18 20:59:59.578,2024-09-18 22:31:00,2024-09-18 16:00:00,18,"Mp","Machine plot",0.209349134482167,0.0189006136620471,0.0246889002636529,0.476182812829984,0.0867979273947288,0.053410984915582,0.126779806932888,0.107085439574692,0.0195740680403995,0,0,0.00917920212216591,0.0067127280139974,0.0012309600565997,0.0141717685737543,0,0.0128410363761412,0.00146445725390285,0
8,2024-09-18 19:07:59.585,2024-09-18 20:39:00,2024-09-18 14:00:00,4,"2.9","Medium acid",0.0709752818131174,0.00729553471915363,0.0214277781620316,0.547134761456968,0.147713604755804,0.0737808920706914,0.159318576317518,0.107906945725337,0.00239815096908667,0,0,0.0095943116858744,0.0203450568955198,0,0.0142729414288879,0,0.0106397407445693,0.00201289396926951,0
8,2024-09-18 20:03:59.77,2024-09-18 21:35:00,2024-09-18 15:00:00,11,"2.9","Medium acid",0.112482672396237,0.0139139132279871,0.0183993425463504,0.443283135337538,0.0971148739288711,0.0594274719556676,0.130759755832328,0.0771390327717862,0.00671985539302912,0,0,0.00433875932681283,0.0119350706226343,0.00043332166550975,0.0156080651572741,0.00348298964824292,0.0148965281178272,0.00326053022707911,0
8,2024-09-18 20:52:00.118,2024-09-18 22:23:00,2024-09-18 16:00:00,17,"2.9","Medium acid",0.15785056807254,0.0167290102614362,0.0184101214760554,0.439548117274226,0.0685374727642201,0.0483810613506725,0.126448061767442,0.128079220517929,0.0191809525321774,0,0,0.00839532157030278,0.00801962311976899,0.00259322856196989,0.0155499375889802,0.00341296915243329,0.0119990456340327,0.00616732146367925,0.00186138146403295
8,2024-09-18 18:52:00.357,2024-09-18 20:23:00,2024-09-18 14:00:00,2,"0-bp","No acid",0.152134671167858,0.0164310730904049,0.0251470098421492,0.656435001713183,0.182966867506567,0.0908774545370597,0.338646664392564,0.22872975385895,0.0107130525178856,0,0,0.0159328678550422,0.0220833636720317,0.00228440997641647,0.0347406534261853,0.00421202765595389,0.0126560587977589,0.00477549947970841,0.00051122822013008
8,2024-09-18 19:24:00.385,2024-09-18 20:55:00,2024-09-18 14:00:00,6,"0-bp","No acid",0.0920179125369992,0.0230336858871504,0.0219433621119335,0.46199849492551,0.114894780611358,0.0618231575788848,0.173578136969022,0.073596061381117,0.00503666466857437,0,0,0.00969550524807473,0.00853556896182187,0,0.0118056902092273,0,0.0120961167193371,0.0035527376853594,0.00059634197403663
8,2024-09-18 20:28:00.292,2024-09-18 21:59:00,2024-09-18 15:00:00,14,"0-bp","No acid",0.125185975946322,0.0378196797090113,0.0210555372756645,0.406950695095437,0.0770689955285112,0.0584470773868674,0.0950945968056224,0.0542254545629292,0.0103535113875739,0,0,0.0073308017864024,0.0144775849837053,0.00146396943064537,0.0150766337777352,0,0.00944354593241487,0.00220074940017445,0
10,2024-09-18 22:03:59.963,2024-09-18 23:35:00,2024-09-18 17:00:00,7,"5.7","High acid",0,0.00146057988402789,0.0195038574726904,0.394915283141933,0.0940398519320558,0.0605618066589445,0.0622323487966487,0.0110740565236363,0.00303285065806801,0,0,0.00541943190385688,0.0076010877528138,0,0.0207581923982235,0.000491542504421447,0.0142100493183884,0.00348394692444762,0.000719231796232551
