"elapsed.time","valve","treatment","group","date.time.ori","NH3.flux","cum.treat","end.time","time.diff"
56,3,"1.5","Low acid","20-09-24 19:06:59",-0.0148036132514368,46.4530041611568,"20-09-24 21:38:55",2.53229083332751
58,3,"1.5","Low acid","20-09-24 21:38:55",-0.0121453364222167,44.8360671807376,"21-09-24 00:10:50",2.53199472222063
61,3,"1.5","Low acid","21-09-24 00:10:50",-0.0123318230009212,42.6331228326552,"21-09-24 02:42:46",2.53205666667885
63,3,"1.5","Low acid","21-09-24 02:42:46",-0.0115568522406634,41.1998023181601,"21-09-24 05:14:41",2.53191333333651
66,3,"1.5","Low acid","21-09-24 05:14:41",-0.00969373708041461,39.2872492792631,"21-09-24 07:46:36",2.53210166666243
68,3,"1.5","Low acid","21-09-24 07:46:36",-0.0262582393603043,37.1301306928199,"21-09-24 10:18:31",2.53187944445345
71,3,"1.5","Low acid","21-09-24 10:18:31",0.0130239063599346,35.9390407227867,"21-09-24 12:50:26",2.53194638888041
73,3,"1.5","Low acid","21-09-24 12:50:26",0.0243479636098606,38.1813529209744,"21-09-24 15:22:23",2.53253388888306
76,3,"1.5","Low acid","21-09-24 15:22:23",0.0694761938910874,46.6255270960597,"21-09-24 17:54:18",2.53204694443279
78,3,"1.5","Low acid","21-09-24 17:54:18",0.00115238087560327,50.8632415820611,"21-09-24 20:26:13",2.53176777780056
81,3,"1.5","Low acid","21-09-24 20:26:13",-0.00210297688996609,50.7776879407685,"21-09-24 22:58:09",2.5322341666619
84,3,"1.5","Low acid","21-09-24 22:58:09",-0.0208826981549724,48.708977186724,"22-09-24 01:30:04",2.53197083334128
86,3,"1.5","Low acid","22-09-24 01:30:04",-0.0127635506825065,46.6902022564753,"22-09-24 04:01:59",2.53183944443862
89,3,"1.5","Low acid","22-09-24 04:01:59",-0.00993933258496083,44.6469427624032,"22-09-24 06:33:54",2.53197555555238
91,3,"1.5","Low acid","22-09-24 06:33:54",-0.0384421752093789,41.7440522947428,"22-09-24 09:05:48",2.53182111110952
94,3,"1.5","Low acid","22-09-24 09:05:48",0.140542158406476,50.9330507824815,"22-09-24 11:37:44",2.53225416666932
96,3,"1.5","Low acid","22-09-24 11:37:44",0.0496433073894698,62.3441787302383,"22-09-24 14:09:40",2.53202361106873
99,3,"1.5","Low acid","22-09-24 14:09:40",0.0270170329684872,69.2436093624544,"22-09-24 16:41:34",2.53186416665713
101,3,"1.5","Low acid","22-09-24 16:41:34",0.0414725740083356,73.3529857810638,"22-09-24 19:13:30",2.53205694450272
104,3,"1.5","Low acid","22-09-24 19:13:30",-0.00479600610651433,76.6538768922277,"22-09-24 21:45:25",2.53213083333439
106,3,"1.5","Low acid","22-09-24 21:45:25",-0.0333790842419053,74.3633714713225,"23-09-24 00:17:20",2.53186805552906
109,3,"1.5","Low acid","23-09-24 00:17:20",-0.0144158914960742,70.0618236549043,"23-09-24 02:49:16",2.53208222223653
111,3,"1.5","Low acid","23-09-24 02:49:16",-0.0123257475113438,68.4573253144593,"23-09-24 05:21:10",2.53183194445239
114,3,"1.5","Low acid","23-09-24 05:21:10",-0.0141077492719452,66.0783106039633,"23-09-24 07:53:06",2.53216277778149
116,3,"1.5","Low acid","23-09-24 07:53:06",-0.00953646331076145,64.6596578490009,"23-09-24 10:25:01",2.53199861109257
119,3,"1.5","Low acid","23-09-24 10:25:01",-0.00984310843767325,62.9154963916417,"18-09-24 11:32:36",-118.87367777778
0,10,"1.5","Low acid","18-09-24 12:20:34",0.637163869455572,0,"18-09-24 14:52:30",2.53218083335294
3,10,"1.5","Low acid","18-09-24 14:52:30",0.129903961070423,69.0361047473395,"18-09-24 17:24:25",2.53194527771738
5,10,"1.5","Low acid","18-09-24 17:24:25",0.118716988256508,83.9533617069554,"18-09-24 19:56:20",2.53200972225931
8,10,"1.5","Low acid","18-09-24 19:56:20",0.0513433155847814,99.2587890526715,"18-09-24 22:28:16",2.53206027779314
10,10,"1.5","Low acid","18-09-24 22:28:16",-0.0156910675253207,101.397923936239,"19-09-24 01:00:11",2.53195805556244
13,10,"1.5","Low acid","19-09-24 01:00:11",0.0374732440320061,103.358319821841,"19-09-24 03:32:06",2.53193888889419
15,10,"1.5","Low acid","19-09-24 03:32:06",0.0487782947428327,108.533412148331,"19-09-24 06:04:01",2.53192250000106
18,10,"1.5","Low acid","19-09-24 06:04:01",0.0502537577194929,117.44629686994,"19-09-24 08:35:56",2.53212638888094
20,10,"1.5","Low acid","19-09-24 08:35:56",0.125368288676587,127.983619653705,"19-09-24 11:07:53",2.53250833332539
23,10,"1.5","Low acid","19-09-24 11:07:53",0.163150627790543,153.950322135747,"19-09-24 13:39:49",2.53219194445345
25,10,"1.5","Low acid","19-09-24 13:39:49",0.228423053878547,177.444743035892,"19-09-24 16:11:48",2.53284916665819
28,10,"1.5","Low acid","19-09-24 16:11:48",0.250306593383485,220.530411289475,"19-09-24 18:43:43",2.53205138888624
30,10,"1.5","Low acid","19-09-24 18:43:43",0.0908944038510103,241.002471123545,"19-09-24 21:15:37",2.5318136111233
33,10,"1.5","Low acid","19-09-24 21:15:37",0.0554698081682238,254.175250205276,"19-09-24 23:47:33",2.53219138887193
35,10,"1.5","Low acid","19-09-24 23:47:33",0.0478278388892977,260.373109028727,"20-09-24 02:19:28",2.53187777777513
38,10,"1.5","Low acid","20-09-24 02:19:28",0.0445612980982212,268.688131357604,"20-09-24 04:51:22",2.53176250000795
41,10,"1.5","Low acid","20-09-24 04:51:22",0.061233501457809,278.209663317647,"20-09-24 07:23:19",2.53241944445504
43,10,"1.5","Low acid","20-09-24 07:23:19",0.0633882232759407,285.686966801672,"20-09-24 09:55:15",2.53208805554443
46,10,"1.5","Low acid","20-09-24 09:55:15",0.107642864435127,301.079764695668,"20-09-24 12:27:10",2.53216000000636
48,10,"1.5","Low acid","20-09-24 12:27:10",0.138996242340119,315.878111102182,"20-09-24 14:59:07",2.53235805551211
51,10,"1.5","Low acid","20-09-24 14:59:07",0.238433544450998,349.846791913383,"20-09-24 17:31:03",2.53215833332804
53,10,"1.5","Low acid","20-09-24 17:31:03",0.146515119089733,372.943711725827,"20-09-24 20:02:58",2.5319986111588
56,10,"1.5","Low acid","20-09-24 20:02:58",0.0657265456959548,392.045461556539,"20-09-24 22:34:53",2.53208694444762
58,10,"1.5","Low acid","20-09-24 22:34:53",0.0704046128984728,400.213331072204,"21-09-24 01:06:49",2.53213638888465
61,10,"1.5","Low acid","21-09-24 01:06:49",0.0615402776814995,412.088371224402,"21-09-24 03:38:44",2.53202750000689
63,10,"1.5","Low acid","21-09-24 03:38:44",0.0622378237416824,419.515057309793,"21-09-24 06:10:39",2.53192416661315
66,10,"1.5","Low acid","21-09-24 06:10:39",0.0609946662279189,430.605981407057,"21-09-24 08:42:34",2.53188861118423
68,10,"1.5","Low acid","21-09-24 08:42:34",0.0944945849582735,439.935336478228,"21-09-24 11:14:30",2.53225638886293
71,10,"1.5","Low acid","21-09-24 11:14:30",0.210794559506608,467.411359480068,"21-09-24 13:46:25",2.53187861111429
73,10,"1.5","Low acid","21-09-24 13:46:25",0.233183785370707,494.050060172707,"21-09-24 16:18:20",2.53202111111747
76,10,"1.5","Low acid","21-09-24 16:18:20",0.223748522182764,535.173967852519,"21-09-24 18:50:16",2.53214527772533
78,10,"1.5","Low acid","21-09-24 18:50:16",0.0801205653352259,553.406113103598,"21-09-24 21:22:12",2.53212166666985
81,10,"1.5","Low acid","21-09-24 21:22:12",0.0610762203101367,566.113823811681,"21-09-24 23:54:07",2.53203250004186
84,10,"1.5","Low acid","21-09-24 23:54:07",0.0460582705263158,575.755927986962,"22-09-24 02:26:01",2.53172694444656
86,10,"1.5","Low acid","22-09-24 02:26:01",0.0619255887480566,582.234959543424,"22-09-24 04:57:57",2.53209722220898
89,10,"1.5","Low acid","22-09-24 04:57:57",0.0560152526305852,592.849635267502,"22-09-24 07:29:52",2.5320191666815
91,10,"1.5","Low acid","22-09-24 07:29:52",0.0530800494656566,599.395353393277,"22-09-24 10:01:47",2.53203888886505
94,10,"1.5","Low acid","22-09-24 10:01:47",0.189784657142188,621.253176987983,"22-09-24 12:33:43",2.53213416669104
96,10,"1.5","Low acid","22-09-24 12:33:43",0.237980206445375,646.919068803236,"22-09-24 15:05:38",2.53197111109893
99,10,"1.5","Low acid","22-09-24 15:05:38",0.196295570209337,686.00388870216,"22-09-24 17:37:33",2.53187861111429
101,10,"1.5","Low acid","22-09-24 17:37:33",0.109804317249067,704.369881949665,"22-09-24 20:09:28",2.5319919444455
104,10,"1.5","Low acid","22-09-24 20:09:28",0.0595575540876422,719.612450369968,"22-09-24 22:41:23",2.53205305556456
106,10,"1.5","Low acid","22-09-24 22:41:23",0.0318280777889679,725.095588282565,"23-09-24 01:13:19",2.53215999994013
109,10,"1.5","Low acid","23-09-24 01:13:19",0.0459543987392577,732.096011170105,"23-09-24 03:45:14",2.53183305561542
111,10,"1.5","Low acid","23-09-24 03:45:14",0.0399277666961589,737.24894109623,"23-09-24 06:17:09",2.53192083332274
114,10,"1.5","Low acid","23-09-24 06:17:09",0.0584287379820588,746.10102651727,"23-09-24 08:49:04",2.53193499995603
116,10,"1.5","Low acid","23-09-24 08:49:04",0.0787696829986874,754.332931776115,"23-09-24 11:20:59",2.53203583333227
119,10,"1.5","Low acid","23-09-24 11:20:59",0.0993494735497639,770.363655865475,"18-09-24 12:28:34",-118.87352499995
0,15,"1.5","Low acid","18-09-24 13:00:34",0.115541849474866,0,"18-09-24 15:32:29",2.53183472222752
3,15,"1.5","Low acid","18-09-24 15:32:29",0.16597386934499,25.336414693787,"18-09-24 18:04:25",2.53225694444444
5,15,"1.5","Low acid","18-09-24 18:04:25",0.067593220403769,39.3504400787126,"18-09-24 20:36:20",2.53205777777566
8,15,"1.5","Low acid","18-09-24 20:36:20",0.0462415175103733,49.5955664909854,"18-09-24 23:08:15",2.53185138887829
10,15,"1.5","Low acid","18-09-24 23:08:15",-0.0237032551198012,50.9478622344197,"19-09-24 01:40:09",2.53178888883856
13,15,"1.5","Low acid","19-09-24 01:40:09",0.0316271515705363,51.6610129149859,"19-09-24 04:12:05",2.53220055560271
15,15,"1.5","Low acid","19-09-24 04:12:05",0.0354471325238762,55.6854699606506,"19-09-24 06:44:00",2.53181444439623
18,15,"1.5","Low acid","19-09-24 06:44:00",0.0519078632634082,63.5474195815062,"19-09-24 09:15:55",2.53202472223176
20,15,"1.5","Low acid","19-09-24 09:15:55",0.193208746127676,78.2544161449713,"19-09-24 11:47:52",2.53241166671117
23,15,"1.5","Low acid","19-09-24 11:47:52",0.263453407035756,119.35400992968,"19-09-24 14:19:49",2.53271749999788
25,15,"1.5","Low acid","19-09-24 14:19:49",0.239933551709637,149.557227454404,"19-09-24 16:51:47",2.53255861110157
28,15,"1.5","Low acid","19-09-24 16:51:47",0.149311912293676,184.589319214702,"19-09-24 19:23:40",2.53161527779367
30,15,"1.5","Low acid","19-09-24 19:23:40",0.067262616944766,197.583790969008,"19-09-24 21:55:37",2.53236277778943
33,15,"1.5","Low acid","19-09-24 21:55:37",0.0560815614900487,208.684767028142,"20-09-24 00:27:31",2.53175444444021
35,15,"1.5","Low acid","20-09-24 00:27:31",0.0507566664633303,215.095060705344,"20-09-24 02:59:27",2.53222222222222
38,15,"1.5","Low acid","20-09-24 02:59:27",0.0438758438849525,223.61198663669,"20-09-24 05:31:22",2.53194916665554
41,15,"1.5","Low acid","20-09-24 05:31:22",0.060492837269236,233.005167940567,"20-09-24 08:03:17",2.53173416667514
43,15,"1.5","Low acid","20-09-24 08:03:17",0.0811604249551623,241.504363674031,"20-09-24 10:35:12",2.53212277776665
46,15,"1.5","Low acid","20-09-24 10:35:12",0.0962115847354455,257.467844546185,"20-09-24 13:07:09",2.53234472221798
48,15,"1.5","Low acid","20-09-24 13:07:09",0.22959611337219,277.016306432644,"20-09-24 15:39:06",2.53257722218831
51,15,"1.5","Low acid","20-09-24 15:39:06",0.172025168723111,313.162221821221,"20-09-24 18:11:01",2.53208083338208
53,15,"1.5","Low acid","20-09-24 18:11:01",0.0838732575824315,328.516127399553,"20-09-24 20:42:57",2.532160277764
56,15,"1.5","Low acid","20-09-24 20:42:57",0.0672642324140052,342.118501499233,"20-09-24 23:14:52",2.53195638888412
58,15,"1.5","Low acid","20-09-24 23:14:52",0.0607946552600744,349.802034759677,"21-09-24 01:46:46",2.53170583334234
61,15,"1.5","Low acid","21-09-24 01:46:46",0.0611504317758039,360.777092592906,"21-09-24 04:18:43",2.53240222222275
63,15,"1.5","Low acid","21-09-24 04:18:43",0.0548478255650447,367.736988033357,"21-09-24 06:50:38",2.53193166666561
66,15,"1.5","Low acid","21-09-24 06:50:38",0.0585202922831915,377.940118639699,"21-09-24 09:22:33",2.53200472222434
68,15,"1.5","Low acid","21-09-24 09:22:33",0.103770274791635,387.677552664188,"21-09-24 11:54:28",2.53189388891061
71,15,"1.5","Low acid","21-09-24 11:54:28",0.233281032494586,418.012170319948,"21-09-24 14:26:24",2.53220138887564
73,15,"1.5","Low acid","21-09-24 14:26:24",0.253006445074824,447.189418974113,"21-09-24 16:58:20",2.53211805555556
76,15,"1.5","Low acid","21-09-24 16:58:20",0.13267420749166,481.900677705096,"21-09-24 19:30:15",2.53207694444391
78,15,"1.5","Low acid","21-09-24 19:30:15",0.0540108189851963,493.101779293708,"21-09-24 22:02:10",2.53195333335135
81,15,"1.5","Low acid","21-09-24 22:02:10",0.054434091333723,502.86182122241,"22-09-24 00:34:05",2.53194388886293
84,15,"1.5","Low acid","22-09-24 00:34:05",0.0381210012995807,511.191779559408,"22-09-24 03:06:00",2.53203583333227
86,15,"1.5","Low acid","22-09-24 03:06:00",0.0538321184187153,516.708966742505,"22-09-24 05:37:56",2.53217472222116
89,15,"1.5","Low acid","22-09-24 05:37:56",0.0366504434370086,524.85239730952,"22-09-24 08:09:51",2.53183472222752
91,15,"1.5","Low acid","22-09-24 08:09:51",0.0728385661475821,531.421737884596,"22-09-24 10:41:47",2.53217999994755
94,15,"1.5","Low acid","22-09-24 10:41:47",0.186309596671917,554.745072538351,"22-09-24 13:13:42",2.53201500005192
96,15,"1.5","Low acid","22-09-24 13:13:42",0.250388431883121,580.946954251653,"22-09-24 15:45:37",2.53192055556509
99,15,"1.5","Low acid","22-09-24 15:45:37",0.170603466355857,618.836225093161,"22-09-24 18:17:32",2.53188527776135
101,15,"1.5","Low acid","22-09-24 18:17:32",0.0807589184203676,633.917968179734,"22-09-24 20:49:27",2.53195361110899
104,15,"1.5","Low acid","22-09-24 20:49:27",0.0564595372349198,646.26762918871,"22-09-24 23:21:22",2.53204305556085
106,15,"1.5","Low acid","22-09-24 23:21:22",0.0343503260613161,651.716220986484,"23-09-24 01:53:18",2.53215277777778
109,15,"1.5","Low acid","23-09-24 01:53:18",0.0402956986014412,658.434363206133,"23-09-24 04:25:12",2.53176611112224
111,15,"1.5","Low acid","23-09-24 04:25:12",0.034844881263546,662.942797998032,"23-09-24 06:57:08",2.53222444441583
114,15,"1.5","Low acid","23-09-24 06:57:08",0.0606557598750792,671.537855700508,"23-09-24 09:29:03",2.53177527778678
116,15,"1.5","Low acid","23-09-24 09:29:03",0.0844669171814024,680.245216323897,"23-09-24 12:00:58",2.53213694446617
119,15,"1.5","Low acid","23-09-24 12:00:58",0.111698133053925,697.900070845076,"18-09-24 13:16:32",-118.740520833333
