elapsed.time,NH3.bg,valve,NH3.DFC,date.time,days,treatment,group,NH3_corr,date.time.weather,date,time,temp,air.temp.K,air.flow,dfc.area,n,NH3.flux,cum.treat
119,60.29847465,2,45.42725055,9/23/24 5:00,4.958333333,0-bp,No acid,-14.8712241,9/23/24 10:00,9/23/24,5,8.1,281.25,2280,0.38465,-6.44E-10,-0.053498512,160.6272102
0,151.5180245,6,993.724206,9/18/24 7:00,0,0-bp,No acid,842.2061815,9/18/24 12:00,9/18/24,7,9.2,282.35,2280,0.38465,3.63507360054718e-08,3.017992427,0
3,115.9063896,6,163.374567,9/18/24 9:00,0.125,0-bp,No acid,47.46817735,9/18/24 14:00,9/18/24,9,12.8,285.95,2280,0.38465,2.02299603401869e-09,0.167957719,286.7355132
5,67.77588608,6,89.60662212,9/18/24 12:00,0.208333333,0-bp,No acid,21.83073603,9/18/24 17:00,9/18/24,12,18.8,291.95,2280,0.38465,9.1126035159359e-10,0.075656703,301.3523785
8,46.73015656,6,50.15786039,9/18/24 14:00,0.333333333,0-bp,No acid,3.427703828,9/18/24 19:00,9/18/24,14,20,293.15,2280,0.38465,1.42493799552228e-10,0.01183044,309.2262214
10,56.11613161,6,43.6654422,9/18/24 17:00,0.416666667,0-bp,No acid,-12.45068941,9/18/24 22:00,9/18/24,17,18.6,291.75,2280,0.38465,-5.20E-10,-0.043178748,307.3453229
13,37.74212274,6,35.38056335,9/18/24 19:00,0.541666667,0-bp,No acid,-2.361559391,9/19/24,9/18/24,19,15.3,288.45,2280,0.38465,-9.98E-11,-0.008283537,302.7137172
15,34.71204829,6,40.27885734,9/18/24 22:00,0.625,0-bp,No acid,5.566809051,9/19/24 3:00,9/18/24,22,12.9,286.05,2280,0.38465,2.37163007234501e-10,0.01969028,303.3981217
18,35.07711194,6,38.18063787,9/19/24 1:00,0.75,0-bp,No acid,3.103525933,9/19/24 6:00,9/19/24,1,10.8,283.95,2280,0.38465,1.33197502471633e-10,0.011058622,306.1655229
20,63.67347194,6,60.25244632,9/19/24 3:00,0.833333333,0-bp,No acid,-3.421025622,9/19/24 8:00,9/19/24,3,9.5,282.65,2280,0.38465,-1.47E-10,-0.012246017,306.0942792
23,100.3607615,6,98.45628978,9/19/24 6:00,0.958333333,0-bp,No acid,-1.90447173,9/19/24 11:00,9/19/24,6,10.2,283.35,2280,0.38465,-8.19E-11,-0.006800468,304.3800956
25,115.5013565,6,97.14462349,9/19/24 8:00,1.041666667,0-bp,No acid,-18.35673298,9/19/24 13:00,9/19/24,8,12.9,286.05,2280,0.38465,-7.82E-10,-0.064929335,300.0763074
28,76.76750531,6,74.7581924,9/19/24 11:00,1.166666667,0-bp,No acid,-2.009312907,9/19/24 16:00,9/19/24,11,18.7,291.85,2280,0.38465,-8.39E-11,-0.00696587,293.6057389
30,44.52335491,6,42.80914289,9/19/24 13:00,1.25,0-bp,No acid,-1.714212025,9/19/24 18:00,9/19/24,13,20.5,293.65,2280,0.38465,-7.11E-11,-0.005906389,292.8334034
33,35.83584313,6,29.99256273,9/19/24 16:00,1.375,0-bp,No acid,-5.8432804,9/19/24 21:00,9/19/24,16,20.5,293.65,2280,0.38465,-2.42E-10,-0.020133266,290.4898344
35,33.75454402,6,28.79595381,9/19/24 18:00,1.458333333,0-bp,No acid,-4.95859021,9/19/24 23:00,9/19/24,18,16.6,289.75,2280,0.38465,-2.09E-10,-0.017314992,288.242939
38,33.85091971,6,30.06429173,9/19/24 21:00,1.583333333,0-bp,No acid,-3.786627973,9/20/24 2:00,9/19/24,21,12.9,286.05,2280,0.38465,-1.61E-10,-0.013393627,285.4791633
41,33.25339855,6,32.23413152,9/19/24 23:00,1.708333333,0-bp,No acid,-1.019267032,9/20/24 4:00,9/19/24,23,12.5,285.65,2280,0.38465,-4.35E-11,-0.003610283,283.9488114
43,36.94946357,6,38.50504135,9/20/24 2:00,1.791666667,0-bp,No acid,1.555577783,9/20/24 7:00,9/20/24,2,11.3,284.45,2280,0.38465,6.66451223846395e-11,0.005533161,284.064184
46,49.55483685,6,55.41548261,9/20/24 4:00,1.916666667,0-bp,No acid,5.860645755,9/20/24 9:00,9/20/24,4,11.7,284.85,2280,0.38465,2.50733188543321e-10,0.020816934,286.4356926
48,83.57935471,6,87.48606001,9/20/24 7:00,2,0-bp,No acid,3.906705306,9/20/24 12:00,9/20/24,7,12.6,285.75,2280,0.38465,1.66612272992372e-10,0.013832858,288.5146801
51,99.01460652,6,103.0392184,9/20/24 9:00,2.125,0-bp,No acid,4.024611897,9/20/24 14:00,9/20/24,9,13.2,286.35,2280,0.38465,1.71281080977069e-10,0.014220483,291.0394808
53,56.07377883,6,64.40075922,9/20/24 12:00,2.208333333,0-bp,No acid,8.326980394,9/20/24 17:00,9/20/24,12,15.3,288.45,2280,0.38465,3.5180302931e-10,0.029208181,293.6452006
56,38.78268677,6,34.47822986,9/20/24 15:00,2.333333333,0-bp,No acid,-4.304456912,9/20/24 20:00,9/20/24,15,19.5,292.65,2280,0.38465,-1.79E-10,-0.014881865,294.934569
58,34.86826006,6,36.60299125,9/20/24 17:00,2.416666667,0-bp,No acid,1.734731191,9/20/24 22:00,9/20/24,17,18.8,291.95,2280,0.38465,7.24112898849096e-11,0.006011893,294.4023707
61,33.04587587,6,36.98292078,9/20/24 20:00,2.541666667,0-bp,No acid,3.937044911,9/21/24 1:00,9/20/24,20,13.8,286.95,2280,0.38465,1.67204020402166e-10,0.013881988,296.19282
63,32.64920688,6,36.84573325,9/20/24 22:00,2.625,0-bp,No acid,4.196526378,9/21/24 3:00,9/20/24,22,12.9,286.05,2280,0.38465,1.78784795125496e-10,0.014843473,297.9163476
66,32.59760708,6,37.37317236,9/21/24 1:00,2.75,0-bp,No acid,4.775565281,9/21/24 6:00,9/21/24,1,11.5,284.65,2280,0.38465,2.04454264734166e-10,0.016974661,300.7799796
68,46.97753263,6,54.47427311,9/21/24 3:00,2.833333333,0-bp,No acid,7.496740485,9/21/24 8:00,9/21/24,3,11.3,284.45,2280,0.38465,3.21180459401964e-10,0.026665765,303.3984052
71,91.49404421,6,95.40248163,9/21/24 6:00,2.958333333,0-bp,No acid,3.908437421,9/21/24 11:00,9/21/24,6,10.9,284.05,2280,0.38465,1.67683737374312e-10,0.013921816,307.0512875
73,101.3799629,6,97.03455336,9/21/24 8:00,3.041666667,0-bp,No acid,-4.345409551,9/21/24 13:00,9/21/24,8,11.8,284.95,2280,0.38465,-1.86E-10,-0.015429419,306.9608313
76,68.19797022,6,71.39547043,9/21/24 11:00,3.166666667,0-bp,No acid,3.197500209,9/21/24 16:00,9/21/24,11,16,289.15,2280,0.38465,1.34762779837271e-10,0.011188578,306.5791557
78,45.13048757,6,37.89503059,9/21/24 13:00,3.25,0-bp,No acid,-7.235456982,9/21/24 18:00,9/21/24,13,20.2,293.35,2280,0.38465,-3.01E-10,-0.024955564,305.7531365
81,32.4939601,6,27.88504913,9/21/24 16:00,3.375,0-bp,No acid,-4.608910975,9/21/24 21:00,9/21/24,16,20.2,293.35,2280,0.38465,-1.91E-10,-0.015896435,302.0764566
84,31.6417663,6,26.77997797,9/21/24 18:00,3.5,0-bp,No acid,-4.861788332,9/21/24 23:00,9/21/24,18,16.8,289.95,2280,0.38465,-2.04E-10,-0.016965257,299.1189043
86,28.96441389,6,26.76662668,9/21/24 21:00,3.583333333,0-bp,No acid,-2.197787213,9/22/24 2:00,9/21/24,21,13.3,286.45,2280,0.38465,-9.35E-11,-0.007762906,297.6352145
89,29.29231446,6,27.35491314,9/21/24 23:00,3.708333333,0-bp,No acid,-1.937401317,9/22/24 4:00,9/21/24,23,12.7,285.85,2280,0.38465,-8.26E-11,-0.006857549,296.3193736
91,36.33924489,6,27.13971555,9/22/24 2:00,3.791666667,0-bp,No acid,-9.199529339,9/22/24 7:00,9/22/24,2,10.8,283.95,2280,0.38465,-3.95E-10,-0.032780174,293.9411102
94,69.86798914,6,89.39420026,9/22/24 4:00,3.916666667,0-bp,No acid,19.52621112,9/22/24 9:00,9/22/24,4,10.8,283.95,2280,0.38465,8.38028297312197e-10,0.069576667,297.2527947
96,82.32324524,6,83.07898506,9/22/24 7:00,4,0-bp,No acid,0.755739821,9/22/24 12:00,9/22/24,7,9.8,282.95,2280,0.38465,3.25495646531623e-11,0.002702403,301.5895389
99,71.62249643,6,70.05853724,9/22/24 10:00,4.125,0-bp,No acid,-1.56395919,9/22/24 15:00,9/22/24,10,15.6,288.75,2280,0.38465,-6.60E-11,-0.005480131,301.3395433
101,41.99631389,6,40.59648796,9/22/24 12:00,4.208333333,0-bp,No acid,-1.399825933,9/22/24 17:00,9/22/24,12,18.5,291.65,2280,0.38465,-5.85E-11,-0.004856234,300.7193615
104,29.88306493,6,23.57740615,9/22/24 15:00,4.333333333,0-bp,No acid,-6.305658775,9/22/24 20:00,9/22/24,15,19.4,292.55,2280,0.38465,-2.63E-10,-0.021808102,298.3195712
106,33.61462152,6,21.67840511,9/22/24 17:00,4.416666667,0-bp,No acid,-11.93621641,9/22/24 22:00,9/22/24,17,17.3,290.45,2280,0.38465,-5.01E-10,-0.04157984,294.5162947
109,28.96056009,6,25.2210607,9/22/24 20:00,4.541666667,0-bp,No acid,-3.739499391,9/23/24 1:00,9/22/24,20,12.7,285.85,2280,0.38465,-1.59E-10,-0.013236184,289.5828525
111,26.46899733,6,23.3562267,9/22/24 22:00,4.625,0-bp,No acid,-3.112770626,9/23/24 3:00,9/22/24,22,11.8,284.95,2280,0.38465,-1.33E-10,-0.011052639,288.1255232
114,27.69062098,6,24.33052774,9/23/24 1:00,4.75,0-bp,No acid,-3.360093235,9/23/24 6:00,9/23/24,1,9.6,282.75,2280,0.38465,-1.45E-10,-0.012023647,286.0486575
116,35.89546699,6,37.03075547,9/23/24 3:00,4.833333333,0-bp,No acid,1.13528848,9/23/24 8:00,9/23/24,3,8.1,281.25,2280,0.38465,4.91922034249685e-11,0.004084146,285.5722874
119,60.29847465,6,60.97507819,9/23/24 6:00,4.958333333,0-bp,No acid,0.676603534,9/23/24 11:00,9/23/24,6,9.6,282.75,2280,0.38465,2.91617930758503e-11,0.002421136,286.1577627
0,151.5180245,14,346.9244505,9/18/24 8:00,0,0-bp,No acid,195.406426,9/18/24 13:00,9/18/24,8,10.7,283.85,2280,0.38465,8.38943123998211e-09,0.696526198,0
3,115.9063896,14,156.9690012,9/18/24 10:00,0.125,0-bp,No acid,41.06261157,9/18/24 15:00,9/18/24,10,15.4,288.55,2280,0.38465,1.73423546872792e-09,0.143983591,75.64588104
5,67.77588608,14,90.34266326,9/18/24 13:00,0.208333333,0-bp,No acid,22.56677718,9/18/24 18:00,9/18/24,13,19.7,292.85,2280,0.38465,9.39089291673619e-10,0.07796718,88.9629273
8,46.73015656,14,60.68020535,9/18/24 15:00,0.333333333,0-bp,No acid,13.95004879,9/18/24 20:00,9/18/24,15,19.9,293.05,2280,0.38465,5.80118315048293e-10,0.048163885,100.3147232
10,56.11613161,14,50.21240666,9/18/24 18:00,0.416666667,0-bp,No acid,-5.903724957,9/18/24 23:00,9/18/24,18,17,290.15,2280,0.38465,-2.48E-10,-0.020586905,101.969342
13,37.74212274,14,48.75370798,9/18/24 21:00,0.541666667,0-bp,No acid,11.01158525,9/19/24 2:00,9/18/24,21,13.5,286.65,2280,0.38465,4.68145092444088e-10,0.038867393,103.614586
15,34.71204829,14,47.56192184,9/18/24 23:00,0.625,0-bp,No acid,12.84987355,9/19/24 4:00,9/18/24,23,11.9,285.05,2280,0.38465,5.49364238026585e-10,0.045610551,108.6832626
18,35.07711194,14,50.84264029,9/19/24 2:00,0.75,0-bp,No acid,15.76552835,9/19/24 7:00,9/19/24,2,10.2,283.35,2280,0.38465,6.78059630659223e-10,0.056295389,117.8547973
20,63.67347194,14,126.6973865,9/19/24 4:00,0.833333333,0-bp,No acid,63.02391457,9/19/24 9:00,9/19/24,4,9.7,282.85,2280,0.38465,2.71538720758384e-09,0.225442974,134.759099
23,100.3607615,14,155.4794276,9/19/24 7:00,0.958333333,0-bp,No acid,55.11866606,9/19/24 12:00,9/19/24,7,11.1,284.25,2280,0.38465,2.36309293182804e-09,0.196194008,172.7064274
25,115.5013565,14,173.3495582,9/19/24 9:00,1.041666667,0-bp,No acid,57.84820172,9/19/24 14:00,9/19/24,9,14.6,287.75,2280,0.38465,2.44994935418466e-09,0.203405196,196.6823796
28,76.76750531,14,117.2145826,9/19/24 12:00,1.166666667,0-bp,No acid,40.44707728,9/19/24 17:00,9/19/24,12,19.8,292.95,2280,0.38465,1.68258192192533e-09,0.139695094,227.5614058
30,44.52335491,14,62.72950926,9/19/24 14:00,1.25,0-bp,No acid,18.20615435,9/19/24 19:00,9/19/24,14,21,294.15,2280,0.38465,7.54278873167013e-10,0.062623434,239.7005175
33,35.83584313,14,49.82526067,9/19/24 17:00,1.375,0-bp,No acid,13.98941753,9/19/24 22:00,9/19/24,17,18.9,292.05,2280,0.38465,5.83747451933943e-10,0.048465192,249.6984939
35,33.75454402,14,46.78591438,9/19/24 19:00,1.458333333,0-bp,No acid,13.03137036,9/20/24,9/19/24,19,14.5,287.65,2280,0.38465,5.52087971996253e-10,0.045836687,255.3566066
38,33.85091971,14,45.88363453,9/19/24 22:00,1.583333333,0-bp,No acid,12.03271482,9/20/24 3:00,9/19/24,22,12.5,285.65,2280,0.38465,5.1334811492768e-10,0.04262034,263.317739
41,33.25339855,14,50.75084864,9/20/24,1.708333333,0-bp,No acid,17.49745009,9/20/24 5:00,9/20/24,0,12.4,285.55,2280,0.38465,7.46749902981878e-10,0.061998347,272.7334209
43,36.94946357,14,60.11393743,9/20/24 3:00,1.791666667,0-bp,No acid,23.16447386,9/20/24 8:00,9/20/24,3,11.3,284.45,2280,0.38465,9.92428158809004e-10,0.082395599,281.3970577
46,49.55483685,14,85.34303249,9/20/24 5:00,1.916666667,0-bp,No acid,35.78819564,9/20/24 10:00,9/20/24,5,12.2,285.35,2280,0.38465,1.5284262992764e-09,0.12689644,300.2333412
48,83.57935471,14,139.0533131,9/20/24 8:00,2,0-bp,No acid,55.47395837,9/20/24 13:00,9/20/24,8,12.9,286.05,2280,0.38465,2.36335945234407e-09,0.196216135,319.6200957
51,99.01460652,14,143.9433527,9/20/24 11:00,2.125,0-bp,No acid,44.92874619,9/20/24 16:00,9/20/24,11,14.1,287.25,2280,0.38465,1.90610507492781e-09,0.158252936,351.5223121
53,56.07377883,14,82.02135637,9/20/24 13:00,2.208333333,0-bp,No acid,25.94757754,9/20/24 18:00,9/20/24,13,17.1,290.25,2280,0.38465,1.08944965564956e-09,0.090450736,366.4445323
56,38.78268677,14,56.91317399,9/20/24 16:00,2.333333333,0-bp,No acid,18.13048723,9/20/24 21:00,9/20/24,16,19.5,292.65,2280,0.38465,7.54994039048326e-10,0.06268281,380.2265515
58,34.86826006,14,54.87526601,9/20/24 18:00,2.416666667,0-bp,No acid,20.00700596,9/20/24 23:00,9/20/24,18,16.8,289.95,2280,0.38465,8.40894601459592e-10,0.06981464,388.1763985
61,33.04587587,14,53.732871,9/20/24 21:00,2.541666667,0-bp,No acid,20.68699513,9/21/24 2:00,9/20/24,21,13.5,286.65,2280,0.38465,8.79484200717946e-10,0.073018512,401.0313821
63,32.64920688,14,52.74258141,9/20/24 23:00,2.625,0-bp,No acid,20.09337453,9/21/24 4:00,9/20/24,23,12.4,285.55,2280,0.38465,8.57537835884062e-10,0.071196432,409.6842788
66,32.59760708,14,53.33306183,9/21/24 2:00,2.75,0-bp,No acid,20.73545475,9/21/24 7:00,9/21/24,2,11.4,284.55,2280,0.38465,8.8805026944779e-10,0.073729704,422.727631
68,46.97753263,14,102.0599526,9/21/24 4:00,2.833333333,0-bp,No acid,55.08241999,9/21/24 9:00,9/21/24,4,11.4,284.55,2280,0.38465,2.35904919884822e-09,0.19585828,438.9029099
71,91.49404421,14,147.9714073,9/21/24 7:00,2.958333333,0-bp,No acid,56.47736307,9/21/24 12:00,9/21/24,7,11.1,284.25,2280,0.38465,2.42134411093712e-09,0.201030268,474.6228792
73,101.3799629,14,167.0939758,9/21/24 9:00,3.041666667,0-bp,No acid,65.71401284,9/21/24 14:00,9/21/24,9,12.6,285.75,2280,0.38465,2.80255616688827e-09,0.232680111,500.6455019
76,68.19797022,14,106.9885143,9/21/24 12:00,3.166666667,0-bp,No acid,38.79054404,9/21/24 17:00,9/21/24,12,18.8,291.95,2280,0.38465,1.6191980308057e-09,0.134432695,533.6856544
78,45.13048757,14,60.43242066,9/21/24 14:00,3.25,0-bp,No acid,15.3019331,9/21/24 19:00,9/21/24,14,20.7,293.85,2280,0.38465,6.34604547247745e-10,0.052687564,544.9128699
81,32.4939601,14,47.96319381,9/21/24 17:00,3.375,0-bp,No acid,15.46923371,9/21/24 22:00,9/21/24,17,18.7,291.85,2280,0.38465,6.4593925636677e-10,0.053628619,554.4813264
84,31.6417663,14,42.35007041,9/21/24 19:00,3.5,0-bp,No acid,10.70830411,9/22/24,9/21/24,19,15.2,288.35,2280,0.38465,4.5256745190497e-10,0.037574071,562.6895686
86,28.96441389,14,44.33029647,9/21/24 22:00,3.583333333,0-bp,No acid,15.36588258,9/22/24 3:00,9/21/24,22,12.8,285.95,2280,0.38465,6.54862294352184e-10,0.054369448,568.2061797
89,29.29231446,14,41.41419571,9/22/24,3.708333333,0-bp,No acid,12.12188125,9/22/24 5:00,9/22/24,0,12.4,285.55,2280,0.38465,5.17333303033961e-10,0.042951207,576.9650386
91,36.33924489,14,56.15209038,9/22/24 3:00,3.791666667,0-bp,No acid,19.8128455,9/22/24 8:00,9/22/24,3,10.9,284.05,2280,0.38465,8.50030747155777e-10,0.070573161,583.7765008
94,69.86798914,14,109.8075362,9/22/24 6:00,3.916666667,0-bp,No acid,39.93954702,9/22/24 11:00,9/22/24,6,9.4,282.55,2280,0.38465,1.72262362569517e-09,0.143019527,602.9998427
96,82.32324524,14,131.8343984,9/22/24 8:00,4,0-bp,No acid,49.51115319,9/22/24 13:00,9/22/24,8,11.9,285.05,2280,0.38465,2.11672564986582e-09,0.17573955,622.1253873
