"elapsed.time","NH3.bg","valve","NH3.DFC","date.time","days","treatment","group","NH3_corr","date.time.weather","date","time","temp","air.temp.K","air.flow","dfc.area","n","NH3.flux","cum.treat"
8,46.730156557,13,59.741805679,2024-09-18 15:00:00,0.333333333333333,"5.7","High acid",13.011649122,2024-09-18 20:00:00,2024-09-18,15,19.9,293.05,2280,0.38465,5.41094592331598e-10,0.0449239702280438,20.719413911008
8,46.730156557,19,53.509404306,2024-09-18 16:00:00,0.333333333333333,"5.7","High acid",6.779247749,2024-09-18 21:00:00,2024-09-18,16,19.6,292.75,2280,0.38465,2.82206607389617e-10,0.023429990630472,-10.5290045255649
10,56.1161316126667,7,28.686012629,2024-09-18 17:00:00,0.416666666666667,"5.7","High acid",-27.4301189836667,2024-09-18 22:00:00,2024-09-18,17,18.6,291.75,2280,0.38465,-1.14577516009743e-09,-0.0951271180856768,-24.5307076619829
10,56.1161316126667,13,50.208457989,2024-09-18 18:00:00,0.416666666666667,"5.7","High acid",-5.90767362366666,2024-09-18 23:00:00,2024-09-18,18,17,290.15,2280,0.38465,-2.48128411519665e-10,-0.0206006741331654,22.1788116767007
10,56.1161316126667,19,45.478193214,2024-09-18 19:00:00,0.416666666666667,"5.7","High acid",-10.6379383986667,2024-09-19,2024-09-18,19,15.3,288.45,2280,0.38465,-4.49437704586231e-10,-0.0373142262856305,-11.3620586648744
13,37.742122736,7,25.266160536,2024-09-18 20:00:00,0.541666666666667,"5.7","High acid",-12.4759622,2024-09-19 01:00:00,2024-09-18,20,14.2,287.35,2280,0.38465,-5.29109336165402e-10,-0.043928903378705,-37.0457495937773
13,37.742122736,13,46.970808999,2024-09-18 20:00:00,0.541666666666667,"5.7","High acid",9.228686263,2024-09-19 01:00:00,2024-09-18,20,14.2,287.35,2280,0.38465,3.9139138000071e-10,0.0324949739876344,23.249298663603
13,37.742122736,19,45.153101425,2024-09-18 21:00:00,0.541666666666667,"5.7","High acid",7.410978689,2024-09-19 02:00:00,2024-09-18,21,13.5,286.65,2280,0.38465,3.15069377048906e-10,0.0261583972837771,-12.3660832750412
15,34.7120482876667,7,25.150974784,2024-09-18 22:00:00,0.625,"5.7","High acid",-9.56107350366667,2024-09-19 03:00:00,2024-09-18,22,12.9,286.05,2280,0.38465,-4.07330828776423e-10,-0.0338183346946154,-41.7105838781765
15,34.7120482876667,13,45.462754534,2024-09-18 23:00:00,0.625,"5.7","High acid",10.7507062463333,2024-09-19 04:00:00,2024-09-18,23,11.9,285.05,2280,0.38465,4.59619584640387e-10,0.0381595691940625,27.4885712545048
15,34.7120482876667,19,43.429522757,2024-09-19,0.625,"5.7","High acid",8.71747446933333,2024-09-19 05:00:00,2024-09-19,0,12.2,285.35,2280,0.38465,3.72302011984741e-10,0.0309100936126037,-8.94197382125833
18,35.077111938,7,25.424521694,2024-09-19 01:00:00,0.75,"5.7","High acid",-9.652590244,2024-09-19 06:00:00,2024-09-19,1,10.8,283.95,2280,0.38465,-4.14271039017881e-10,-0.0343945404129541,-47.8497426378578
18,35.077111938,13,49.02866743,2024-09-19 01:00:00,0.75,"5.7","High acid",13.951555492,2024-09-19 06:00:00,2024-09-19,1,10.8,283.95,2280,0.38465,5.98774551025733e-10,0.0497128052743607,35.3970849566629
18,35.077111938,19,50.832947711,2024-09-19 02:00:00,0.75,"5.7","High acid",15.755835773,2024-09-19 07:00:00,2024-09-19,2,10.2,283.35,2280,0.38465,6.77642762730542e-10,0.0562607790386127,-1.09659528264886
20,63.673471939,7,47.75127394,2024-09-19 03:00:00,0.833333333333333,"5.7","High acid",-15.922197999,2024-09-19 08:00:00,2024-09-19,3,9.5,282.65,2280,0.38465,-6.86493779634722e-10,-0.0569956280382634,-53.3331527449308
20,63.673471939,13,109.50100202,2024-09-19 04:00:00,0.833333333333333,"5.7","High acid",45.827530081,2024-09-19 09:00:00,2024-09-19,4,9.7,282.85,2280,0.38465,1.97448047751656e-09,0.163929751738212,48.2156383774172
20,63.673471939,19,118.99873268,2024-09-19 05:00:00,0.833333333333333,"5.7","High acid",55.325260741,2024-09-19 10:00:00,2024-09-19,5,10,283.15,2280,0.38465,2.38116493979833e-09,0.197694422342346,14.1407168002086
23,100.360761508333,7,102.33440468,2024-09-19 06:00:00,0.958333333333333,"5.7","High acid",1.97364317166668,2024-09-19 11:00:00,2024-09-19,6,10.2,283.35,2280,0.38465,8.48844219222161e-11,0.00704746507782769,-57.82848741137
23,100.360761508333,13,164.33452556,2024-09-19 07:00:00,0.958333333333333,"5.7","High acid",63.9737640516667,2024-09-19 12:00:00,2024-09-19,7,11.1,284.25,2280,0.38465,2.74273599952134e-09,0.227713586740803,83.4635388405285
23,100.360761508333,19,163.0992442,2024-09-19 07:00:00,0.958333333333333,"5.7","High acid",62.7384826916667,2024-09-19 12:00:00,2024-09-19,7,11.1,284.25,2280,0.38465,2.68977599777948e-09,0.223316622558854,52.0317108413166
25,115.501356475667,7,99.621763889,2024-09-19 08:00:00,1.04166666666667,"5.7","High acid",-15.8795925866667,2024-09-19 13:00:00,2024-09-19,8,12.9,286.05,2280,0.38465,-6.76518971063062e-10,-0.0561674770834132,-60.7756881317052
25,115.501356475667,13,190.73822979,2024-09-19 09:00:00,1.04166666666667,"5.7","High acid",75.2368733143333,2024-09-19 14:00:00,2024-09-19,9,14.6,287.75,2280,0.38465,3.18638304550422e-09,0.264547047965418,112.999176922902
25,115.501356475667,19,163.11302658,2024-09-19 10:00:00,1.04166666666667,"5.7","High acid",47.6116701043333,2024-09-19 15:00:00,2024-09-19,10,16.7,289.85,2280,0.38465,2.00180922838172e-09,0.166198700657006,75.4026302342681
28,76.76750531,7,83.613402499,2024-09-19 11:00:00,1.16666666666667,"5.7","High acid",6.845897189,2024-09-19 16:00:00,2024-09-19,11,18.7,291.85,2280,0.38465,2.85859908909182e-10,0.023733303232418,-63.6947637782947
28,76.76750531,13,129.20543587,2024-09-19 12:00:00,1.16666666666667,"5.7","High acid",52.43793056,2024-09-19 17:00:00,2024-09-19,12,19.8,292.95,2280,0.38465,2.18139652891705e-09,0.181108800770591,153.108203309143
28,76.76750531,19,98.87502596,2024-09-19 12:00:00,1.16666666666667,"5.7","High acid",22.10752065,2024-09-19 17:00:00,2024-09-19,12,19.8,292.95,2280,0.38465,9.19663844355798e-10,0.0763543967157765,97.2324089978186
30,44.5233549126667,7,35.949841003,2024-09-19 13:00:00,1.25,"5.7","High acid",-8.57351390966667,2024-09-19 18:00:00,2024-09-19,13,20.5,293.65,2280,0.38465,-3.55804492712207e-10,-0.0295403995237341,-64.0431895557737
30,44.5233549126667,13,65.612856043,2024-09-19 14:00:00,1.25,"5.7","High acid",21.0895011303333,2024-09-19 19:00:00,2024-09-19,14,21,294.15,2280,0.38465,8.7373559738481e-10,0.0725412386676427,168.327205675437
30,44.5233549126667,19,58.690231478,2024-09-19 15:00:00,1.25,"5.7","High acid",14.1668765653333,2024-09-19 20:00:00,2024-09-19,15,21.1,294.25,2280,0.38465,5.86732593622469e-10,0.0487130308476001,104.736454651621
33,35.8358431336667,7,24.013105208,2024-09-19 16:00:00,1.375,"5.7","High acid",-11.8227379256667,2024-09-19 21:00:00,2024-09-19,16,20.5,293.65,2280,0.38465,-4.90648678527046e-10,-0.0407357363000039,-70.3680417799101
33,35.8358431336667,13,52.95627525,2024-09-19 17:00:00,1.375,"5.7","High acid",17.1204321163333,2024-09-19 22:00:00,2024-09-19,17,18.9,292.05,2280,0.38465,7.14397765318275e-10,0.0593123353937926,180.194027340966
33,35.8358431336667,19,49.87712747,2024-09-19 17:00:00,1.375,"5.7","High acid",14.0412843363333,2024-09-19 22:00:00,2024-09-19,17,18.9,292.05,2280,0.38465,5.85911738904367e-10,0.048644880004032,113.498666628268
35,33.754544017,7,22.55832801,2024-09-19 18:00:00,1.45833333333333,"5.7","High acid",-11.196216007,2024-09-19 23:00:00,2024-09-19,18,16.6,289.75,2280,0.38465,-4.70901853646001e-10,-0.0390962710648555,-75.1579622218017
35,33.754544017,13,48.443548774,2024-09-19 19:00:00,1.45833333333333,"5.7","High acid",14.689004757,2024-09-20,2024-09-19,19,14.5,287.65,2280,0.38465,6.2231542978824e-10,0.0516672689700924,186.852803602799
35,33.754544017,19,47.85370371,2024-09-19 20:00:00,1.45833333333333,"5.7","High acid",14.099159693,2024-09-20 01:00:00,2024-09-19,20,13.6,286.75,2280,0.38465,5.99200792328237e-10,0.0497481936368671,119.402251046722
38,33.8509197063333,7,21.163767293,2024-09-19 21:00:00,1.58333333333333,"5.7","High acid",-12.6871524133333,2024-09-20 02:00:00,2024-09-19,21,12.9,286.05,2280,0.38465,-5.40511304023966e-10,-0.0448755431564416,-82.7154255017184
38,33.8509197063333,13,47.123482475,2024-09-19 22:00:00,1.58333333333333,"5.7","High acid",13.2725627686667,2024-09-20 03:00:00,2024-09-19,22,12.5,285.65,2280,0.38465,5.66243377109981e-10,0.0470119291074465,195.733931429777
38,33.8509197063333,19,48.314576776,2024-09-19 23:00:00,1.58333333333333,"5.7","High acid",14.4636570696667,2024-09-20 04:00:00,2024-09-19,23,12.5,285.65,2280,0.38465,6.1705867715489e-10,0.05123083104936,128.490363268482
41,33.2533985476667,7,21.939831103,2024-09-19 23:00:00,1.70833333333333,"5.7","High acid",-11.3135674446667,2024-09-20 04:00:00,2024-09-19,23,12.5,285.65,2280,0.38465,-4.82667345311273e-10,-0.0400730921323354,-90.3608026777084
41,33.2533985476667,13,50.838007393,2024-09-20,1.70833333333333,"5.7","High acid",17.5846088453333,2024-09-20 05:00:00,2024-09-20,0,12.4,285.55,2280,0.38465,7.50469633128541e-10,0.0623071749995547,205.572650799408
41,33.2533985476667,19,51.368521938,2024-09-20 01:00:00,1.70833333333333,"5.7","High acid",18.1151233903333,2024-09-20 06:00:00,2024-09-20,1,12,285.15,2280,0.38465,7.74195239639256e-10,0.0642769755771891,138.886065864872
43,36.9494635696667,7,23.815825963,2024-09-20 02:00:00,1.79166666666667,"5.7","High acid",-13.1336376066667,2024-09-20 07:00:00,2024-09-20,2,11.3,284.45,2280,0.38465,-5.62680243334537e-10,-0.0467161026144173,-95.5681543625135
43,36.9494635696667,13,59.130627765,2024-09-20 03:00:00,1.79166666666667,"5.7","High acid",22.1811641953333,2024-09-20 08:00:00,2024-09-20,3,11.3,284.45,2280,0.38465,9.5030053673311e-10,0.0788979849825036,214.044960398331
43,36.9494635696667,19,60.945046863,2024-09-20 04:00:00,1.79166666666667,"5.7","High acid",23.9955832933333,2024-09-20 09:00:00,2024-09-20,4,11.7,284.85,2280,0.38465,1.02659149883256e-09,0.0852319845430168,147.856603472084
46,49.5548368516667,7,34.324078216,2024-09-20 05:00:00,1.91666666666667,"5.7","High acid",-15.2307586356667,2024-09-20 10:00:00,2024-09-20,5,12.2,285.35,2280,0.38465,-6.50468447491343e-10,-0.0540046520211297,-104.633022279713
46,49.5548368516667,13,77.686738445,2024-09-20 05:00:00,1.91666666666667,"5.7","High acid",28.1319015933333,2024-09-20 10:00:00,2024-09-20,5,12.2,285.35,2280,0.38465,1.20144470752384e-09,0.0997490402535114,230.123192669572
46,49.5548368516667,19,80.782595161,2024-09-20 06:00:00,1.91666666666667,"5.7","High acid",31.2277583093333,2024-09-20 11:00:00,2024-09-20,6,12.4,285.55,2280,0.38465,1.33272707558983e-09,0.110648659798867,165.485861462854
48,83.5793547073333,7,88.682194639,2024-09-20 07:00:00,2,"5.7","High acid",5.10283993166667,2024-09-20 12:00:00,2024-09-20,7,12.6,285.75,2280,0.38465,2.17624748531203e-10,0.018068130531066,-106.789213569117
48,83.5793547073333,13,139.19679447,2024-09-20 08:00:00,2,"5.7","High acid",55.6174397626666,2024-09-20 13:00:00,2024-09-20,8,12.9,286.05,2280,0.38465,2.36947219621957e-09,0.196723641129853,247.911553552574
48,83.5793547073333,19,151.40331523,2024-09-20 09:00:00,2,"5.7","High acid",67.8239605226667,2024-09-20 14:00:00,2024-09-20,9,13.2,286.35,2280,0.38465,2.8864798822286e-09,0.239647814136014,186.503649898947
51,99.014606523,7,99.644248024,2024-09-20 10:00:00,2.125,"5.7","High acid",0.629641501000009,2024-09-20 15:00:00,2024-09-20,10,13.7,286.85,2280,0.38465,2.67498325232782e-11,0.0022208846603007,-104.963202201894
51,99.014606523,13,152.75889371,2024-09-20 10:00:00,2.125,"5.7","High acid",53.744287187,2024-09-20 15:00:00,2024-09-20,10,13.7,286.85,2280,0.38465,2.28328450245403e-09,0.189567972890659,282.67779881442
51,99.014606523,19,136.0945791,2024-09-20 11:00:00,2.125,"5.7","High acid",37.079972577,2024-09-20 16:00:00,2024-09-20,11,14.1,287.25,2280,0.38465,1.57312032730738e-09,0.130607128126275,219.826594702553
53,56.0737788303333,7,53.545721121,2024-09-20 12:00:00,2.20833333333333,"5.7","High acid",-2.52805770933333,2024-09-20 17:00:00,2024-09-20,12,15.3,288.45,2280,0.38465,-1.06806827729582e-10,-0.00886755627772953,-105.362002498939
53,56.0737788303333,13,87.067384839,2024-09-20 13:00:00,2.20833333333333,"5.7","High acid",30.9936060086667,2024-09-20 18:00:00,2024-09-20,13,17.1,290.25,2280,0.38465,1.30131505901718e-09,0.108040700825867,300.534319237412
53,56.0737788303333,19,69.926828057,2024-09-20 14:00:00,2.20833333333333,"5.7","High acid",13.8530492266667,2024-09-20 19:00:00,2024-09-20,14,18.8,291.95,2280,0.38465,5.78255102781127e-10,0.0480091935674605,230.543574004177
56,38.7826867666667,7,25.511203243,2024-09-20 15:00:00,2.33333333333333,"5.7","High acid",-13.2714835236667,2024-09-20 20:00:00,2024-09-20,15,19.5,292.65,2280,0.38465,-5.52654257111774e-10,-0.045883702673702,-110.289615804568
56,38.7826867666667,13,58.430382875,2024-09-20 15:00:00,2.33333333333333,"5.7","High acid",19.6476961083333,2024-09-20 20:00:00,2024-09-20,15,19.5,292.65,2280,0.38465,8.18174010263841e-10,0.0679282798227027,316.371527495783
56,38.7826867666667,19,57.669921069,2024-09-20 16:00:00,2.33333333333333,"5.7","High acid",18.8872343023333,2024-09-20 21:00:00,2024-09-20,16,19.5,292.65,2280,0.38465,7.86506679802454e-10,0.0652991236067464,240.741322549855
58,34.8682600576667,7,22.993891478,2024-09-20 17:00:00,2.41666666666667,"5.7","High acid",-11.8743685796667,2024-09-20 22:00:00,2024-09-20,17,18.8,291.95,2280,0.38465,-4.95660854960258e-10,-0.0411518684662727,-115.511750072967
58,34.8682600576667,13,54.094915126,2024-09-20 18:00:00,2.41666666666667,"5.7","High acid",19.2266550683333,2024-09-20 23:00:00,2024-09-20,18,16.8,289.95,2280,0.38465,8.08096448132923e-10,0.0670915978311311,324.472720155013
58,34.8682600576667,19,51.219064558,2024-09-20 19:00:00,2.41666666666667,"5.7","High acid",16.3508045003333,2024-09-21,2024-09-20,19,14.7,287.85,2280,0.38465,6.92238051195188e-10,0.0574725418500467,248.107622477263
61,33.0458758733333,7,20.958476211,2024-09-20 20:00:00,2.54166666666667,"5.7","High acid",-12.0873996623333,2024-09-21 01:00:00,2024-09-20,20,13.8,286.95,2280,0.38465,-5.13344873022462e-10,-0.0426200707218439,-123.051224599897
61,33.0458758733333,13,51.418171431,2024-09-20 21:00:00,2.54166666666667,"5.7","High acid",18.3722955576667,2024-09-21 02:00:00,2024-09-20,21,13.5,286.65,2280,0.38465,7.81077366327374e-10,0.0648483589523406,336.347316265526
61,33.0458758733333,19,49.574951064,2024-09-20 21:00:00,2.54166666666667,"5.7","High acid",16.5290751906667,2024-09-21 02:00:00,2024-09-20,21,13.5,286.65,2280,0.38465,7.02714937130738e-10,0.0583423773991752,258.530965209693
63,32.649206875,7,20.433151582,2024-09-20 22:00:00,2.625,"5.7","High acid",-12.216055293,2024-09-21 03:00:00,2024-09-20,22,12.9,286.05,2280,0.38465,-5.2044113299286e-10,-0.0432092323511756,-128.200982784278
63,32.649206875,13,49.693900901,2024-09-20 23:00:00,2.625,"5.7","High acid",17.044694026,2024-09-21 04:00:00,2024-09-20,23,12.4,285.55,2280,0.38465,7.27427342000565e-10,0.0603941061659546,343.861864172623
63,32.649206875,19,47.364156952,2024-09-21,2.625,"5.7","High acid",14.714950077,2024-09-21 05:00:00,2024-09-21,0,11.7,284.85,2280,0.38465,6.29542631663829e-10,0.0522673019522962,265.167545970781
66,32.597607077,7,19.76038778,2024-09-21 01:00:00,2.75,"5.7","High acid",-12.837219297,2024-09-21 06:00:00,2024-09-21,1,11.5,284.65,2280,0.38465,-5.49594462260139e-10,-0.0456296655150114,-136.196483592235
66,32.597607077,13,48.653361855,2024-09-21 02:00:00,2.75,"5.7","High acid",16.055754778,2024-09-21 07:00:00,2024-09-21,2,11.4,284.55,2280,0.38465,6.8762983633638e-10,0.0570899482886705,354.43542907354
66,32.597607077,19,52.017155303,2024-09-21 02:00:00,2.75,"5.7","High acid",19.419548226,2024-09-21 07:00:00,2024-09-21,2,11.4,284.55,2280,0.38465,8.31693118947486e-10,0.0690506936198851,276.086165572277
68,46.9775326253333,7,28.877983496,2024-09-21 03:00:00,2.83333333333333,"5.7","High acid",-18.0995491293333,2024-09-21 08:00:00,2024-09-21,3,11.3,284.45,2280,0.38465,-7.75433205433439e-10,-0.0643797567531043,-142.797048928322
68,46.9775326253333,13,73.64580294,2024-09-21 04:00:00,2.83333333333333,"5.7","High acid",26.6682703146667,2024-09-21 09:00:00,2024-09-21,4,11.4,284.55,2280,0.38465,1.14213866650328e-09,0.0948252009490555,363.550338027803
68,46.9775326253333,19,95.604705373,2024-09-21 05:00:00,2.83333333333333,"5.7","High acid",48.6271727476667,2024-09-21 10:00:00,2024-09-21,5,11.1,284.25,2280,0.38465,2.08478427410109e-09,0.173087641216373,290.614465662453
71,91.4940442133333,7,90.574036197,2024-09-21 06:00:00,2.95833333333333,"5.7","High acid",-0.920008016333341,2024-09-21 11:00:00,2024-09-21,6,10.9,284.05,2280,0.38465,-3.94711149211104e-11,-0.00327705953212889,-148.886162393993
71,91.4940442133333,13,150.79328189,2024-09-21 07:00:00,2.95833333333333,"5.7","High acid",59.2992376766667,2024-09-21 12:00:00,2024-09-21,7,11.1,284.25,2280,0.38465,2.54232584764924e-09,0.211074685107533,391.081327772896
71,91.4940442133333,19,155.23443287,2024-09-21 07:00:00,2.95833333333333,"5.7","High acid",63.7403886566667,2024-09-21 12:00:00,2024-09-21,7,11.1,284.25,2280,0.38465,2.73273053702031e-09,0.226882890766597,326.61181354092
73,101.379962910667,7,96.407860914,2024-09-21 08:00:00,3.04166666666667,"5.7","High acid",-4.97210199666667,2024-09-21 13:00:00,2024-09-21,8,11.8,284.95,2280,0.38465,-2.12644396921759e-10,-0.0176546405967761,-150.142064401727
73,101.379962910667,13,170.5844361,2024-09-21 09:00:00,3.04166666666667,"5.7","High acid",69.2044731893333,2024-09-21 14:00:00,2024-09-21,9,12.6,285.75,2280,0.38465,2.95141652035791e-09,0.245039129516676,418.448156650349
73,101.379962910667,19,148.0979025,2024-09-21 10:00:00,3.04166666666667,"5.7","High acid",46.7179395893333,2024-09-21 15:00:00,2024-09-21,10,14,287.15,2280,0.38465,1.98270196087471e-09,0.164612334190238,350.10152703833
76,68.197970224,7,75.518831711,2024-09-21 11:00:00,3.16666666666667,"5.7","High acid",7.320861487,2024-09-21 16:00:00,2024-09-21,11,16,289.15,2280,0.38465,3.08547171323026e-10,0.0256168960749256,-149.425461408694
76,68.197970224,13,112.56273109,2024-09-21 12:00:00,3.16666666666667,"5.7","High acid",44.364760866,2024-09-21 17:00:00,2024-09-21,12,18.8,291.95,2280,0.38465,1.85187744118064e-09,0.153750727160477,454.339243751293
76,68.197970224,19,89.641206588,2024-09-21 13:00:00,3.16666666666667,"5.7","High acid",21.443236364,2024-09-21 18:00:00,2024-09-21,13,20.2,293.35,2280,0.38465,8.90813553646375e-10,0.0739591230995393,371.57295819441
78,45.130487567,7,31.073936011,2024-09-21 13:00:00,3.25,"5.7","High acid",-14.056551556,2024-09-21 18:00:00,2024-09-21,13,20.2,293.35,2280,0.38465,-5.83949476238392e-10,-0.0484819646268776,-150.797365521811
78,45.130487567,13,62.123810112,2024-09-21 14:00:00,3.25,"5.7","High acid",16.993322545,2024-09-21 19:00:00,2024-09-21,14,20.7,293.85,2280,0.38465,7.04750157529026e-10,0.0585113500370023,467.074968383141
78,45.130487567,19,56.116038237,2024-09-21 15:00:00,3.25,"5.7","High acid",10.98555067,2024-09-21 20:00:00,2024-09-21,15,20.9,294.05,2280,0.38465,4.55284875984395e-10,0.0377996832787923,378.27848657711
81,32.4939601013333,7,21.266135355,2024-09-21 16:00:00,3.375,"5.7","High acid",-11.2278247463333,2024-09-21 21:00:00,2024-09-21,16,20.2,293.35,2280,0.38465,-4.66436049680989e-10,-0.038725501060476,-158.646037433673
81,32.4939601013333,13,49.403418061,2024-09-21 17:00:00,3.375,"5.7","High acid",16.9094579596667,2024-09-21 22:00:00,2024-09-21,17,18.7,291.85,2280,0.38465,7.06077812535779e-10,0.0586215775921132,477.616931869762
81,32.4939601013333,19,45.985331921,2024-09-21 18:00:00,3.375,"5.7","High acid",13.4913718196667,2024-09-21 23:00:00,2024-09-21,18,16.8,289.95,2280,0.38465,5.67042452738937e-10,0.0470782717585725,385.917502530473
84,31.6417662976667,7,17.79687088,2024-09-21 19:00:00,3.5,"5.7","High acid",-13.8448954176667,2024-09-22,2024-09-21,19,15.2,288.35,2280,0.38465,-5.85129911717517e-10,-0.0485799693917966,-166.503529774377
84,31.6417662976667,13,43.702147155,2024-09-21 19:00:00,3.5,"5.7","High acid",12.0603808573333,2024-09-22,2024-09-21,19,15.2,288.35,2280,0.38465,5.09710573712691e-10,0.0423183357640274,486.701524071814
84,31.6417662976667,19,42.084373021,2024-09-21 20:00:00,3.5,"5.7","High acid",10.4426067233333,2024-09-22 01:00:00,2024-09-21,20,14,287.15,2280,0.38465,4.43182576307876e-10,0.0367948989803277,393.466087896974
86,28.9644138903333,7,18.199035789,2024-09-21 21:00:00,3.58333333333333,"5.7","High acid",-10.7653781013333,2024-09-22 02:00:00,2024-09-21,21,13.3,286.45,2280,0.38465,-4.57997425860998e-10,-0.0380248906854557,-171.699821379012
86,28.9644138903333,13,44.434474318,2024-09-21 22:00:00,3.58333333333333,"5.7","High acid",15.4700604276667,2024-09-22 03:00:00,2024-09-21,22,12.8,285.95,2280,0.38465,6.59302139676463e-10,0.0547380626490534,492.524907976599
86,28.9644138903333,19,43.691811917,2024-09-21 23:00:00,3.58333333333333,"5.7","High acid",14.7273980266667,2024-09-22 04:00:00,2024-09-21,23,12.7,285.85,2280,0.38465,6.27870970157897e-10,0.052128513517172,398.801492646824
89,29.2923144593333,7,17.466468921,2024-09-22,3.70833333333333,"5.7","High acid",-11.8258455383333,2024-09-22 05:00:00,2024-09-22,0,12.4,285.55,2280,0.38465,-5.04699196931132e-10,-0.0419022699882336,-178.893265839645
89,29.2923144593333,13,40.934120539,2024-09-22,3.70833333333333,"5.7","High acid",11.6418060796667,2024-09-22 05:00:00,2024-09-22,0,12.4,285.55,2280,0.38465,4.96844826882781e-10,0.0412501668417362,501.16384863077
89,29.2923144593333,19,39.502991095,2024-09-22 01:00:00,3.70833333333333,"5.7","High acid",10.2106766356667,2024-09-22 06:00:00,2024-09-22,1,11,284.15,2280,0.38465,4.37914613598534e-10,0.036357530351495,406.765236595004
91,36.3392448873333,7,18.418413881,2024-09-22 02:00:00,3.79166666666667,"5.7","High acid",-17.9208310063333,2024-09-22 07:00:00,2024-09-22,2,10.8,283.95,2280,0.38465,-7.69128399050436e-10,-0.0638563049606494,-185.238780336578
91,36.3392448873333,13,54.489965581,2024-09-22 03:00:00,3.79166666666667,"5.7","High acid",18.1507206936667,2024-09-22 08:00:00,2024-09-22,3,10.9,284.05,2280,0.38465,7.78720586866184e-10,0.0646526891159589,507.518019988232
91,36.3392448873333,19,78.826130228,2024-09-22 04:00:00,3.79166666666667,"5.7","High acid",42.4868853406667,2024-09-22 09:00:00,2024-09-22,4,10.8,283.95,2280,0.38465,1.82345729900348e-09,0.151391166301548,418.030158394187
94,69.8679891436667,7,89.046004297,2024-09-22 05:00:00,3.91666666666667,"5.7","High acid",19.1780151533333,2024-09-22 10:00:00,2024-09-22,5,9.7,282.85,2280,0.38465,8.26285345311962e-10,0.0686017172944049,-184.81169322654
94,69.8679891436667,13,116.72822054,2024-09-22 05:00:00,3.91666666666667,"5.7","High acid",46.8602313963333,2024-09-22 10:00:00,2024-09-22,5,9.7,282.85,2280,0.38465,2.01897444397356e-09,0.167623829728954,528.422906684274
94,69.8679891436667,19,111.85360464,2024-09-22 06:00:00,3.91666666666667,"5.7","High acid",41.9856154963333,2024-09-22 11:00:00,2024-09-22,6,9.4,282.55,2280,0.38465,1.8108721454392e-09,0.150346293423405,445.186529769433
96,82.3232452366667,7,90.11542217,2024-09-22 07:00:00,4,"5.7","High acid",7.79217693333334,2024-09-22 12:00:00,2024-09-22,7,9.8,282.95,2280,0.38465,3.35607519573251e-10,0.0278635610691465,-179.023776524726
96,82.3232452366667,13,141.17123169,2024-09-22 08:00:00,4,"5.7","High acid",58.8479864533333,2024-09-22 13:00:00,2024-09-22,8,11.9,285.05,2280,0.38465,2.51589862757427e-09,0.208880585102316,551.01317157415
