"valve","cycle_number","group","treatment","elapsed_time","start_time","end_time","methanol_avg_30s","H2S_avg_30s","X4.Methylphenol_avg_30s","acetic_acid_avg_30s","butanoic_acid_avg_30s","pentanoic_acid_avg_30s","propanoic_acid_avg_30s","acetladheyde_avg_30s","formic_acid_avg_30s","methanthiol_avg_30s","acetone_avg_30s","trimethylamine_avg_30s","dimethyl_sulfide_avg_30s","isopren_avg_30s","butanone_avg_30s","phenol_avg_30s","X4_ethyl_phenol_avg_30s","methyl_indole_avg_30s","butandion_avg_30s","methanol_corrected","H2S_corrected","X4.Methylphenol_corrected","acetic_acid_corrected","butanoic_acid_corrected","pentanoic_acid_corrected","propanoic_acid_corrected","acetladheyde_corrected","formic_acid_corrected","methanthiol_corrected","acetone_corrected","trimethylamine_corrected","dimethyl_sulfide_corrected","isopren_corrected","butanone_corrected","phenol_corrected","X4_ethyl_phenol_corrected","methyl_indole_corrected","butandion_corrected"
1,1,"Machine plot","Mp",0,2024-09-18 12:39:08,2024-09-18 12:39:35,30.8131391740097,4.62642557349194,21.2387132970116,128.559110641783,21.2632567796751,7.36503783535506,33.3803770386502,19.8297811331033,8.39512083696994,0.0883961644444269,35.9948670180783,3.86185121934201,1.64891730884951,0.729073053174944,9.0543136926751,7.93037947664584,3.06940059642355,0.116128881854717,2.11795421339767,10.6986406132463,2.5047839435687,18.0736238777712,73.5850896068026,8.18217648751698,1.33141784531742,15.6766017455944,4.72585410012848,2.34492634372254,0.013239256327496,14.0574554743357,1.16772444726856,0,0,6.66045758336914,6.8083309143291,2.45369744483021,0.0521497757996527,0
1,2,"Machine plot","Mp",3,2024-09-18 15:11:04,2024-09-18 15:11:30,61.8863834406333,5.03420411064773,6.29758813252117,194.912125059116,32.9061065766485,13.7985814927714,75.8435243218714,38.5267547447282,7.02852672107897,0.119771313112598,39.0879719934994,3.91309775887399,1.97681726814417,1.15542174879138,9.11434630836604,2.49587349283482,1.08202808588491,0.076869938059995,3.45465714212971,37.9722883802438,1.47778256729722,4.73235069713697,141.157616268897,20.6849175844495,8.18611285978249,50.8911203440051,16.0804338862217,1.08680861216968,0.0800586105236955,10.8689577071523,0.659778187890694,0,0.0841288398427189,6.15455601498645,1.59508418892202,0.696177723952322,0.0281311567413964,0.912399637091705
1,3,"Machine plot","Mp",5,2024-09-18 17:42:59,2024-09-18 17:43:25,34.1656593979259,3.52763685548419,3.47962289344206,127.761983786169,23.6953178388421,9.44970122707958,44.626298316847,26.0390516258981,6.19171164429884,0.0315065398098285,29.4444453172033,3.17858442197495,1.59486004333086,0.974355495257865,3.5119402597823,1.7237456964105,0.695481687136368,0.108848105655343,3.71753532038146,15.6128078362566,0.829885452021651,2.4082932652272,87.7351056715791,14.2662959343836,5.24060609317059,27.0539988560782,10.3909548983763,1.17509578046607,0,9.24392010631323,0.851466988892418,0.0725447931269176,0.167933131321226,1.2453058584725,0.915121203204236,0.428047387851541,0.0600914362639183,1.76638885432994
1,4,"Machine plot","Mp",8,2024-09-18 20:14:54,2024-09-18 20:15:20,25.6448935298216,1.78943339036161,2.20567363086555,68.0192607597724,13.7865664139755,5.59935972253693,18.8708239597333,14.4927983276023,4.5575174848353,0.0542554403130493,20.4305101091825,2.27869523701955,1.03483302221875,0.553023382665189,2.05407900974501,1.21714179201293,0.239311272271693,0.075741114947249,2.88964687840153,9.56463340718771,0,1.37684051090938,41.8084466286769,6.84971373189026,2.77243471720196,9.18287442096508,4.38144931765424,0.440761230304023,0.00528572823841626,2.89783536290089,0.39154876712912,0,0,0,0.642830738812893,0.0415574264561849,0.0374144491310786,1.49522556550006
1,5,"Machine plot","Mp",10,2024-09-18 22:46:49,2024-09-18 22:47:15,15.1010895803096,2.9322887650026,1.72299744323897,35.5612627247821,7.95158487250552,3.31357029275975,11.0679934474376,12.895310073957,4.18961274976797,0.113657399368691,19.3216841177819,1.76940940313837,0.919868082049677,0.795768608806886,2.63048694971741,0.972067879633708,0.401019701939589,0.0394496680804423,1.7005563334846,0,1.52615387225728,0.536189384264754,16.1588460650716,2.68783470606001,0.849357734753799,3.23810158228015,3.25723960709206,0.231762075993333,0.0581764599914294,0.612817900121644,0.2525437367546,0,0.371249136556159,0.230097220562407,0.146798784585967,0.174635958258163,0,0.548403132795607
1,6,"Machine plot","Mp",13,2024-09-19 01:18:44,2024-09-19 01:19:10,11.8804124835639,4.05734082292474,1.83593232673459,26.6135620755757,6.37073972448957,2.87675847160733,9.48084380821798,14.5362268553257,2.94701717677737,0.107694338023317,28.2316708870914,1.9434692958724,0.837591544552978,0.334478082656445,4.0039979551124,1.22016007640896,0.250084528990624,0.119833769393966,1.7875003357417,0,1.97210446687229,1.06387980531166,11.3709228979097,1.86900569432833,1.08662795128174,4.11449923086894,5.46563707421839,0,0.0398539285772312,13.9458435259577,0.31694846417067,0,0,2.37095751324649,0.666900746134242,0.09131411769603,0.0787849258130783,0.691244985040343
1,7,"Machine plot","Mp",15,2024-09-19 03:50:39,2024-09-19 03:51:05,8.13860183954009,3.75622567828294,1.30962452233849,23.1434238285016,5.54138264114208,2.34917496217478,8.91365232717149,11.0478522424847,3.24527459405387,0.0832688825357909,17.9061923763615,1.88871386103028,0.590170101401092,0.343958562868199,2.55977381251328,0.719532445284883,0.227861712804569,0,1.30322068417851,0,1.4863526798944,0.611573483864976,9.07638876533446,1.24175426759653,0.667514724673927,4.62253617700814,3.34153511280818,0,0.0308232611082591,9.86523716921115,0.460351029832121,0,0,1.35357119466095,0.221792792951612,0.0752756509138941,0,0.473480853474875
1,8,"Machine plot","Mp",18,2024-09-19 06:22:34,2024-09-19 06:23:00,8.88848421833446,1.21320066810139,0.963154982141449,20.643604596294,5.44023131271366,2.29681419658401,10.2285284978011,5.91570110790753,3.28180106423692,0.0866720460436688,17.4640580692318,1.61729687419291,0.873070654030427,0.27286975601078,2.13002420772163,0.667717674910699,0.145965892214931,0.041621570780533,1.31027630781965,0,0,0.29644471938796,6.31006185403301,1.28949845696839,0.699586533875942,5.00650951770835,0,0.271953818074655,0.0339313210048732,9.23584107461191,0.202406565733072,0.227802076150451,0,0.732130258250465,0.283010702353799,0,0,0.427269417850922
1,9,"Machine plot","Mp",20,2024-09-19 08:54:29,2024-09-19 08:54:55,10.013166901865,2.34342371150008,1.29464598691933,21.12291921564,5.32972489429955,2.24152299324228,9.20430054805612,6.77889990403063,3.4968421539326,0.0615079086886208,20.2259520379229,1.90884996111211,0.952561562696843,0.495327213110782,1.43984538640136,0.640805255597418,0.271061963341365,0,1.4316495464742,0,0.689987308071411,0.608573284680764,1.19651301060183,0,0.296952749144534,2.71260815222832,0,0,0.0151495204148195,9.31250551838887,0.180913389256816,0.0462736171532176,0.0243569482415014,0.0850710785299966,0.173915192703355,0.0788347318998084,0,0.209680422573125
1,10,"Machine plot","Mp",23,2024-09-19 11:26:24,2024-09-19 11:26:51,12.3757080071178,3.60415014081443,1.43600294021844,70.7641263402217,14.3398310285151,5.19191221260183,13.6778175081272,10.0004024166836,4.70202688506255,0.055737352330353,15.4917733834443,2.76451185597474,0.816020482003013,0.811100253549608,3.220450219197,0.835950159592262,0.584639980499129,0.117280454616351,2.94910004996518,0,1.35214025384796,0.586537956591806,35.6174736325265,4.77850528112926,1.46303744802694,0,0,0,0,0,0.201011182248982,0,0,0.950726201310591,0.131289674132171,0.273700383701033,0.0786052872163902,0.90802180254988
