"elapsed.time","valve","date.time","date.time.v","days","treatment","group","Methanol","Hydrogen sulfide","4-Methylphenol","Acetic acid","Butanoic acid","Pentanoic acid","Propanoic acid","Acetaldehyde","Formic acid","Methanethiol","Acetone","Trimethylamine","Dimethyl sulfide","Isoprene","Butanone","Butanedione","Phenol","4-ethyl phenol","Methyl indole"
8,6,2024-09-18 20:24:00,2024-09-18 19:24:00,0.333333333333333,"0-bp","No acid",0,0,1.182939135,36.2331114246667,6.27761851033333,3.04352949233333,6.58184272366667,0.823930636,0.576324358666667,0.0112939466666667,1.35838732433333,0.433429601,0.356777613333333,0,0.229781786666666,0,0.424344650333333,0.504953500666667,0
8,14,2024-09-18 21:28:00,2024-09-18 20:28:00,0.333333333333333,"0-bp","No acid",5.96887796,0,0.686778093,26.3269853846667,2.87232170133333,1.93915368333333,4.99049276866667,1.410518083,0.230903441666666,0,3.62889541433333,0.312037855,0.457740771333333,0.089208886,0.421173185666667,0.150530928666667,0.475613946333333,0.0189206636666667,0
10,2,2024-09-18 22:24:00,2024-09-18 21:24:00,0.416666666666667,"0-bp","No acid",7.819222208,2.50476975566667,0.688684395666667,25.5695379613333,2.799614517,1.78669410666667,4.85387019266667,2.05045694466667,1.95961080033333,0,12.4259229803333,0,0,0.281321635333333,1.41038633633333,0.366855322333333,0.290547865,0.0301127486666667,0.113192256
10,6,2024-09-18 22:56:00,2024-09-18 21:56:00,0.416666666666667,"0-bp","No acid",0,0.758550848666667,0.486605408666667,18.2930130713333,2.413704992,2.46300562666667,4.16185484466667,0,0,0,3.45069819733333,0.341275629,0.206310040666667,0,0.324814953333334,0,0.117686712,0.184496662666667,0
10,14,2024-09-19,2024-09-18 23:00:00,0.416666666666667,"0-bp","No acid",7.584757268,0,0.738279587666667,15.8453905913333,1.19176742,1.33245786266667,3.88750581766667,0.455564949666667,0.872653629333334,0,7.52233369033333,0.06007428,0,0,0.220766820333334,0.236270021333333,0.218104825,0.0416655676666667,0
13,2,2024-09-19 00:56:00,2024-09-18 23:56:00,0.541666666666667,"0-bp","No acid",6.983378923,4.06448427266667,0.307301123333333,16.2511799533333,2.095094317,0.842970556,2.64450973066667,4.561448833,1.049922663,0,9.113101104,0.0755657313333333,0.235269920666667,0.0840722876666667,1.30412194166667,0.203461877,0.700987358666667,0.0251264913333333,0
13,6,2024-09-19 01:28:00,2024-09-19 00:28:00,0.541666666666667,"0-bp","No acid",0,0,0.544413969333333,12.1796715633333,1.143158613,0.868979392,2.70682598966667,1.263810809,0,0,1.999799135,0,0.538196664666667,0,0.476117178666667,0,0.235565387666667,0,0
13,14,2024-09-19 02:32:00,2024-09-19 01:32:00,0.541666666666667,"0-bp","No acid",8.379308303,0.422029889666667,0.473295650333333,9.88775841333333,1.449102411,1.020262758,2.65470677966667,2.874818336,1.067814978,0,8.663175814,0.452326049333333,0.123536039666667,0,0.933407005666667,0.24288586,0.137871217666667,0.128612809333333,0
15,2,2024-09-19 03:28:00,2024-09-19 02:28:00,0.625,"0-bp","No acid",6.002594884,1.16201785833333,0.247875873333333,15.2704192496667,1.63237265733333,1.18530317866667,2.85971691133333,0.610826291333333,0.686705235,0,6.49369496733333,0.450610665666667,0.115715944333333,0.336377708,0.0533606716666667,0.574515309,0.294074316666667,0.0404112056666667,0
15,6,2024-09-19 04:00:00,2024-09-19 03:00:00,0.625,"0-bp","No acid",0,2.05581824633333,0.311486274333333,10.1510617096667,1.90346265733333,1.41696434266667,1.52664766233333,0,0,0,4.31407237733333,0.0159202606666666,0.142138619333333,0.193260608,0.559378421666667,0.0534181269999999,0.146363342666667,0.0903398386666667,0
15,14,2024-09-19 05:04:00,2024-09-19 04:04:00,0.625,"0-bp","No acid",5.138016494,2.90873752633333,0.397756216333333,11.2030155296667,1.49914568133333,1.29306379866667,3.38219708133333,0.315807464333333,0.238523004,0,5.62116683233333,0,0.193888099333333,0.063691482,0.268105523666667,0.192791645,0.211976260666667,0.357876137666667,0
18,2,2024-09-19 06:00:00,2024-09-19 05:00:00,0.75,"0-bp","No acid",4.30415683833333,0,0.54468741,13.2301869426667,1.47219133333333,1.618107203,2.694156371,1.56297705333333,0.860425093,0,2.48666155466667,0.171318134333333,0,0.211464613333333,0.64143724,0.199144779666667,0.168423474666667,0,0
18,6,2024-09-19 06:32:00,2024-09-19 05:32:00,0.75,"0-bp","No acid",0,1.41633122,0.357911335,9.85871982266667,1.79763315033333,1.23129432,2.14677766,0,0,0,0.711652766666667,0.229554093333333,0.160725232666667,0.326753309333333,0.336046457,0.0336273176666666,0.205495254666667,0,0.0826991353333333
18,14,2024-09-19 07:36:00,2024-09-19 06:36:00,0.75,"0-bp","No acid",6.72641288833333,0.325632481,0.125282721,11.3050103326667,0.877319598333333,0.957000518,2.856668944,0,0.938111026,0,2.00103419966667,0,0.165608056666667,0.193825155333333,1.007414392,0.255484427666667,0.319574712666667,0.0654707076666667,0.0761756033333333
20,2,2024-09-19 08:31:00,2024-09-19 07:31:00,0.833333333333333,"0-bp","No acid",7.35167525066667,0,0.333893683666667,13.5283757886667,1.38195657133333,0.99191664,3.97460921733333,2.16037528066667,0.375828275666667,0,1.802136362,0.299441417333333,0.743173942,0.221069420666667,0.210699840333333,0.191359092,0.276592281666667,0.280810689666667,0
20,6,2024-09-19 09:03:00,2024-09-19 08:03:00,0.833333333333333,"0-bp","No acid",0,1.623883381,0.284063090666667,7.97580505866667,1.60253995433333,1.058731384,1.77965607933333,0.238946137666667,0,0,1.387657852,0.428887794333333,0.667507473,0,0.582274519333333,0.277863416,0.103926962666667,0.120562053666667,0
20,14,2024-09-19 10:07:00,2024-09-19 09:07:00,0.833333333333333,"0-bp","No acid",9.43831131066667,2.66608735,0.326571398666667,20.6532848986667,2.66539970533333,1.333736454,5.01041293633333,2.34639718166667,1.24883403766667,0,2.217159402,0,0.48117113,0.402094255666667,0,0.663083301,0.421852529666667,0,0
23,2,2024-09-19 11:03:00,2024-09-19 10:03:00,0.958333333333333,"0-bp","No acid",3.956640506,3.85822483,0.573872152,35.593306799,5.85932515533333,2.24414244866667,5.78388444566667,4.69809781366667,1.92179952333333,0.111179329,5.87793821133333,0.337763969333333,0.947602236,0.200032843666667,1.24826694433333,1.004244921,0.419962505666667,0.04249555,0
23,6,2024-09-19 11:35:00,2024-09-19 10:35:00,0.958333333333333,"0-bp","No acid",0,1.765191288,0.782574026,33.814647129,7.04503846633333,2.94424941866667,6.24415375266667,0,1.02177614833333,0.106494598,1.19016468133333,1.21284020833333,0.318897643,0,0.642621633333333,0.272702163,0.469736837666667,0.037327012,0
23,14,2024-09-19 12:39:00,2024-09-19 11:39:00,0.958333333333333,"0-bp","No acid",10.365565946,0,0.746413377,38.668158179,7.02107980633333,3.44636470066667,9.82893927266667,8.01120551366667,2.13543986033333,0,9.99907159133333,1.39883442933333,1.20971438,0.338284559666667,1.31989371833333,1.308825021,0.698037561666667,0.194611008,0
25,2,2024-09-19 13:35:00,2024-09-19 12:35:00,1.04166666666667,"0-bp","No acid",8.21053694333333,0,0.653474023333333,54.3368255966667,8.634648791,3.72373112633333,10.2813259853333,6.59447248566667,1.24833003866667,0,7.92659216666667,0.516515026666667,0.379250469666667,0.416165961,0.513736010666667,0.450198895333333,0.310714986333333,0.0880676273333333,0
25,6,2024-09-19 14:07:00,2024-09-19 13:07:00,1.04166666666667,"0-bp","No acid",0,4.67705100633333,0.448945373333333,50.6078671466667,10.145856291,4.93278342833333,8.54677173533333,0,0,0,2.80051382666667,0.00711574766666656,0.508935141666667,0.255489327,1.41508866166667,0,0.462548651333333,0.0388451753333334,0
25,14,2024-09-19 15:11:00,2024-09-19 14:11:00,1.04166666666667,"0-bp","No acid",14.8628109033333,0,0.480115013333333,44.4922634966667,6.255404771,4.06633403833333,10.2087153253333,4.68764599566667,1.38392026566667,0.0132702583333333,7.14713119666667,0.773688743666666,0.561336173666667,0.863087358,1.14284557066667,0.103618171333333,0.462634432333333,0,0
28,2,2024-09-19 16:07:00,2024-09-19 15:07:00,1.16666666666667,"0-bp","No acid",8.42072997666667,3.58372017766667,0.606788452333333,67.03920628,9.15937711066667,4.482794905,12.8571350503333,7.50280347333333,1.401867605,0,8.18010731333333,0.166147484333333,0.485371009,0.636290431666667,1.30307282966667,1.251390818,0.211840376,0.097977639,0
28,6,2024-09-19 16:39:00,2024-09-19 15:39:00,1.16666666666667,"0-bp","No acid",0,0.720868703666667,0.252514286333333,43.24132092,8.91823837066667,3.97225893,8.52058755033333,0.446867520333333,0.536743593000001,0,0.802558483333332,0.555327209333333,0.206194325,0,0,0,0.0371340390000001,0.267474198,0
28,14,2024-09-19 17:43:00,2024-09-19 16:43:00,1.16666666666667,"0-bp","No acid",10.9815797066667,0,0.425918481333333,38.36770686,5.53399631066667,3.114389611,9.71235796033333,4.68355861333333,0.579228755,0,3.73127204333333,0,0.374847408,0.446943997666667,0.815769200666667,0.173580412,0,0.044960952,0.027574729
30,2,2024-09-19 18:39:00,2024-09-19 17:39:00,1.25,"0-bp","No acid",7.37067970333333,0.714372609,0.532201303666667,49.0995767566667,7.35101855,4.62973004633333,11.6588644496667,3.226558957,1.29567866966667,0,5.12809564,0,0.318151621,0.326255966333333,1.022609065,1.18284452666667,0.529532298333333,0,0
30,6,2024-09-19 19:11:00,2024-09-19 18:11:00,1.25,"0-bp","No acid",0,0,0.173276683666667,27.6160462166667,5.79586628,3.30286198633333,5.05661670766667,0,0,0,0,0.103778217,0.229917044,0,0.533544253,0.138541773666667,0.210635782333333,0.00505086600000001,0
30,14,2024-09-19 20:15:00,2024-09-19 19:15:00,1.25,"0-bp","No acid",3.74335279333333,0,0.186323307666667,21.5844578166667,3.097720978,1.79766145133333,5.17976549066667,1.0716435,0,0,1.71306546,0,0.116348642,0,0.308687888,0,0.138748637333333,0.065197381,0.00134223999999999
33,2,2024-09-19 21:11:00,2024-09-19 20:11:00,1.375,"0-bp","No acid",7.00113572,0,0.465192424,25.3923656846667,4.07534220533333,1.74548159933333,6.21127499266667,1.110903751,0.0443175866666667,0,4.29770776433333,0,0.139585607333333,0.073030639,0.421621709666667,0.186803535666667,0.337253961333333,0.0733703826666667,0
33,6,2024-09-19 21:43:00,2024-09-19 20:43:00,1.375,"0-bp","No acid",0,0,0.415554142,16.2114949646667,4.26647408633333,2.21022156833333,4.51097565766667,0,0,0,1.04584038433333,0.107725002,0.122994998333333,0.019238923,0.565140235666667,0,0.159639396333333,0.129656912666667,0
33,14,2024-09-19 22:47:00,2024-09-19 21:47:00,1.375,"0-bp","No acid",6.66207771,0,0.271804978,14.1716929646667,1.94442279633333,1.76520396533333,3.74467990866667,4.179635541,1.00120725566667,0.0203887286666667,10.2370587343333,0,0.112055604333333,0.035551453,0.891709297666667,1.55794761466667,0.203574283333333,0,0
35,2,2024-09-19 23:43:00,2024-09-19 22:43:00,1.45833333333333,"0-bp","No acid",5.982275998,0,0.242378934666667,22.4542735613333,2.788809178,1.45445876166667,5.08459041866667,1.10391389366667,0.913157269333333,0,4.95103390033333,0,0.285648561666667,0.0907244223333333,0.543293790333333,0.585969020333333,0.138709613,0,0
35,6,2024-09-20 00:15:00,2024-09-19 23:15:00,1.45833333333333,"0-bp","No acid",0,0,0.188179259666667,12.2321926413333,2.220088762,1.54003722866667,2.45597840266667,0,0,0,2.20124354033333,0.249765862,0,0,0.375478222333334,0.194291694333333,0.023346531,0.0933821196666667,0.119905818
35,14,2024-09-20 01:19:00,2024-09-20 00:19:00,1.45833333333333,"0-bp","No acid",6.262552088,0,0.473547059666667,13.4830930813333,1.053901619,1.41769613666667,3.52233204766667,0.184356938666666,0.512924619333333,0,7.65190188033333,0,0.00327752366666667,0.408290313333333,0.566456473333333,0.435648050333333,0.231090772,0.0990952876666666,0.122556901
38,2,2024-09-20 02:15:00,2024-09-20 01:15:00,1.58333333333333,"0-bp","No acid",6.018531963,1.65336275366667,0.302916468333333,16.7007758233333,2.662209689,1.718218522,3.71250321766667,2.850015119,1.788850487,0,4.148381474,0.0471672893333333,0.327964997666667,0,0.677819024666667,0.969744458,0.151978273666667,0,0
38,6,2024-09-20 02:47:00,2024-09-20 01:47:00,1.58333333333333,"0-bp","No acid",0,1.80385340966667,0.195316358333333,10.7648609433333,3.622626544,1.328449428,1.81299525366667,0.35771718,0,0,2.269995456,0.450721991333333,0.578502239666667,0.0426988826666667,0.234072524666667,0.52074709,0.134806616666667,0.0881959183333333,0
38,14,2024-09-20 03:51:00,2024-09-20 02:51:00,1.58333333333333,"0-bp","No acid",7.030503033,0,0.270416444333333,9.45765631333333,1.395692858,1.342328905,3.22188284966667,2.880739285,1.050049617,0,6.517895994,0.280652641333333,0.114653668666667,0,0.723387039666667,0.697503394,0.163604689666667,0.142667929333333,0.12616793
41,2,2024-09-20 04:47:00,2024-09-20 03:47:00,1.70833333333333,"0-bp","No acid",7.109918344,5.30405977233333,0.00259608033333336,15.0368816496667,2.83311278133333,1.58155210666667,3.09418653733333,2.70446455133333,0.288060687,0,10.7104657773333,0.0752209566666666,0,0.333315654,0.597424901666667,1.220435807,0.120336332666667,0.104194011666667,0
41,6,2024-09-20 05:19:00,2024-09-20 04:19:00,1.70833333333333,"0-bp","No acid",0,1.26312360033333,0.144887253333333,8.32091079966667,2.16824520833333,0.843941193666667,1.80576011633333,0.0157361123333333,0,0,5.13375654533333,0.178372732666667,0,0.024689562,0.666615055666667,0.945021903,0,0.0388591646666667,0
41,14,2024-09-20 06:23:00,2024-09-20 05:23:00,1.70833333333333,"0-bp","No acid",5.369133054,0,0.172422859333333,11.0365483896667,2.08892302333333,1.17705276866667,2.92993276933333,2.67968605633333,0,0.0184379033333333,8.62628633733333,0.155377937666667,0,0.128905366,0.414605037666667,0.78305021,0.178715800666667,0.0920677606666667,0
43,2,2024-09-20 07:19:00,2024-09-20 06:19:00,1.79166666666667,"0-bp","No acid",7.56537578833333,0,0,16.0888339526667,2.31944123533333,1.629804933,3.293034091,2.91798174133333,0.769649222,0.058572094,7.28369015466667,0.180072851333333,0.323592996666667,0.153002478333333,1.231102444,1.12397983966667,0.330564004666667,0.193456906666667,0
43,6,2024-09-20 07:51:00,2024-09-20 06:51:00,1.79166666666667,"0-bp","No acid",0,0,0.332345784,8.53838709266667,3.01646937933333,1.13029986,1.236884992,0,0,0,4.24660339466667,0.429717103333333,0.0835819676666666,0.219375208333333,0.662994293,0.657847713666667,0.0285402016666667,0,0
43,14,2024-09-20 08:55:00,2024-09-20 07:55:00,1.79166666666667,"0-bp","No acid",5.39579227833333,0.734631166,0.098693071,11.6552188326667,1.68739574433333,0.958842232,2.887102001,1.65887944533333,0.366754294,0,6.44690852466667,0,0.382364908666667,0,0.972193163,0.379756346666667,0.141686142666667,0,0
46,2,2024-09-20 09:51:00,2024-09-20 08:51:00,1.91666666666667,"0-bp","No acid",4.92575585066667,0,0.0495336986666666,13.4615194286667,1.74996536733333,0.841513352,3.00098000533333,1.66938870266667,0.924656503666667,0,4.046900642,0,0,0.208984293666667,0.653679439333333,0.471023914,0.0953461896666666,0.0640190716666666,0
46,6,2024-09-20 10:23:00,2024-09-20 09:23:00,1.91666666666667,"0-bp","No acid",0,0.678664066,0,8.53194369866667,2.64629472733333,1.205218264,1.83968595533333,0.218699532666666,0.431474439666667,0,3.787419422,0.226339716333333,0.304190226,0,0.390112700333333,0.600883157,0.0809507026666667,0.0694950686666667,0.0365951076666667
46,14,2024-09-20 11:27:00,2024-09-20 10:27:00,1.91666666666667,"0-bp","No acid",6.74345212066667,1.644846772,0,13.6300935686667,2.12865335033333,0.94134124,4.35675234433333,3.96065611466667,0.265803494666667,0.00889081433333334,7.368909762,0.0575106633333333,0.160766096,0.137113739666667,0.589879619333333,0.758873165,0.204219166666667,0.114844729666667,0.0315104156666667
48,2,2024-09-20 12:23:00,2024-09-20 11:23:00,2,"0-bp","No acid",0,1.028924913,0.138805675,17.720163169,1.82859072333333,1.68319013666667,3.33244721766667,1.02459179466667,0.491968692333333,0,5.82870552133333,0.324843310333333,0,0.0974792696666666,1.66034057333333,0.834734301,0.175814511666667,0.049124215,0.36167491
48,6,2024-09-20 12:55:00,2024-09-20 11:55:00,2,"0-bp","No acid",0,1.078200179,0.172295404,14.289145689,3.52670065633333,1.69794812966667,1.94110571866667,0.178379268666666,0,0.047581462,3.13482809133333,0.159222024333333,0.226276416,0,0.491663592333333,0.602968142,0.184256878666667,0,0.122376619
48,14,2024-09-20 13:59:00,2024-09-20 12:59:00,2,"0-bp","No acid",5.038950026,1.996146659,0.3319612,21.656562659,3.48859906033333,1.90877719166667,4.65244431466667,2.80284120366667,1.20349476533333,0.044499643,5.84741965133333,0.395705166333333,0.509110048,0.0131620646666667,1.63383395033333,0.908643335,0,0.095168436,0
51,2,2024-09-20 14:55:00,2024-09-20 13:55:00,2.125,"0-bp","No acid",7.34214652333333,0.924434645333333,0.300424798333333,33.2697797066667,2.844594641,1.85819492033333,5.07541249533333,4.62209538566667,0.352517714666666,0,5.99815301666667,0,0,0.641153909,0.954035279666667,1.36465174933333,0.183749306333333,0.0410143943333334,0
51,6,2024-09-20 15:27:00,2024-09-20 14:27:00,2.125,"0-bp","No acid",0,0,0.229410793333333,17.7989517966667,3.686346011,1.46549146233333,2.98452373833333,0,0.570344225666666,0.0184357353333333,1.53218566666667,0.660864153666667,0,0.226799347,0.895656840666667,0.487404282333333,0,0,0
51,14,2024-09-20 16:31:00,2024-09-20 15:31:00,2.125,"0-bp","No acid",12.2248358233333,1.87340946633333,0,23.5454002966667,2.670941972,2.01065160433333,4.26033343533333,3.91357372566667,1.11802264266667,0,6.92007125666667,0,0.0916835416666666,0.461549585,1.24245425566667,1.14961588433333,0.247187256333333,0,0
53,2,2024-09-20 17:27:00,2024-09-20 16:27:00,2.20833333333333,"0-bp","No acid",6.75355650666667,1.13439982466667,0.254128928333333,32.89809915,3.78642431066667,1.991142409,6.94646251033333,3.84973453333333,1.072366763,0,6.04291993333333,0,0.0162432350000001,0.321385906666667,0.770189483666667,1.184605048,0.104435186,0.003241876,0.029562412
53,6,2024-09-20 17:59:00,2024-09-20 16:59:00,2.20833333333333,"0-bp","No acid",0,0.336312671666667,0,14.24439963,2.44004809466667,1.634643438,2.00990271733333,1.41182093333333,0,0.00696899266666666,1.56275472333333,0,0.159873535,0.0835340656666667,0.666065421666667,0.474307393,0,0,0.033404972
53,14,2024-09-20 19:03:00,2024-09-20 18:03:00,2.20833333333333,"0-bp","No acid",4.57228152666666,0.173130379666667,0,15.16168047,0.202692286666667,0.55778526,2.49377135033333,4.13943526333333,0.652480096000001,0,2.14314516333333,0,0,0.0279824196666666,1.29749168866667,1.018946784,0.010488126,0.190182726,0.030412587
56,2,2024-09-20 19:59:00,2024-09-20 18:59:00,2.33333333333333,"0-bp","No acid",3.79719520333333,2.862384827,0,15.6307760466667,1.240866986,1.14719699133333,2.92538535866667,1.857867107,0.852911978666667,0,3.22910681,0,0.10057973,0.319073927333333,0.858567418,0.908753072666667,0.182149457333333,0.012434844,0
56,6,2024-09-20 20:30:00,2024-09-20 19:30:00,2.33333333333333,"0-bp","No acid",0,0.11459662,0,2.47913931666667,0.854249138999999,0.386888650333333,0.720852468666666,0.468661646999999,0,0.0359464033333333,0,0,0,0,0.60523039,1.16507588366667,0,0.071052572,0
56,14,2024-09-20 21:34:00,2024-09-20 20:34:00,2.33333333333333,"0-bp","No acid",3.97312795333333,0,0.305456208666667,3.85536780666667,0.394921485999999,0.684314953333333,0.904240508666667,1.224641536,0,0,1.74856625,0,0.151740136,0,0.0213848860000001,1.15717457366667,0.0207115103333333,0.074519813,0
58,2,2024-09-20 22:30:00,2024-09-20 21:30:00,2.41666666666667,"0-bp","No acid",6.03489613,0,0.403049461,11.7560537646667,1.34180546333333,0.625514259333333,3.13177574566667,1.924661494,0.537798704666666,0,7.11675131433333,0,0.535926784333333,0.195670652,0.228060003666667,0.574451892666667,0.277938867333333,0,0
58,6,2024-09-20 23:02:00,2024-09-20 22:02:00,2.41666666666667,"0-bp","No acid",0,0,0.159995795,1.92314843466667,1.04848311733333,0.515711927333333,1.63318972566667,0.927658212000001,0,0,1.82823393433333,0,0.239645642333333,0,0.170094529666666,0.736110500666667,0,0,0
58,14,2024-09-21 00:06:00,2024-09-20 23:06:00,2.41666666666667,"0-bp","No acid",6.46604874,0,0.247074478,6.89499949466667,1.05765995333333,0.392591363333333,1.76590372666667,1.399743156,0,0.0203577346666667,2.39003397433333,0,0,0.277754977,0.732570804666667,0.779373829666667,0.174886951333333,0,0
61,2,2024-09-21 01:02:00,2024-09-21 00:02:00,2.54166666666667,"0-bp","No acid",4.696309588,0,0.0442284996666666,10.0937812913333,0.492649738,0.803427133666667,2.59402073566667,1.80614479766667,0,0,6.72720401033333,0,0.0933375096666667,0.0371223413333334,0.168534800333333,0.374156772333333,0.097253255,0,0
61,6,2024-09-21 01:34:00,2024-09-21 00:34:00,2.54166666666667,"0-bp","No acid",0,0,0.0927398436666667,2.41003762133333,0.217895824,0.332143729666667,0.602104803666667,0.937198295666667,0,0,4.07391287033333,0,0,0,0.530682061333333,0.784758373333333,0,0,0
61,14,2024-09-21 02:38:00,2024-09-21 01:38:00,2.54166666666667,"0-bp","No acid",6.954975438,0,0,5.68865268133333,0,0.248138641666667,1.95119550266667,1.41348946866667,0.427704802333333,0,5.93084688033333,0.081311941,0.124513802666667,0,0.478503347333334,1.10420443833333,0.237653739,0.0485814116666667,0.123901359
63,2,2024-09-21 03:34:00,2024-09-21 02:34:00,2.625,"0-bp","No acid",3.740285083,0,0.188752872333333,7.86655517333333,1.280168317,0.451237497,2.19581648366667,0.0282241870000002,0,0,6.014185124,0.271982506333333,0.0902852586666667,0,0.321683660666667,0.974064261,0,0.130289718333333,0.114682547
63,6,2024-09-21 04:06:00,2024-09-21 03:06:00,2.625,"0-bp","No acid",0,0,0.0530377743333333,2.95569100333333,0.739849165,0.379905216,0.768785173666667,2.322905819,0,0,2.875627794,0.00896012233333332,0.324878870666667,0,0.191780318666667,1.440662498,0,0,0.119256707
63,14,2024-09-21 05:10:00,2024-09-21 04:10:00,2.625,"0-bp","No acid",5.854436323,0,0.164883354333333,4.33350864333333,0.688296715,0.249985541,2.04708768966667,4.168078957,0,0,3.924817374,0,0.0346211526666667,0.145080850666667,0.385152954666667,2.862484797,0.0137965866666667,0.0320101003333333,0
66,2,2024-09-21 06:06:00,2024-09-21 05:06:00,2.75,"0-bp","No acid",5.212034624,4.48274410733333,0.107991058333333,9.81103080966667,1.44724564533333,0.829856198666667,1.62229772633333,1.83577515333333,0.345149001,0.0229714633333333,6.89169835733333,0,0,0.082370339,0.605270866666667,1.320754461,0,0.0497605236666667,0
66,6,2024-09-21 06:38:00,2024-09-21 05:38:00,2.75,"0-bp","No acid",0,2.33867781733333,0.150977629333333,2.00593122766667,0.339233089333333,0.296763171666667,0.388786889333333,1.56000471533333,0,0.0218830483333333,6.00946226733333,0,0,0.148759118,0.201924625666667,1.919727983,0,0,0.12721772
66,14,2024-09-21 07:42:00,2024-09-21 06:42:00,2.75,"0-bp","No acid",3.667199364,0.343994153333333,0,5.98940176966667,0.109956906333333,0.882234660666667,1.54564629833333,2.37597157533333,0.0993620649999998,0,7.52878600733333,0,0,0.254248887,0.688359552666667,2.222640976,0,0.101417186666667,0
68,2,2024-09-21 08:38:00,2024-09-21 07:38:00,2.83333333333333,"0-bp","No acid",4.01256180833333,1.665001779,0.0978976659999999,8.60811636266667,1.26443705033333,0.656246768,2.025117463,1.59152962833333,0.223661068,0.055886938,5.36167860466667,0,0.000999528666666638,0.389760406333333,0.808027388,0.642637043666667,0.199240883666667,0,0
68,6,2024-09-21 09:10:00,2024-09-21 08:10:00,2.83333333333333,"0-bp","No acid",0,0,0.081199916,2.82066129266667,0.568269898333333,0.423004081,0.330356573,0,0.109636051,0.020351789,1.88318945866667,0.235757319333333,0.0472294066666667,0.0779638893333334,0.83311373,1.33500643366667,0.148288483666667,0.0256484916666667,0
68,14,2024-09-21 10:14:00,2024-09-21 09:14:00,2.83333333333333,"0-bp","No acid",7.43951645833333,0.671326906,0.084469497,6.85190635266667,1.00172619933333,0.841335012,1.823877569,3.23197319433333,0.331423595,0.017250604,5.17895585466667,0.234634665333333,0.322690451666667,0.372621067333333,0.454455485,1.42680820666667,0.300054907666667,0.0692065676666667,0.0779092553333333
