"elapsed.time","valve","treatment","group","Methanol","Hydrogen sulfide","4-Methylphenol","Acetic acid","Butanoic acid","Pentanoic acid","Propanoic acid","Acetaldehyde","Formic acid","Methanethiol","Acetone","Trimethylamine","Dimethyl sulfide","Isoprene","Butanone","Butanedione","Phenol","4-ethyl phenol","Methyl indole"
18,6,"0-bp","No acid",0,495.440630099479,49.4441370464225,554.864576924898,122.112472016342,85.4508012963978,128.801501904202,3.7722934872536,5.49709077058802,0.577499199912631,39.8518090011071,3.07096534555525,6.43452080048014,1.00744753843136,16.7609999178815,0.218012974497456,17.7327570204335,6.33823970936008,0.391651429291245
18,14,"0-bp","No acid",71.6665961074534,10.1905291899179,28.0689173955241,461.667667225369,76.9476158811267,64.0950556294027,124.783558157558,40.1678633702492,8.90654729510707,0,92.0823498521227,1.88907478608854,6.33280512932883,2.7588544823629,11.4064302539333,3.31201224630034,8.99032979416085,3.65148255534928,0.213357154453574
20,2,"0-bp","No acid",66.1806788652353,17.8590349668989,29.8828399953988,644.577910422652,119.505014347334,83.3467118208096,153.27620614385,38.0577871695848,13.5664978856855,0,105.07444365912,4.16906920540873,5.86463433365141,4.7000362078219,14.5578157413505,7.12359968681247,14.7517836007173,3.68783373453522,0.848386471515328
20,6,"0-bp","No acid",0,497.021705877882,50.5051401460863,571.237225076966,126.744632842704,89.0261132704313,133.247931125619,3.93446889390587,5.49709077058802,0.577499199912631,41.7173195939831,3.66644969984406,7.22146703507182,1.34690830962112,17.7881368039112,0.59061103380656,18.1397315083034,6.51209422640429,0.545744234549509
20,14,"0-bp","No acid",79.5934609436946,11.7483088469922,28.8167207007183,491.041669938263,81.7801486245474,67.6751273779223,133.702836090013,41.7592632308194,10.4470608415081,0,95.8307952125775,1.88907478608854,6.9471769367934,3.38000019011456,12.5323202271931,4.4100087303161,9.96704757996551,3.74566027048334,0.355595257422624
23,2,"0-bp","No acid",74.5056000904886,20.8698698393255,32.1365024316307,712.305613098656,134.317256268676,90.934575584228,169.876693919026,45.0317243454635,15.9941849762799,0.122538815250841,115.31361762024,5.03405832844325,8.27412951131462,5.35871983943892,17.0059884392473,9.26670815024567,16.1287461122203,4.38699904750575,0.848386471515328
23,6,"0-bp","No acid",0,499.667700410263,53.1513783218957,628.815311005371,144.423152303033,98.4066760165613,146.885524432477,4.17773200388427,6.57563136124831,0.69479178442698,45.1548314777359,5.8930680137669,8.62744424780731,1.34690830962112,19.8439768099966,1.57775098696449,19.272672997834,6.85341673907794,0.545744234549509
23,14,"0-bp","No acid",94.1337361160993,13.8310445552539,31.4725242743193,572.616679918372,101.537645020149,78.8494241675283,158.872736381056,52.2563961654841,14.0145403019987,0,112.062440360049,3.77903533188754,9.34901629946666,4.53563895834425,14.7379913899368,7.93581858810109,12.1748609132266,4.1642441697741,0.355595257422624
25,2,"0-bp","No acid",80.4293986443048,22.8770930876099,34.1556021700487,794.421479609071,153.95646692962,100.199460600268,187.964816564062,52.6372881655799,18.2176786218134,0.204231358751402,127.506715967969,5.80178833338913,9.53008296594264,5.99629575954943,18.9707753345962,10.9988144537262,17.0868663104015,4.57365782413844,0.848386471515328
25,6,"0-bp","No acid",0,502.993930211453,55.1798966913604,705.883939469761,167.711207980814,110.63192555826,163.54447002132,4.17773200388427,7.2946584216885,0.77298684076988,48.674338173505,6.99534988098108,9.4082079467361,1.61038505004486,22.1287535759665,1.90330609686804,20.4938378227974,6.96246079835015,0.545744234549509
25,14,"0-bp","No acid",106.365072648721,13.8310445552539,33.4837567079493,648.228144048322,119.463117793324,90.46444029243,181.352788863824,60.7882534774118,16.471475572731,0.00959486747239746,127.159922425338,5.72741810195575,11.017341312232,5.77152029526184,17.4661567108457,9.61517148254987,13.6901152915501,4.44330010263461,0.355595257422624
28,2,"0-bp","No acid",92.4545499134766,25.6090683280553,37.2311188383693,958.795397197757,189.730413783934,119.100264027362,226.615662830662,66.7197173460532,20.9694857402998,0.204231358751402,148.612383436286,6.71540295793249,10.7398310438772,7.61143101482074,21.9593666899169,13.9880194915597,18.1032424442648,4.96855440313182,0.848386471515328
28,6,"0-bp","No acid",0,507.152522060982,56.8902732309382,832.734301657947,205.940226398613,131.106324240035,191.978335348057,4.61833183040642,7.84471976126214,0.77298684076988,53.4062878684278,7.73566577989531,10.4104346711683,2.00560016068046,24.4786243275282,1.90330609686804,21.469476304027,7.60580829509508,0.545744234549509
28,14,"0-bp","No acid",124.924413248913,13.8310445552539,35.6772632115186,759.668700647752,142.987486145306,106.896071885473,214.38703891583,70.0765343918149,18.5013135916362,0.0239871686809936,141.338524237709,6.76003171125906,12.3198090367417,7.77382899189655,20.675478377801,10.098532653335,14.589407985638,4.53713353149375,0.430297265354881
30,2,"0-bp","No acid",99.9712086169967,27.7887451334375,39.0603576124124,1062.45949546622,211.590847429989,132.916624156971,253.589700043937,73.7933290913641,22.8136536990348,0.204231358751402,160.10501988479,6.86216579706611,11.4811780848184,8.58675912040395,24.485811573884,16.8110066684826,19.048211609681,5.10633180687228,0.848386471515328
30,6,"0-bp","No acid",0,507.516371061514,57.571842332259,895.741972091994,225.353927475709,142.103045477561,206.872242210768,4.91206504808785,8.21142732097789,0.77298684076988,54.0980575901141,8.31332467883913,10.8108029605068,2.00560016068046,25.0539999512408,2.06289764545269,21.784401090099,7.98636707218874,0.545744234549509
30,14,"0-bp","No acid",131.894168353375,13.8310445552539,36.6548330538656,812.828081401248,154.344168405347,114.302579179196,230.676136439452,73.8424537806552,18.8955614138383,0.0239871686809936,146.007678917131,6.76003171125906,12.7700750749,8.22388967872839,21.8896323131267,10.2989643317312,14.7653003794755,4.6900303037472,0.482512867040415
33,2,"0-bp","No acid",110.151251855014,28.3262851010656,41.4441723965662,1161.37752802288,234.104050647216,147.314761121313,282.860315883549,78.0415208318094,24.1783884220718,0.204231358751402,172.20599108457,6.86216579706611,12.1092871361315,9.18820349192234,26.820614681625,19.1769731907155,20.6979525863972,5.25877916522817,0.848386471515328
33,6,"0-bp","No acid",0,507.516371061514,58.9805135578845,953.981151533704,245.194048836295,154.561058929179,222.554713227028,4.91206504808785,8.21142732097789,0.77298684076988,55.4419707876911,8.58993849919713,11.2953717382254,2.03459051224815,26.8312366172965,2.30228496832967,22.4896997192954,8.26683180604699,0.545744234549509
33,14,"0-bp","No acid",139.293382593443,13.8310445552539,37.753626787109,860.396202626649,164.296487598239,122.368597893147,245.323604983539,79.008995273343,19.9209080911323,0.0457742538026046,161.432009801902,6.76003171125906,13.0842587678503,8.27775420881686,23.8384534791014,13.0057012706836,15.4190308127257,4.82554203326824,0.486134261636459
35,2,"0-bp","No acid",116.31972139028,28.3262851010656,42.5763536488984,1203.98597632553,243.16526041482,152.159533001199,295.264811422204,79.4966592905203,24.8368176455986,0.204231358751402,180.17871028226,6.86216579706611,12.5017935270144,9.35378451942947,27.8681411484971,20.0758059833458,21.3038591354273,5.36041073746543,0.848386471515328
35,6,"0-bp","No acid",0,507.516371061514,59.9474351420186,979.324816018538,253.759786986974,160.241970852658,230.203971200034,4.91206504808785,8.21142732097789,0.77298684076988,58.2490384184824,8.90456519697923,11.407957933195,2.05391741329327,27.851052339932,2.52910945760241,22.7224659883642,8.57815806089688,0.764691778255209
35,14,"0-bp","No acid",145.481752528117,13.8310445552539,38.9605018372628,885.213061969135,168.280624574631,127.22268591287,253.367331508516,81.8774057613196,20.9600235047385,0.060298977217012,176.941758433789,6.76003171125906,13.1904560247269,8.73237663037527,25.4289537149735,15.3224998666616,15.9785335992754,4.9659568559525,0.711556448274317
38,2,"0-bp","No acid",124.988529021019,29.6003181532959,43.9061165703459,1256.95185165594,254.113466522239,159.466554966867,309.942945816919,83.4529977194444,27.6452554421663,0.204231358751402,192.085436119834,6.92533776267449,13.3604356191485,9.49233355205142,29.8816308522325,22.817882837046,21.8680823756206,5.36041073746543,0.848386471515328
38,6,"0-bp","No acid",0,508.909769313541,60.8833529675526,1010.48273998317,265.528682572376,166.850539852693,237.334488607673,5.27191634794482,8.21142732097789,0.77298684076988,64.1101889826872,9.84075441996159,12.2233792254496,2.11996809272977,28.8552993131639,3.79305547715016,23.0311363234206,8.96370340489434,1.09311309381376
38,14,"0-bp","No acid",155.139264829617,13.8310445552539,40.7820481291169,916.423017798977,173.230955193152,133.611337651987,264.690268076671,84.9638146101948,22.5928102250424,0.060298977217012,195.589727638679,7.13736211816751,13.3568852101788,9.3604457326244,27.5672945696335,17.3299357169673,16.748257175711,5.48193597744037,1.40022302243814
41,2,"0-bp","No acid",134.540971295697,34.9772438458019,44.65461164837,1300.21929483293,265.231460583469,167.116624546598,321.388424072885,89.0374259643009,29.8127117062386,0.204231358751402,211.692895976106,7.08964240977923,13.8215864805052,10.0086598113993,31.99791947309,26.7016909485454,22.4001714822075,5.58342062653673,0.848386471515328
41,6,"0-bp","No acid",0,511.280241872044,61.7193505136984,1036.5341345214,277.256169760042,171.892697101417,243.427927626646,5.64761980784244,8.21142732097789,0.77298684076988,73.8863244915042,10.6857090476664,13.0388005177042,2.2242644082155,30.3525149966541,6.39540664953682,23.2947377168833,9.23537963506384,1.09311309381376
41,14,"0-bp","No acid",164.178676583494,13.8310445552539,41.8712797874881,944.424233273645,180.295548627158,139.464829452489,275.057990170825,90.5661912757624,23.6922705022311,0.0804499289916998,215.599126497349,7.7236674061201,13.5187202959615,9.56019792868507,29.4599113850952,19.960329375945,17.4186919106321,5.98441754708466,1.75075631664518
43,2,"0-bp","No acid",141.678589828365,37.7125056059857,44.6588680416703,1328.59100100319,272.199571538507,172.094380963117,328.570015632282,92.8168019329929,30.5519744287821,0.246967205191515,227.55095199061,7.31874948554858,14.1266241216463,10.51116115166,34.0274269636751,29.4802809863875,22.9895461210855,6.00861939135152,0.848386471515328
43,6,"0-bp","No acid",0,511.931624743029,62.5040947991682,1051.92060621093,284.27943918098,174.957528572581,246.851754574966,5.65818791453621,8.21142732097789,0.77298684076988,82.1630485259365,11.232374898639,13.1177836492577,2.47726761685574,31.8296271350266,8.29681070129669,23.3321520738208,9.29082733858728,1.09311309381376
43,14,"0-bp","No acid",169.421656604837,14.2114862639653,42.3165684753852,965.137796484705,185.40907320384,142.779527639288,281.607409876726,93.4852285792942,23.9493585940847,0.0938838968414917,228.900161359689,7.86298399348285,13.8800467725419,9.69336605939218,31.0020304007605,21.3395463773344,17.8378156026684,6.11583400187321,1.75075631664518
46,2,"0-bp","No acid",150.803074529464,37.7125056059857,44.7810293415419,1369.04819538043,280.466224067642,177.847392599142,339.199549015138,97.4478798022526,32.3301387863677,0.311070974851686,242.550505445321,7.56127741770624,14.5841805833581,11.0732255011414,37.1682871409271,32.3193359204561,23.8251981770684,6.56081461190793,0.848386471515328
46,6,"0-bp","No acid",0,512.458071679501,63.3248872378205,1075.3213264481,295.798385903176,180.401886957788,252.053367178202,5.87911901749138,8.66447384260899,0.77298684076988,92.8136796464193,12.1177187242389,13.6668325301147,2.81852679376685,33.587319479468,10.5406209570676,23.547231775386,9.43998767532834,1.19507109909784
46,14,"0-bp","No acid",178.291658972252,16.0558382484681,42.5603101755181,999.765327273051,193.162944470895,147.205357497831,293.841762263297,99.1574506044383,24.6135943552816,0.103607558940705,247.196967319447,7.94038692306404,14.6491984141979,9.90598689957984,33.6074641407657,23.3663562937159,18.5167382241106,6.36189840068467,1.8383939780837
48,2,"0-bp","No acid",153.203371660769,38.2432998822254,45.0901282048843,1397.4852603232,285.309411965575,181.761896804988,346.325003970235,99.2605011767708,33.3209286252002,0.311070974851686,251.25940497694,7.8525418153606,14.5841805833581,11.3903540398956,39.7363008790308,33.8675270318976,24.1796089191143,6.72253858880145,1.51851712382652
48,6,"0-bp","No acid",0,513.364861043561,63.6072746319884,1096.12163239603,304.148292544077,184.90225391927,256.305572797655,6.14616099351844,8.96650485702972,0.807630717009402,98.9182564745245,12.4638239116465,14.1667354624735,2.81852679376685,34.5658848608808,11.9679697721848,23.8936538170215,9.53942789982238,1.48963035708749
48,14,"0-bp","No acid",184.017108116392,17.9329221415509,43.1038147777056,1031.88615796724,200.749935864509,151.616647954535,303.960109801529,103.699865210947,25.6382392811089,0.142456036138537,258.835736845242,8.34616999676439,15.2790465740105,10.0613076792724,36.0708385801007,25.3404688634665,18.7836119435799,6.66154621099054,1.89681908570938
51,2,"0-bp","No acid",158.54194811739,39.7528287018201,46.1686495044263,1467.03701926111,294.76888585649,189.979366346269,360.473558873315,104.937809619015,34.2044308969357,0.311070974851686,266.865967741229,8.28943841184216,14.5841805833581,12.5321668199375,44.0808543290907,37.7688888316204,24.8829269804916,6.91528746188899,2.5237131022933
51,6,"0-bp","No acid",0,514.198598153179,64.5936708617518,1139.88903936503,318.747944830938,192.241234953316,264.591967246914,6.32579285460386,9.56222709485357,0.879688822932929,105.076967169687,13.5641621761725,14.486015677485,3.16899396496492,36.8689431446744,13.9023064467114,24.2543287133157,9.53942789982238,1.8295112387879
51,14,"0-bp","No acid",196.545838378202,20.9159403980078,43.9190716809869,1093.41339463167,213.194918372044,160.689280740439,318.927457911793,110.439903209449,28.0607143667588,0.191005089836071,275.639824992082,8.87744167773372,16.1253485161705,10.7926540235714,40.8385318842807,28.9829221933176,19.2649436653926,6.86495352763787,1.89681908570938
53,2,"0-bp","No acid",165.364478285173,40.8101295164444,47.074340992555,1527.05478852887,303.691445548567,195.916506826908,373.920968633391,110.605358058051,35.1942820159434,0.311070974851686,277.427553589517,8.28943841184216,14.5993804642968,13.5227214129991,45.9849969269001,40.7759536063654,25.2577853536226,6.97826740563578,2.57816375546074
53,6,"0-bp","No acid",0,514.370348412143,64.9688809540929,1168.90519191147,326.982320739312,197.012197536442,270.172359754392,7.26474410386613,9.9593752534028,0.898110284817404,107.785912290561,14.1550576285672,14.6349976535933,3.48806759334072,38.590681079534,15.0343018922101,24.2543287133157,9.53942789982238,1.89078348964397
53,14,"0-bp","No acid",204.639768608947,21.964528616851,43.9190716809869,1128.32544941374,217.05359856799,164.635906014579,326.44364846607,115.789469838009,29.2850256096966,0.191005089836071,283.557617449493,8.87744167773372,16.2111429356548,11.2950843673381,43.6238597853287,31.5242271059249,19.5993059859757,7.13202233757344,1.95225668330081
56,2,"0-bp","No acid",172.967730695936,43.8491277015827,47.6958439203481,1592.63616835755,313.784443914304,203.12361162611,390.383758847335,116.29306300935,37.1846305080902,0.311070974851686,289.539353888051,8.28943841184216,14.7610862650751,14.5013939270908,48.6555260630114,44.4478306272014,25.8101230592341,7.01120783918205,2.65983973521191
56,6,"0-bp","No acid",0,514.714498331168,64.9688809540929,1191.48035178119,333.570240571302,201.649867278226,274.711834672283,9.13399606655766,9.9593752534028,0.943983212543294,109.830266256811,14.1550576285672,14.8584706177558,3.61621086470636,40.6699031752873,17.8886575190807,24.2543287133157,9.6878665052378,1.98269186592806
56,14,"0-bp","No acid",210.746392095413,22.0963291068476,44.6523174061564,1153.84931046146,218.239268127103,167.462750867975,332.066358462867,121.097508703673,29.9573811537781,0.191005089836071,288.598435340011,8.87744167773372,16.420202911323,11.3377438680402,45.7819840573743,35.3118194147688,19.6591037510393,7.68830770171042,2.03541307968794
58,2,"0-bp","No acid",177.642344881342,45.2933839472071,48.3424022591275,1617.03899700644,317.19908386392,205.809713553246,397.041259557003,118.778528350182,38.1344498363449,0.311070974851686,298.453968976342,8.28943841184216,15.3471192609815,15.0215034122678,49.8341715522356,46.1663397495092,26.3977746535591,7.02856809790131,2.65983973521191
58,6,"0-bp","No acid",0,514.772181351553,65.2255408071298,1195.39769332966,336.083206709466,203.016131184485,277.297296446956,10.0507686153333,9.9593752534028,0.969538563518908,111.405582834718,14.1550576285672,15.0791129058863,3.61621086470636,41.5093140982382,20.0882301355593,24.2543287133157,9.78682557551475,1.98269186592806
58,14,"0-bp","No acid",215.726328695484,22.0963291068476,45.5402303357642,1163.46250526209,220.168172598844,169.096156966122,335.012157782563,122.82638761781,29.9573811537781,0.205612770692585,292.175104131648,8.87744167773372,16.5595762284351,11.6203295858435,46.605211928396,37.5586147672992,19.910411006146,7.79209580119951,2.03541307968794
61,2,"0-bp","No acid",185.343189875372,45.2933839472071,49.4201804311556,1646.43485290298,320.851094471749,209.083530149094,406.542115210581,122.48110333042,38.6854036873411,0.311070974851686,316.470994077145,8.28943841184216,16.2180029109041,15.3751337125927,50.483346294781,47.8242540186847,27.1192544305817,7.02856809790131,2.65983973521191
61,6,"0-bp","No acid",0,514.772181351553,65.837574174785,1201.24540028136,338.60222108163,204.956356209573,280.999853193492,11.9049349176841,9.9593752534028,0.969538563518908,119.125800424441,14.1550576285672,15.4100763380821,3.61621086470636,42.6645389972581,22.7552177207152,24.2543287133157,9.78682557551475,1.98269186592806
61,14,"0-bp","No acid",225.421274555571,22.0963291068476,46.1388540050063,1180.48550484547,222.280193800915,170.569039595954,341.2199826574,125.634487833783,30.4036495490821,0.227524291977356,303.09280282162,8.98638215675383,16.7347158897811,12.0442081625485,48.5982740916532,40.8770404567512,20.7115222441867,7.89571345985007,2.37844824960576
63,2,"0-bp","No acid",189.422804993025,45.2933839472071,49.8011771550445,1662.71095666461,323.239185853062,211.016104181332,411.897073807548,123.703737366874,38.6854036873411,0.311070974851686,327.639193161482,8.53287993620214,16.3900033783434,15.4131772241978,51.0248782123832,49.415817511854,27.2452412458079,7.21421705958661,2.87195828212555
63,6,"0-bp","No acid",0,514.772181351553,66.0757728430185,1206.11823183713,339.893684158071,206.055931603226,282.53557500564,14.0893327228709,9.9593752534028,0.969538563518908,125.226216659635,14.1630775040683,15.7153625644563,3.61621086470636,43.4625017068127,25.3839645050047,24.2543287133157,9.78682557551475,2.20327084730128
63,14,"0-bp","No acid",231.634964016305,22.0963291068476,46.4092825314108,1189.59593995891,223.210610720122,171.339264285609,345.704625872444,129.380643383441,30.7011618126182,0.227524291977356,311.755322562112,9.05900914276724,16.8840658661754,12.1940866841663,49.5540266311217,45.5710178363601,21.0386965776639,8.01048274526594,2.6071383628843
66,2,"0-bp","No acid",195.954969438538,48.7706962442962,50.531061942318,1686.88188752495,328.772103089018,213.996038544484,418.33321375801,125.586637007124,39.0478088264921,0.336238391112114,344.702275702008,8.89804222274211,16.517263944069,15.5411322534332,52.5683964463421,53.496272153823,27.2452412458079,7.59949371288815,3.19013610249602
66,6,"0-bp","No acid",0,516.587593260369,66.5786338413861,1212.89999459862,342.081238770312,207.629022898303,284.486608537871,18.0031268531112,9.9593752534028,0.993530363158688,136.985964020896,14.17510731732,16.1732919040175,3.84745734828331,44.1179302222657,31.3614254718465,24.2543287133157,9.78682557551475,2.88883095299922
66,14,"0-bp","No acid",238.587070758576,22.3634503597615,46.8149253210174,1203.7311665891,224.829973839692,173.977542562417,351.769766182991,135.98367682864,30.8056015977042,0.227524291977356,326.925752302826,9.05900914276724,16.9329511694208,12.8142740010288,51.3438277882877,54.620766881887,21.0657217164972,8.29692469911604,2.6071383628843
68,2,"0-bp","No acid",200.452820496091,51.9511549853858,50.8698003812222,1703.71426657806,332.449084134611,216.305417721501,422.445264861326,127.896328512636,39.4461945947077,0.39389369665668,355.530351180073,8.89804222274211,16.5182084767999,16.0306420689905,54.140849329055,55.8289226956359,27.5064331471515,7.67069585340388,3.19013610249602
68,6,"0-bp","No acid",0,517.797867866246,66.9607308691691,1217.31279972097,343.312392009587,208.748082666762,285.297560587007,19.054480180075,10.0362281317769,1.02441067599469,143.962328476458,14.3873119623065,16.2179226604364,4.08247520893484,45.2700615591633,35.2303365699791,24.4487253164801,9.82357751169194,3.1252920420913
68,14,"0-bp","No acid",244.005026065418,22.8890674976321,46.9539523270418,1215.47088186039,226.337991691383,176.657100925997,355.569564299254,139.764436817705,31.1074683899491,0.240137357481776,338.160267898984,9.27012906895622,17.2377794250931,13.4641497583916,52.6156557648435,58.9591497996163,21.45893604076,8.54132696912546,2.75200011348525
71,2,"0-bp","No acid",210.039418335033,53.244530799931,51.1115776742794,1736.89512424415,340.712423675885,219.385838526286,435.197496548138,134.264860707731,40.7451569788502,0.469362953235924,369.100997324781,9.05673178511923,17.7336235490249,17.0067684081875,56.906853955998,58.7989264043223,28.5336995195015,7.82501090221259,3.19013610249602
71,6,"0-bp","No acid",0.47089525378472,517.797867866246,67.3934910245601,1232.2141168601,350.158322465398,211.058495965995,288.582859436487,20.0482257064375,11.2690706721998,1.05657207684747,147.949012161096,15.9014014912291,17.084393081473,4.31229476566395,47.5634292977745,40.2555761454725,25.1433275508542,10.0144098219342,3.1252920420913
71,14,"0-bp","No acid",261.112191462021,23.4103719515242,47.5323482650411,1246.07034511899,233.43769711285,181.834232322029,368.68874307175,153.751074812332,33.5187101841587,0.264674213884098,359.659331787947,10.3973607713093,18.4586527267808,14.9140466780208,55.1124973898257,68.2935097777244,22.4988814275921,9.0188745742452,3.67591280678338
73,2,"0-bp","No acid",219.449401767364,53.244530799931,51.9157951579705,1774.59928532485,350.324159838273,222.954667595043,448.677818072759,142.087533641185,42.6305147691754,0.535865731269336,380.606554912542,10.3881265487277,19.1160511186497,17.7039268298871,58.4810246982055,61.516151738608,29.2679465607447,8.13389090674889,3.406185597733
73,6,"0-bp","No acid",0.784825422974532,518.255841523226,68.0024079332755,1249.88020538184,358.84694168797,215.059948552736,293.383983033911,21.8720411795008,13.3762300847809,1.09351785604488,152.873638186298,17.5929625943257,18.1490310035376,5.02791316859376,48.9991397196657,43.8959734266609,25.6254642130848,10.1048794259186,3.1252920420913
